1023189:[5, 0]
10972:[7, 4]
1125655:[3, 9]
1227698:[8, 4]
1382846:[6, 2]
1590066:[8, 0]
1664610:[1, 3]
1687262:[6, 5]
1755336:[2, 6]
1914311:[6, 9]
1923890:[2, 0]
2109193:[5, 3]
2177924:[8, 3]
2183859:[6, 9]
2228604:[7, 0]
2250993:[2, 9]
226954:[8, 8]
2308099:[4, 9]
237715:[9, 4]
2455890:[0, 0]
2562755:[0, 3]
2756289:[1, 2]
2787281:[6, 0]
2854123:[6, 3]
287751:[8, 5]
295920:[7, 3]
2999548:[6, 4]
3028205:[6, 0]
3154578:[2, 2]
354383:[1, 1]
408376:[0, 4]
450082:[8, 4]
68283:[1, 4]
801517:[7, 3]
802505:[0, 0]
808203:[1, 5]
