1102570:[2, 2]
1228415:[7, 3]
1253866:[3, 7]
1302823:[9, 8]
1315135:[2, 7]
1407357:[7, 0]
1472652:[8, 1]
1589857:[2, 8]
1604388:[4, 2]
1661067:[9, 1]
1672639:[8, 1]
1764179:[1, 9]
1787672:[2, 5]
1838658:[8, 5]
1863948:[2, 9]
1929016:[8, 7]
2007312:[5, 5]
2035410:[1, 8]
2090413:[5, 8]
2109565:[2, 9]
211341:[4, 1]
2121048:[0, 6]
2137729:[2, 6]
2235170:[9, 0]
2256462:[5, 0]
2332064:[4, 2]
2364117:[5, 5]
2371043:[9, 7]
2433429:[1, 3]
2434932:[1, 6]
2447794:[8, 6]
2569541:[2, 8]
2590721:[0, 0]
2607284:[9, 8]
2626860:[5, 0]
2662582:[5, 0]
2677148:[1, 8]
2679612:[5, 4]
2699341:[5, 8]
2751006:[9, 1]
2873147:[8, 8]
2913216:[4, 7]
3029245:[3, 0]
306726:[9, 8]
3121399:[6, 1]
36355:[6, 2]
376903:[9, 8]
382075:[5, 0]
390575:[3, 3]
40353:[0, 7]
438601:[2, 1]
448088:[0, 0]
533262:[2, 1]
549188:[8, 0]
562767:[3, 7]
645765:[4, 7]
654338:[7, 6]
672898:[8, 5]
69949:[8, 9]
723839:[0, 9]
739732:[1, 8]
861835:[5, 0]
952937:[3, 8]
978704:[9, 8]
990012:[5, 1]
993994:[1, 9]
995611:[9, 1]
