100047:[7, 4]
1000546:[4, 3]
1000554:[4, 0]
1001323:[5, 8]
1001359:[3, 6]
1002283:[7, 9]
1002337:[6, 6]
1002593:[1, 2]
1002820:[0, 0]
1003264:[2, 6]
1004404:[7, 6]
100481:[5, 3]
1005523:[1, 1]
1005602:[7, 9]
1008258:[7, 4]
100887:[7, 2]
1008966:[7, 4]
1009656:[3, 6]
1010339:[0, 1]
1010556:[1, 2]
101067:[3, 4]
1011683:[5, 0]
1011701:[3, 3]
1011951:[1, 1]
1012490:[3, 8]
1012617:[5, 8]
1012953:[7, 0]
1013096:[6, 9]
1013294:[8, 2]
1013778:[7, 4]
1014050:[7, 6]
101439:[0, 4]
1015163:[7, 9]
1015188:[7, 2]
1016620:[7, 4]
1016988:[7, 7]
1017060:[7, 3]
1018509:[7, 9]
1018659:[2, 1]
1019339:[8, 3]
1019365:[5, 1]
1019405:[6, 8]
1019601:[6, 3]
1019629:[5, 0]
1021004:[1, 0]
102118:[7, 4]
1021674:[7, 3]
1022534:[6, 6]
1022942:[8, 0]
1023798:[0, 9]
102424:[7, 8]
1025476:[7, 8]
102704:[7, 7]
1027390:[7, 6]
1027882:[7, 9]
1028487:[7, 9]
102923:[8, 6]
1029544:[7, 3]
1029919:[5, 9]
1030416:[5, 1]
1030997:[9, 0]
1032065:[7, 0]
1033237:[7, 9]
1033269:[5, 4]
1034679:[0, 4]
1035420:[0, 9]
1035887:[9, 6]
1036177:[1, 4]
1036995:[7, 9]
1037496:[0, 0]
1038208:[0, 3]
1038505:[8, 0]
1038679:[7, 0]
1040767:[7, 4]
1041655:[7, 2]
1041826:[7, 6]
104198:[0, 4]
1042260:[7, 2]
1042949:[7, 3]
1043251:[7, 2]
1043479:[9, 7]
1045376:[0, 3]
1045:[7, 4]
1046904:[7, 9]
1047256:[0, 0]
104741:[2, 1]
1047514:[1, 1]
1048559:[0, 4]
1049090:[7, 7]
104951:[5, 1]
1049824:[3, 3]
1050123:[7, 0]
1050939:[7, 4]
1051619:[4, 0]
1051869:[8, 7]
105194:[8, 9]
1052225:[4, 9]
1053500:[8, 1]
1053901:[7, 5]
1054016:[8, 3]
1055245:[8, 9]
1055311:[5, 6]
105604:[8, 7]
1056530:[7, 9]
1056986:[2, 4]
1057599:[7, 2]
1059051:[0, 5]
1060724:[8, 0]
1060811:[0, 3]
