1005029:[5, 9]
1005944:[1, 5]
1007132:[5, 3]
1007442:[7, 6]
1009119:[1, 4]
1009578:[7, 2]
1011679:[3, 0]
1011995:[8, 5]
101244:[6, 8]
1013549:[5, 2]
101381:[2, 3]
101724:[6, 1]
1017453:[0, 9]
1018354:[4, 5]
1018736:[4, 8]
1020182:[4, 1]
102999:[8, 2]
1031508:[9, 0]
1032822:[0, 7]
1033449:[9, 0]
1036145:[1, 5]
1037518:[9, 4]
1037824:[3, 7]
1040653:[0, 5]
1043598:[7, 2]
1046253:[0, 6]
1047291:[4, 8]
1047467:[2, 4]
104794:[5, 6]
1048381:[0, 9]
105069:[2, 8]
1050741:[3, 3]
105086:[2, 6]
1056455:[2, 8]
1056845:[2, 9]
1058205:[0, 8]
1060412:[7, 4]
1062105:[9, 1]
1063861:[8, 1]
1067589:[0, 0]
1068617:[1, 3]
106920:[5, 7]
1071279:[2, 2]
1079407:[2, 1]
1082603:[6, 0]
1083459:[2, 5]
1085293:[9, 2]
1086127:[6, 2]
108829:[3, 2]
1091370:[0, 3]
1095048:[7, 2]
1095909:[4, 6]
109788:[6, 8]
1103639:[8, 9]
1103763:[6, 6]
1104790:[4, 9]
1107654:[2, 4]
1111046:[2, 5]
1111289:[3, 8]
1111844:[5, 6]
1112306:[0, 9]
1115182:[2, 1]
1116608:[9, 0]
1118522:[6, 1]
1120507:[5, 9]
1121180:[5, 3]
1124940:[9, 1]
1132329:[7, 1]
1134150:[9, 2]
113722:[8, 5]
1140159:[4, 8]
1140389:[6, 5]
1140646:[5, 6]
1141755:[8, 2]
1146519:[1, 3]
1149286:[1, 9]
115001:[4, 6]
1151908:[7, 9]
1153605:[5, 1]
1155311:[4, 5]
116262:[2, 8]
1165229:[0, 5]
1174262:[2, 8]
1179162:[0, 7]
1181175:[5, 1]
1186330:[4, 5]
119374:[2, 4]
1195771:[7, 8]
119941:[0, 1]
1200028:[5, 9]
1200259:[7, 4]
1200858:[3, 8]
1202383:[2, 1]
1205695:[6, 5]
1205715:[7, 0]
1207325:[2, 9]
1208485:[5, 7]
1210064:[4, 6]
1210249:[0, 2]
1213994:[4, 1]
1217457:[0, 8]
1219491:[4, 5]
1224316:[0, 0]
1228873:[0, 9]
1229444:[0, 2]
1230645:[0, 9]
1231344:[1, 3]
1235099:[3, 1]
123557:[3, 6]
1239239:[7, 5]
1240034:[3, 0]
1242167:[5, 8]
1242996:[4, 8]
1243098:[4, 3]
1243342:[7, 6]
1245223:[1, 2]
1245369:[1, 5]
1245713:[8, 9]
1247055:[0, 9]
1248458:[4, 1]
1248574:[4, 1]
1249393:[0, 8]
1249970:[5, 5]
1254844:[2, 2]
1260813:[0, 6]
1263944:[5, 5]
1266076:[8, 4]
1266232:[5, 1]
126738:[7, 6]
1267840:[6, 8]
1275926:[9, 0]
1276097:[6, 2]
1277667:[7, 2]
1279354:[1, 3]
1281117:[6, 9]
1282521:[1, 1]
1284752:[2, 8]
128533:[1, 4]
1285703:[6, 2]
1287128:[0, 2]
128754:[1, 5]
1288715:[5, 4]
1291994:[6, 0]
1292255:[5, 9]
1295189:[5, 3]
129585:[8, 5]
1299661:[2, 9]
1300511:[8, 6]
1302091:[1, 8]
1306639:[1, 9]
1309122:[0, 5]
1312458:[9, 3]
1314936:[7, 2]
1317607:[4, 3]
1320618:[9, 6]
1321422:[1, 2]
1321885:[4, 9]
1322378:[8, 5]
1322605:[0, 7]
1325945:[0, 3]
1326637:[9, 0]
1332268:[6, 7]
1332966:[0, 9]
1336730:[0, 5]
1341355:[3, 2]
1342672:[9, 2]
1345879:[7, 6]
1347979:[1, 0]
1348194:[5, 2]
1349557:[4, 5]
1352001:[9, 3]
1353539:[9, 9]
1353806:[3, 4]
1355821:[5, 2]
1357312:[7, 7]
1357378:[1, 3]
135917:[8, 9]
1360339:[9, 4]
1363229:[2, 4]
1363292:[5, 5]
1365225:[0, 3]
1367095:[4, 6]
1367702:[0, 4]
1368895:[9, 5]
1370010:[2, 7]
1373453:[6, 5]
1373894:[0, 3]
1375395:[5, 0]
1379019:[5, 7]
1379700:[1, 3]
1382676:[0, 5]
1382920:[5, 3]
1384503:[6, 2]
1385047:[2, 9]
1386364:[1, 9]
1389637:[1, 3]
1391287:[6, 6]
1395614:[3, 3]
1398577:[9, 1]
140161:[1, 8]
1402148:[8, 4]
1402824:[0, 3]
1404352:[5, 1]
1405358:[3, 5]
1405629:[6, 1]
1406968:[0, 6]
1407184:[0, 9]
1410428:[0, 0]
141257:[5, 5]
1417056:[6, 6]
141705:[8, 3]
1418140:[3, 8]
1423060:[5, 1]
1424122:[1, 2]
1425720:[0, 2]
1426481:[6, 7]
1426799:[7, 6]
1430145:[1, 9]
1431298:[4, 3]
1432644:[7, 0]
1435175:[9, 5]
1436652:[6, 3]
1441612:[7, 5]
1442767:[3, 0]
1446522:[4, 9]
1448206:[4, 9]
1450510:[6, 9]
145217:[0, 7]
1453784:[8, 9]
1454198:[3, 6]
1455076:[8, 1]
145832:[5, 7]
1458718:[5, 8]
1460019:[8, 1]
1460440:[3, 6]
1463426:[7, 8]
1465849:[1, 9]
1466168:[0, 4]
1469719:[5, 7]
147030:[7, 6]
14721:[5, 7]
1473769:[1, 3]
147567:[8, 4]
1477056:[9, 0]
1480064:[8, 9]
1481165:[2, 6]
1481999:[0, 4]
1482920:[9, 6]
1484613:[5, 7]
1485214:[4, 5]
1485687:[1, 1]
1488525:[7, 9]
149168:[6, 4]
1492213:[3, 7]
1492810:[8, 3]
1495175:[5, 1]
1496098:[9, 3]
1497668:[6, 9]
1499271:[6, 6]
1506614:[7, 9]
1508572:[0, 9]
1509531:[2, 4]
1511390:[7, 3]
1512284:[2, 8]
1517557:[0, 9]
1519917:[4, 8]
1520133:[5, 0]
1521702:[1, 5]
1522592:[0, 6]
1522780:[4, 5]
1522894:[2, 6]
1528414:[1, 4]
1528564:[0, 2]
1531080:[4, 3]
1534656:[6, 5]
153592:[2, 8]
1541031:[8, 8]
1541900:[0, 6]
1542316:[8, 2]
1542483:[5, 3]
154275:[9, 9]
1544164:[5, 6]
154608:[4, 8]
154767:[9, 4]
1548107:[5, 7]
1550446:[9, 6]
1556022:[4, 7]
1556140:[8, 5]
1558780:[4, 6]
156146:[4, 3]
1566744:[4, 5]
156683:[2, 9]
1568717:[4, 9]
157022:[8, 3]
1571235:[7, 6]
157177:[6, 1]
1572673:[5, 7]
1573764:[9, 5]
1575021:[9, 7]
1578519:[2, 1]
1578861:[5, 9]
1582154:[7, 9]
1588240:[7, 2]
1592185:[4, 9]
1593393:[7, 8]
1595341:[1, 0]
1596323:[5, 7]
1598320:[5, 0]
1598787:[2, 8]
1600121:[1, 7]
160080:[3, 0]
1601605:[6, 7]
160265:[2, 0]
1602964:[7, 0]
1604095:[3, 1]
1604508:[9, 8]
1604515:[4, 9]
160531:[8, 0]
1606233:[1, 0]
1607071:[4, 8]
1607464:[2, 7]
1610924:[4, 9]
1612301:[1, 0]
161348:[3, 1]
1617353:[4, 0]
1623018:[6, 2]
1624198:[8, 3]
1625353:[9, 1]
1628904:[7, 2]
1630766:[7, 2]
1631573:[4, 0]
1635380:[8, 8]
1638955:[1, 6]
1642757:[4, 1]
1644055:[6, 2]
1648509:[0, 5]
165245:[5, 5]
1653105:[5, 2]
1660780:[5, 1]
1662607:[0, 5]
1666337:[7, 7]
1667935:[0, 5]
1668036:[9, 4]
1670013:[8, 0]
1670947:[7, 1]
1672308:[5, 9]
1673242:[8, 4]
1673405:[5, 4]
167508:[2, 0]
1675347:[2, 7]
1677995:[8, 7]
1679619:[2, 1]
1679657:[1, 5]
1680580:[1, 0]
1681080:[5, 8]
1683588:[6, 4]
1685552:[7, 2]
1687977:[3, 5]
1688289:[7, 8]
1690975:[1, 5]
1691329:[6, 3]
1691990:[1, 9]
1692688:[5, 7]
1695153:[9, 3]
1696471:[7, 2]
1702330:[4, 1]
1704618:[8, 3]
1706376:[5, 1]
1707376:[9, 5]
1711941:[4, 2]
1718854:[2, 7]
1719802:[4, 1]
1720489:[9, 1]
1722633:[5, 1]
1722809:[2, 8]
1722917:[7, 1]
1724023:[8, 4]
1724053:[4, 1]
1724889:[1, 7]
172687:[5, 1]
1727939:[1, 7]
1733606:[9, 5]
1733703:[2, 3]
1734386:[7, 6]
1737066:[1, 0]
1738759:[0, 8]
1740576:[6, 5]
1742559:[8, 8]
1743227:[6, 5]
1743665:[6, 0]
1749515:[8, 1]
1751740:[7, 9]
1753230:[1, 5]
1754800:[0, 1]
1754952:[4, 9]
1758188:[1, 9]
1762476:[5, 3]
1762818:[3, 5]
1764014:[1, 5]
176536:[4, 8]
1766122:[9, 3]
1770362:[7, 0]
1776767:[4, 6]
1778830:[6, 3]
1786102:[5, 7]
1788108:[9, 2]
1793721:[1, 3]
1797424:[4, 4]
1801040:[1, 9]
1801762:[0, 4]
1804805:[7, 2]
1808605:[4, 9]
1810161:[4, 6]
1811421:[7, 5]
1812809:[7, 5]
1814238:[4, 6]
1815179:[6, 4]
1817138:[4, 2]
1819812:[0, 2]
1825436:[2, 3]
1825649:[7, 2]
1826973:[1, 3]
1833340:[2, 5]
183708:[0, 7]
1837599:[1, 1]
1839229:[7, 8]
1841153:[9, 4]
1843415:[8, 9]
1847810:[4, 9]
1848843:[0, 2]
185602:[9, 1]
1858101:[4, 1]
1860901:[1, 9]
186148:[1, 5]
1861635:[4, 9]
1862088:[2, 3]
186226:[2, 6]
1862605:[1, 2]
1863381:[7, 7]
1869134:[6, 8]
1869500:[3, 8]
1872681:[4, 3]
1874357:[1, 0]
1874730:[4, 3]
1875593:[4, 7]
1877891:[4, 5]
1879042:[5, 9]
1879067:[4, 8]
1880077:[1, 0]
1886989:[0, 5]
1887677:[4, 9]
1887970:[9, 5]
1888346:[1, 3]
1889705:[5, 2]
1899199:[2, 3]
1899446:[5, 9]
189967:[8, 7]
190045:[1, 3]
1903405:[7, 9]
1911686:[8, 1]
1914153:[6, 2]
1915752:[5, 1]
1916951:[0, 6]
1922611:[9, 6]
1923951:[7, 3]
1924852:[9, 3]
1926571:[5, 3]
1927912:[7, 9]
1928505:[5, 6]
1928640:[4, 1]
1929857:[4, 3]
1933354:[0, 8]
1937324:[6, 5]
1937349:[2, 1]
1939190:[1, 9]
1939957:[9, 3]
1941243:[5, 5]
