1002085:[9, 4]
1041355:[1, 4]
1047023:[2, 0]
1069931:[0, 0]
1070039:[9, 0]
1070846:[2, 4]
1092141:[1, 0]
1107770:[3, 0]
1108964:[2, 9]
1160007:[9, 4]
1165226:[1, 1]
1169549:[0, 0]
1190930:[9, 0]
119204:[2, 0]
1204417:[6, 4]
1204427:[7, 7]
1209001:[1, 0]
1209541:[9, 0]
1210931:[5, 0]
1223724:[3, 0]
1230118:[1, 4]
1240337:[0, 0]
1241060:[3, 4]
1256529:[0, 0]
125657:[6, 4]
1258161:[7, 0]
1260790:[1, 0]
1270004:[5, 7]
1310082:[1, 0]
1330214:[1, 4]
133501:[2, 4]
1355032:[5, 0]
136497:[1, 4]
1377645:[1, 1]
1394282:[9, 9]
1398274:[7, 4]
141416:[2, 0]
1419470:[1, 0]
1426197:[3, 4]
1451470:[6, 4]
1455910:[1, 0]
1456967:[6, 0]
1466036:[9, 8]
1490319:[1, 8]
1495450:[5, 3]
1498451:[9, 3]
1512453:[1, 1]
1567199:[1, 0]
1576910:[1, 3]
1588828:[9, 4]
1594895:[9, 3]
1605141:[1, 0]
1607455:[1, 0]
1608857:[1, 4]
161607:[1, 0]
162126:[9, 8]
1627643:[4, 9]
1629374:[9, 0]
1653472:[4, 4]
1656396:[2, 0]
1663209:[0, 3]
1664243:[2, 6]
1675226:[0, 4]
1698991:[5, 0]
1703558:[5, 5]
1713924:[2, 0]
171457:[1, 4]
1727677:[1, 2]
1736073:[1, 0]
1750119:[3, 0]
1766322:[3, 1]
1769327:[1, 1]
1773886:[0, 1]
1775473:[1, 0]
179417:[2, 0]
17979:[1, 1]
1800750:[8, 0]
1805798:[2, 0]
1854232:[5, 0]
1854500:[1, 7]
1877297:[8, 0]
189250:[2, 1]
1911585:[2, 4]
1924077:[1, 0]
1936233:[8, 6]
1938061:[9, 0]
1944409:[0, 0]
1954473:[5, 0]
1960808:[3, 4]
1973005:[5, 6]
1973285:[9, 5]
1978620:[1, 0]
1987176:[6, 0]
2002572:[1, 0]
2009972:[1, 3]
2013259:[5, 0]
2015414:[7, 4]
2034548:[9, 9]
2041835:[5, 0]
2044613:[1, 4]
2046368:[2, 0]
2066806:[1, 4]
2069304:[3, 0]
2078462:[1, 0]
2087093:[0, 1]
2094751:[1, 0]
2102011:[1, 0]
2111541:[6, 0]
2116116:[1, 0]
2117728:[2, 5]
2119307:[1, 1]
2123626:[8, 0]
2127126:[1, 2]
212718:[6, 8]
2137648:[1, 0]
2139563:[1, 1]
2181943:[2, 4]
2189848:[4, 5]
2192769:[0, 1]
2193616:[8, 1]
22195:[5, 1]
22232:[5, 6]
2225328:[9, 0]
2225614:[1, 0]
2226866:[1, 1]
2241973:[0, 0]
2267291:[8, 4]
2296181:[1, 0]
2296209:[1, 0]
2301270:[1, 0]
2309266:[5, 0]
2311623:[9, 0]
2317574:[9, 1]
2322757:[6, 1]
2345837:[2, 0]
2355850:[5, 0]
2363721:[5, 0]
2364769:[1, 1]
2371596:[0, 1]
2375347:[5, 4]
2375552:[0, 1]
23941:[2, 0]
2403421:[7, 1]
2404129:[0, 7]
2433003:[5, 0]
2440659:[1, 1]
2455087:[9, 9]
2456162:[9, 4]
2471174:[1, 5]
247337:[3, 1]
2480509:[2, 4]
2501093:[1, 1]
2512355:[1, 0]
2515292:[4, 1]
2555264:[1, 0]
2562680:[2, 0]
258239:[3, 0]
2587355:[4, 0]
2621820:[1, 4]
2625687:[2, 1]
262800:[9, 7]
2628249:[2, 7]
263217:[2, 8]
2634142:[0, 0]
2643127:[9, 4]
2672823:[5, 0]
2679238:[1, 1]
2700249:[5, 2]
270158:[1, 2]
2715487:[1, 4]
2721777:[1, 0]
2782746:[2, 5]
2785507:[2, 5]
2810217:[2, 0]
2814157:[1, 1]
2817739:[1, 5]
2828571:[1, 6]
2834859:[0, 4]
2841953:[1, 4]
2853324:[9, 0]
2856415:[1, 8]
2864341:[2, 0]
2867675:[3, 4]
2879972:[4, 0]
2894067:[7, 4]
2894496:[9, 7]
2904266:[7, 1]
2963954:[5, 1]
2969755:[7, 4]
2983019:[1, 0]
2985602:[1, 1]
2988015:[0, 5]
3015460:[3, 3]
3016844:[1, 1]
3020489:[2, 5]
302407:[2, 0]
3044295:[3, 1]
3045332:[1, 8]
3049323:[9, 0]
3053222:[7, 8]
3100504:[0, 5]
316420:[2, 1]
3173687:[5, 1]
3176266:[1, 1]
3183063:[8, 4]
3200702:[9, 5]
3216600:[8, 0]
3220940:[8, 2]
3261558:[3, 0]
3263249:[0, 7]
338513:[2, 5]
342330:[9, 1]
356509:[7, 2]
3607:[1, 4]
37187:[2, 3]
374846:[8, 1]
381065:[1, 0]
4120:[8, 6]
412918:[5, 3]
426153:[1, 4]
456615:[1, 7]
457696:[2, 0]
467104:[9, 0]
477025:[9, 1]
488865:[1, 0]
494827:[1, 8]
514910:[9, 3]
535472:[9, 7]
536158:[1, 4]
56800:[2, 1]
577274:[9, 5]
587538:[5, 4]
59192:[9, 9]
600770:[2, 0]
610617:[1, 0]
61950:[2, 0]
619627:[9, 3]
65796:[1, 1]
669901:[9, 0]
717181:[1, 0]
731898:[5, 2]
775200:[0, 1]
775948:[2, 0]
782539:[5, 0]
787711:[1, 0]
799025:[2, 1]
820921:[9, 0]
827199:[1, 4]
828028:[1, 2]
830411:[3, 0]
831545:[1, 0]
835077:[1, 0]
853625:[1, 7]
86466:[1, 0]
865789:[1, 0]
870225:[7, 0]
883579:[1, 0]
901555:[4, 1]
906696:[8, 0]
914538:[3, 6]
946237:[5, 9]
