1010899:[0, 9]
1013266:[9, 0]
1047701:[9, 0]
105391:[9, 5]
1055115:[2, 3]
1081282:[0, 4]
1083469:[8, 7]
1108366:[9, 0]
1110537:[4, 7]
1112832:[7, 7]
1125072:[8, 7]
1125734:[9, 7]
1144421:[1, 0]
1149374:[9, 7]
1159456:[0, 6]
1181744:[8, 2]
118407:[9, 3]
1202042:[2, 0]
1211840:[9, 0]
1213971:[5, 7]
1223570:[4, 7]
1224151:[6, 3]
1229942:[8, 4]
1237506:[9, 3]
1249906:[4, 4]
1269886:[9, 7]
1276175:[3, 7]
127942:[9, 7]
1283154:[6, 4]
1297384:[3, 7]
1314016:[9, 0]
1316165:[3, 4]
1368967:[4, 8]
1378485:[2, 7]
1394045:[3, 7]
1403620:[3, 7]
142604:[8, 0]
1440280:[9, 7]
1446150:[3, 7]
1480131:[8, 4]
1499755:[4, 7]
1516477:[4, 6]
1519889:[7, 9]
1541675:[2, 4]
1543313:[6, 3]
1567695:[3, 3]
1571893:[4, 9]
1572205:[9, 6]
1599188:[6, 4]
1615436:[2, 0]
1615886:[7, 7]
1616917:[7, 4]
1618175:[3, 7]
1625094:[4, 4]
1639085:[7, 9]
1653332:[9, 2]
1655500:[2, 0]
1689947:[9, 0]
1704237:[5, 4]
1717275:[0, 7]
1728501:[4, 0]
1743204:[9, 7]
1744643:[7, 7]
1765238:[2, 0]
1793820:[9, 0]
1805261:[8, 4]
1809362:[2, 7]
184893:[5, 4]
1870808:[8, 0]
1878702:[9, 2]
1890777:[8, 1]
1941141:[9, 0]
1964681:[5, 7]
1997345:[5, 7]
1997522:[7, 5]
2007432:[9, 7]
200926:[5, 4]
2029342:[3, 7]
2037561:[9, 7]
2105205:[3, 7]
2105976:[5, 7]
210818:[4, 1]
2109468:[5, 4]
212182:[5, 7]
2135110:[3, 7]
2139871:[7, 0]
2141011:[7, 8]
2145739:[1, 9]
2147884:[9, 4]
215051:[9, 6]
2164893:[8, 7]
2168397:[7, 1]
2179939:[2, 3]
2188206:[6, 4]
2190480:[3, 7]
2206548:[3, 7]
2210240:[2, 5]
2211446:[1, 4]
2230447:[7, 9]
224323:[5, 9]
2249946:[9, 7]
2264253:[9, 5]
2267932:[8, 6]
2270577:[1, 7]
2273098:[9, 9]
2274072:[5, 8]
2292358:[9, 2]
2299561:[4, 0]
2299871:[9, 4]
2303362:[3, 7]
2317786:[2, 4]
2318764:[9, 0]
2329125:[3, 7]
2340649:[1, 7]
2348958:[1, 1]
2353056:[2, 4]
2353405:[9, 8]
2358724:[9, 7]
2371909:[2, 4]
23911:[7, 3]
2394641:[3, 6]
2415070:[9, 0]
242899:[2, 2]
2430347:[3, 4]
2430453:[1, 0]
2431852:[3, 7]
2456526:[5, 7]
2464790:[7, 9]
2469387:[7, 3]
2476718:[7, 6]
2490318:[3, 4]
2512778:[8, 4]
2516669:[7, 3]
2533566:[8, 1]
2564399:[9, 7]
2618971:[9, 3]
2634382:[9, 4]
2641290:[4, 0]
2669038:[9, 0]
2694137:[2, 0]
271336:[9, 4]
2728875:[2, 6]
273979:[9, 7]
2740006:[2, 7]
2754766:[5, 7]
2796240:[9, 0]
2821033:[9, 6]
2827913:[7, 6]
2830620:[9, 3]
2833393:[2, 5]
2843781:[9, 9]
2844251:[1, 5]
2859723:[7, 4]
2869989:[3, 7]
288387:[2, 7]
2886726:[2, 3]
2916414:[9, 0]
2919941:[5, 7]
2949797:[5, 4]
2981018:[7, 1]
2989941:[9, 3]
3005379:[9, 0]
301268:[7, 9]
3016000:[9, 4]
3018941:[4, 3]
3028402:[7, 9]
3030026:[7, 5]
3033659:[6, 9]
3040628:[5, 6]
3041486:[9, 0]
3052803:[5, 7]
3062576:[9, 3]
3073134:[3, 7]
3081448:[4, 4]
3091397:[9, 7]
3103896:[7, 2]
3106619:[5, 9]
3119771:[8, 7]
3140568:[9, 1]
3149838:[7, 6]
3163367:[9, 4]
3166937:[7, 3]
3171308:[4, 3]
3209868:[3, 7]
3215838:[9, 0]
3253611:[1, 0]
3259901:[4, 1]
3262385:[1, 1]
333449:[2, 4]
346524:[9, 7]
349081:[9, 3]
355667:[5, 4]
364881:[2, 9]
39138:[6, 4]
404418:[4, 4]
408877:[1, 1]
415218:[5, 7]
42647:[1, 7]
431454:[3, 7]
439169:[3, 7]
454980:[5, 4]
458563:[5, 1]
460338:[1, 4]
461569:[9, 6]
468915:[2, 4]
491196:[9, 0]
502448:[5, 7]
511049:[6, 4]
513272:[1, 0]
525004:[6, 7]
526458:[7, 9]
560512:[9, 4]
569637:[4, 3]
587570:[8, 7]
612295:[2, 1]
632904:[2, 0]
658535:[7, 3]
662751:[4, 4]
673548:[2, 3]
67757:[7, 3]
68292:[1, 3]
685881:[9, 6]
744712:[7, 3]
766126:[9, 0]
767143:[6, 7]
775116:[3, 2]
775735:[0, 0]
786829:[9, 3]
79083:[9, 7]
793732:[4, 3]
802574:[3, 7]
804455:[0, 8]
804668:[8, 4]
80799:[1, 3]
810481:[9, 7]
828292:[0, 9]
840142:[5, 0]
852889:[2, 7]
858734:[9, 2]
860335:[9, 5]
862704:[6, 9]
877168:[5, 7]
891203:[9, 7]
909922:[9, 6]
918753:[9, 7]
919660:[3, 7]
921970:[5, 2]
923911:[7, 6]
954:[5, 9]
965821:[3, 4]
