100161:[8, 4]
1010194:[6, 6]
1027643:[2, 7]
103690:[0, 1]
104321:[1, 8]
1044609:[7, 7]
1049364:[0, 1]
1049724:[4, 0]
1074836:[3, 4]
1078980:[7, 1]
1082550:[8, 0]
1085291:[3, 9]
1119044:[1, 1]
1122225:[7, 1]
1139220:[7, 6]
1141958:[8, 6]
1142551:[7, 7]
1147179:[6, 0]
1166893:[3, 4]
1174123:[0, 2]
1175738:[2, 1]
1177198:[7, 4]
1188637:[0, 1]
1189267:[0, 2]
1194487:[2, 1]
1201950:[7, 3]
1202376:[8, 8]
1209045:[2, 7]
1211717:[6, 0]
1220549:[4, 5]
1223205:[6, 8]
1231444:[4, 2]
1263729:[1, 1]
126702:[0, 4]
1276356:[0, 9]
1290086:[4, 0]
1293493:[5, 3]
1306018:[6, 0]
1312432:[7, 3]
1317993:[7, 5]
1319923:[4, 1]
1325566:[2, 5]
1334461:[6, 8]
1342200:[0, 9]
1342517:[1, 9]
1354472:[0, 1]
1356900:[7, 8]
1370476:[7, 1]
1374582:[9, 1]
1375749:[1, 2]
1377179:[2, 2]
138588:[7, 7]
1389375:[7, 3]
1393231:[3, 1]
1404067:[6, 1]
1414750:[5, 9]
1428282:[3, 5]
143404:[5, 2]
1434875:[6, 1]
1438275:[2, 1]
1442956:[6, 7]
1449942:[9, 1]
1461161:[0, 5]
1461354:[2, 4]
1463768:[2, 4]
146439:[1, 1]
1464584:[8, 2]
1471716:[1, 1]
1482535:[2, 3]
1485765:[3, 9]
1486111:[1, 6]
1509037:[8, 0]
1519333:[0, 0]
1520245:[2, 3]
1545152:[1, 9]
1557533:[1, 5]
1562766:[9, 4]
1565564:[5, 4]
1570707:[5, 1]
1577682:[5, 9]
157939:[8, 0]
1581628:[0, 8]
1584019:[1, 8]
1586627:[5, 4]
1594840:[2, 1]
1595928:[9, 1]
1600289:[7, 8]
1608136:[8, 4]
1608142:[1, 6]
1620331:[7, 7]
1631107:[8, 1]
1639081:[2, 4]
1643119:[2, 4]
1643333:[7, 4]
1647704:[0, 5]
1655354:[8, 4]
1656611:[0, 6]
16590:[1, 1]
1661638:[1, 4]
1664762:[0, 0]
1665603:[0, 2]
1665724:[1, 1]
1668479:[0, 1]
1669082:[5, 0]
167993:[1, 4]
1687650:[1, 1]
168787:[8, 7]
1692973:[1, 8]
1694890:[9, 1]
1707790:[2, 4]
1735914:[9, 0]
1739141:[9, 9]
1753372:[7, 5]
1761602:[2, 6]
1770916:[0, 5]
1771746:[2, 1]
1776718:[7, 6]
1783900:[8, 8]
1798754:[2, 4]
1818428:[5, 4]
182975:[8, 9]
1830796:[3, 2]
1839506:[3, 4]
1851447:[5, 4]
1853110:[3, 7]
18605:[8, 0]
1861979:[2, 6]
1865733:[1, 1]
1871778:[0, 7]
1880872:[9, 1]
188138:[1, 8]
1883598:[1, 4]
1914761:[5, 5]
1923390:[2, 9]
1935277:[5, 9]
1935553:[3, 4]
1941094:[7, 3]
1941461:[4, 9]
1943582:[8, 4]
1954567:[7, 2]
1958317:[4, 0]
1966633:[9, 0]
1970768:[9, 6]
1990409:[9, 2]
2006845:[9, 3]
2015688:[2, 7]
2023185:[2, 5]
2024215:[0, 2]
2033444:[1, 1]
2037301:[4, 8]
2037810:[1, 5]
2039587:[2, 4]
2043198:[1, 6]
2058988:[0, 6]
2061760:[2, 4]
2062248:[7, 7]
2065910:[9, 0]
2093782:[8, 1]
210276:[1, 7]
211597:[1, 2]
2118271:[2, 0]
2120885:[8, 1]
2123606:[7, 4]
2138368:[2, 9]
2144570:[2, 5]
2145433:[2, 7]
2157235:[7, 6]
2158835:[2, 2]
2161310:[2, 4]
2163347:[6, 3]
2164239:[2, 4]
