1027366:[5, 8]
1062457:[7, 4]
108717:[5, 4]
1164244:[9, 9]
1172914:[3, 2]
1245599:[0, 9]
1318043:[1, 4]
1497718:[9, 3]
154695:[2, 9]
1559339:[9, 8]
1610050:[2, 4]
1795251:[6, 0]
1841460:[9, 1]
1853609:[6, 6]
1971594:[2, 6]
200738:[3, 3]
2014757:[2, 8]
2057443:[9, 8]
2146772:[9, 8]
2206762:[4, 8]
2478063:[0, 3]
2480311:[2, 4]
2484033:[8, 0]
257179:[2, 3]
2594812:[6, 8]
2662588:[5, 8]
275717:[3, 6]
2805562:[3, 9]
2827669:[7, 2]
2836429:[4, 2]
2879223:[4, 6]
2923857:[3, 3]
295291:[4, 6]
2981479:[0, 4]
3004180:[6, 1]
3018550:[5, 7]
3029125:[0, 2]
3160053:[8, 3]
3192655:[4, 1]
3193207:[4, 0]
322989:[5, 6]
398805:[3, 3]
421598:[1, 1]
447303:[8, 4]
510189:[1, 5]
557800:[1, 8]
609545:[3, 8]
704736:[4, 3]
726665:[1, 1]
755156:[0, 6]
763669:[9, 9]
97111:[5, 1]
