1009099:[1, 0]
1077103:[2, 9]
1148565:[4, 0]
1150462:[0, 5]
1188937:[3, 1]
1271835:[1, 6]
1283238:[0, 5]
1419486:[4, 7]
1459734:[1, 1]
1531195:[5, 4]
1624682:[1, 6]
1874471:[4, 3]
1926216:[1, 3]
2226429:[2, 1]
2641481:[4, 0]
2649106:[7, 7]
2658794:[1, 8]
2692785:[7, 2]
2704833:[1, 0]
2730796:[5, 3]
2816222:[3, 3]
2881552:[6, 5]
2966355:[4, 3]
2975091:[8, 9]
386745:[0, 7]
433140:[4, 3]
502606:[2, 4]
626889:[1, 8]
661193:[9, 6]
716993:[8, 3]
76172:[1, 5]
777358:[8, 6]
818069:[2, 4]
828266:[9, 7]
871037:[8, 5]
920878:[8, 3]
945941:[5, 5]
978807:[0, 7]
