1015771:[3, 9]
1055474:[1, 8]
1100408:[2, 9]
1131685:[2, 6]
114457:[4, 8]
1208522:[9, 1]
1226171:[1, 8]
1237288:[5, 6]
1249965:[0, 8]
1278415:[1, 6]
1361082:[8, 5]
1433406:[7, 6]
1449717:[0, 7]
1464513:[1, 8]
1466077:[1, 9]
1501027:[5, 5]
1547403:[8, 0]
1554337:[5, 7]
1571786:[2, 3]
1578625:[7, 8]
1648711:[6, 9]
1655098:[6, 6]
1694158:[9, 7]
1725697:[1, 5]
1867004:[7, 1]
1950169:[2, 8]
198246:[2, 6]
2035395:[3, 1]
2037437:[7, 4]
2045593:[9, 1]
2086347:[3, 1]
2121476:[0, 3]
2129876:[9, 7]
2134938:[1, 9]
2187634:[3, 5]
2229377:[5, 6]
2263270:[4, 6]
2295149:[8, 5]
2309027:[8, 2]
2333028:[8, 4]
2366773:[2, 6]
2377562:[4, 5]
2393038:[6, 1]
2483822:[3, 2]
2541961:[2, 3]
2578605:[7, 2]
2662812:[1, 3]
2713402:[3, 4]
2717960:[4, 2]
2730710:[2, 8]
2754063:[2, 5]
2759754:[0, 8]
2785131:[9, 4]
2871697:[2, 6]
2912123:[9, 9]
3002343:[1, 9]
3004864:[5, 5]
3029690:[7, 1]
3042488:[3, 1]
3136309:[0, 4]
3148018:[3, 4]
3178539:[3, 4]
3200215:[4, 5]
332983:[9, 4]
344560:[3, 4]
39152:[9, 4]
432528:[6, 3]
461642:[5, 6]
510679:[9, 6]
514706:[8, 7]
595992:[9, 4]
623925:[3, 3]
651299:[4, 6]
683737:[6, 1]
704111:[8, 2]
731372:[1, 8]
734293:[8, 4]
756163:[8, 9]
866292:[2, 4]
872055:[1, 3]
8900:[1, 4]
911820:[9, 3]
917311:[0, 1]
934906:[7, 1]
958441:[4, 5]
971365:[2, 5]
