1000134:[7, 6]
1000220:[5, 4]
1000262:[7, 7]
1000425:[2, 5]
1000760:[8, 4]
1000900:[4, 2]
1000935:[1, 9]
100110:[7, 2]
1001132:[9, 0]
1001310:[5, 3]
1001361:[1, 1]
1001502:[9, 0]
1001807:[0, 4]
1001825:[6, 9]
1002008:[0, 9]
1002092:[2, 4]
1002146:[1, 0]
1002357:[8, 9]
1002561:[3, 9]
1002704:[3, 9]
1003007:[8, 3]
1003041:[8, 9]
1003139:[4, 8]
1003211:[9, 4]
1003268:[2, 5]
1003391:[9, 1]
1003518:[3, 3]
1003706:[3, 9]
100370:[3, 7]
1003972:[9, 9]
1004040:[7, 2]
100428:[1, 9]
1004400:[7, 3]
1004616:[8, 3]
1004622:[5, 2]
1004760:[1, 4]
1004875:[0, 0]
1005127:[6, 0]
1005140:[3, 2]
1005412:[3, 8]
1006279:[0, 6]
1006762:[8, 1]
1006807:[5, 4]
1006844:[9, 8]
1006891:[4, 4]
1006949:[3, 1]
1006962:[4, 1]
1007094:[3, 3]
1007155:[5, 0]
1007174:[6, 5]
1007854:[8, 1]
1007971:[5, 5]
1008018:[4, 6]
1008114:[1, 5]
1008181:[1, 5]
1008208:[4, 6]
1008412:[8, 6]
1008478:[1, 6]
1008693:[3, 3]
1008739:[0, 2]
1008775:[7, 2]
1008844:[9, 1]
1008898:[7, 9]
1009230:[5, 6]
1009262:[5, 9]
1009503:[8, 7]
100987:[3, 4]
1010062:[7, 2]
1010086:[5, 0]
1010343:[3, 8]
1010989:[0, 9]
1011006:[3, 4]
101133:[8, 1]
1011357:[0, 5]
1011973:[8, 9]
101255:[2, 4]
1012586:[7, 4]
1012750:[7, 7]
1012830:[3, 9]
1012862:[3, 3]
1012916:[7, 4]
1013111:[9, 5]
1013508:[1, 6]
1013773:[8, 9]
1013790:[3, 9]
1013798:[1, 1]
1013874:[5, 0]
1013942:[8, 6]
1014008:[4, 5]
1014095:[8, 6]
1014098:[4, 4]
1014372:[3, 6]
1014467:[0, 8]
1014520:[4, 5]
1014618:[4, 9]
1014684:[3, 8]
1014693:[5, 9]
1014774:[4, 5]
1014914:[0, 2]
101493:[1, 2]
1014999:[3, 9]
1015239:[6, 4]
1015259:[1, 0]
1015413:[7, 1]
1015719:[1, 4]
1015769:[9, 9]
1015882:[5, 2]
1016070:[6, 0]
1016105:[1, 6]
1016136:[1, 9]
10161:[1, 8]
1016377:[9, 6]
1016405:[1, 4]
1016416:[4, 3]
1016984:[0, 7]
1017008:[2, 0]
1017112:[3, 7]
1017124:[3, 4]
1017179:[3, 0]
1017435:[2, 7]
1017489:[5, 6]
1017625:[7, 5]
1017974:[3, 4]
1018082:[8, 6]
1018198:[2, 2]
1018322:[9, 2]
1018418:[7, 2]
1018519:[7, 6]
