102414:[4, 9]
1043347:[5, 9]
1105374:[2, 1]
112799:[8, 5]
1207239:[8, 5]
1263398:[4, 1]
1279884:[8, 5]
1323536:[0, 5]
1341799:[0, 0]
1420125:[8, 5]
1485781:[4, 2]
1524044:[1, 9]
1567493:[3, 8]
1661042:[6, 1]
1677060:[6, 0]
1692158:[6, 0]
1743721:[5, 4]
1748031:[6, 0]
1790751:[5, 7]
1817345:[6, 8]
1922183:[0, 8]
2018034:[8, 5]
2030732:[4, 2]
2159441:[0, 3]
217888:[4, 1]
2212765:[8, 5]
2222321:[1, 2]
2226020:[4, 5]
2234002:[2, 6]
2242469:[0, 9]
2256315:[8, 5]
2399355:[6, 4]
2433163:[0, 8]
2444635:[5, 2]
2444864:[8, 2]
2490264:[1, 9]
2548794:[1, 9]
2587417:[1, 9]
2594745:[7, 6]
2662247:[1, 9]
2675785:[1, 9]
2680990:[8, 7]
275396:[8, 0]
2855719:[1, 0]
2909349:[5, 3]
291004:[8, 5]
2939044:[9, 3]
2959122:[1, 9]
300104:[1, 9]
3132467:[4, 1]
3140440:[4, 1]
3154173:[2, 7]
318889:[5, 8]
3202453:[8, 5]
3209228:[0, 2]
3246267:[8, 5]
430797:[6, 0]
459401:[9, 4]
547362:[8, 5]
600936:[3, 8]
661712:[0, 4]
686208:[7, 5]
701129:[4, 1]
791190:[4, 1]
802825:[0, 2]
917110:[8, 2]
