1000070:[8, 7]
100007:[9, 7]
1000507:[1, 4]
1000578:[4, 7]
1000930:[2, 7]
1000940:[3, 7]
1001010:[1, 2]
1001091:[9, 0]
1001115:[8, 5]
1001261:[9, 6]
1001321:[8, 6]
1001393:[0, 2]
1001491:[1, 6]
1001540:[0, 7]
1001542:[2, 4]
1001597:[0, 6]
1001639:[0, 7]
1001664:[1, 7]
1001873:[1, 6]
1001921:[8, 2]
100203:[3, 7]
1002221:[2, 3]
1002355:[9, 0]
1002503:[7, 0]
1002616:[7, 9]
100262:[2, 7]
1002774:[2, 6]
1002871:[2, 2]
100301:[4, 4]
1003106:[9, 7]
1003271:[0, 6]
1003638:[3, 4]
1003641:[4, 9]
1003987:[2, 7]
1004827:[2, 1]
1005217:[2, 4]
1005354:[9, 0]
1005613:[0, 7]
1005692:[8, 8]
1005754:[8, 5]
1006044:[1, 5]
1006190:[3, 7]
1006341:[1, 4]
1006597:[5, 6]
1007074:[0, 4]
1007083:[2, 7]
1007179:[1, 2]
1007329:[9, 6]
1007565:[6, 3]
100756:[4, 6]
1008275:[5, 4]
1008646:[0, 6]
1008782:[8, 4]
1008859:[2, 6]
1008875:[7, 7]
1009587:[2, 0]
1009665:[8, 2]
1009796:[8, 3]
1009949:[2, 4]
101045:[2, 3]
1010654:[6, 2]
1010746:[4, 4]
1010757:[3, 4]
1010797:[5, 0]
1010866:[7, 3]
1010892:[1, 1]
1010901:[0, 2]
1011040:[2, 8]
1011093:[2, 3]
1011200:[8, 8]
1011201:[8, 3]
1011326:[3, 1]
1011650:[0, 6]
1011879:[1, 5]
1012005:[2, 6]
1012017:[0, 4]
1012216:[4, 3]
1012444:[3, 7]
1012576:[0, 8]
1012978:[2, 3]
1013063:[8, 1]
1013705:[7, 3]
1013739:[2, 4]
1013992:[1, 7]
1014027:[0, 8]
1014039:[2, 6]
1014221:[1, 3]
1014228:[6, 7]
1014238:[2, 1]
1014362:[9, 5]
1014509:[0, 5]
1014798:[0, 6]
1014894:[1, 3]
1015028:[1, 0]
1015285:[1, 0]
1015363:[7, 8]
1015458:[2, 7]
101572:[4, 7]
1015746:[2, 1]
1016189:[2, 9]
1016625:[9, 4]
101663:[8, 0]
1016993:[2, 6]
1017622:[2, 7]
1017694:[6, 0]
1017865:[2, 4]
1017880:[0, 6]
1017913:[2, 2]
1018022:[8, 5]
1018116:[5, 6]
1018374:[8, 6]
1018399:[8, 6]
1018529:[8, 7]
1018662:[1, 6]
1018675:[4, 1]
1018827:[2, 4]
1019146:[8, 6]
10198:[6, 1]
1020227:[4, 7]
1020373:[1, 6]
1020610:[1, 7]
102063:[1, 6]
1020959:[9, 6]
1021320:[9, 7]
1021509:[0, 7]
1021517:[6, 3]
1021680:[2, 0]
1021828:[1, 0]
1022105:[7, 2]
1022276:[8, 4]
1022630:[8, 4]
1022653:[8, 6]
102291:[0, 2]
1023402:[1, 3]
1023425:[9, 7]
1023449:[1, 7]
1023547:[2, 4]
1024007:[2, 5]
1024094:[8, 6]
1024115:[1, 9]
1024119:[1, 1]
1024121:[1, 0]
102413:[6, 6]
1024212:[0, 2]
1024227:[4, 4]
1024429:[9, 8]
1024453:[2, 8]
1024500:[1, 6]
102450:[5, 1]
1024605:[2, 9]
1024655:[0, 1]
1024723:[1, 6]
1024763:[3, 9]
1024851:[1, 3]
1024907:[2, 7]
1025267:[6, 0]
1025520:[4, 3]
1025875:[8, 9]
1026126:[8, 6]
1026154:[2, 0]
102628:[1, 7]
1026357:[2, 2]
102708:[0, 7]
1027094:[0, 6]
1027202:[6, 0]
1027221:[8, 9]
1027402:[3, 6]
1027456:[9, 4]
1027669:[3, 9]
1027716:[5, 3]
1027848:[1, 3]
1027850:[0, 5]
1028102:[5, 1]
1028231:[3, 3]
1028433:[9, 0]
1028589:[2, 0]
1028649:[2, 3]
1028672:[3, 6]
1028808:[4, 4]
1029081:[0, 7]
1029104:[2, 4]
1029170:[3, 1]
102934:[2, 7]
1029456:[6, 1]
1029618:[3, 7]
1029738:[8, 4]
1030102:[3, 6]
1030116:[2, 6]
103035:[4, 0]
1030385:[3, 3]
1030438:[3, 4]
103044:[0, 6]
1030460:[3, 3]
1030574:[8, 1]
1030613:[8, 5]
1030663:[8, 7]
1030712:[2, 4]
1030723:[2, 6]
1031042:[8, 1]
1031072:[7, 8]
1031272:[7, 6]
1032114:[2, 1]
103224:[0, 4]
1032415:[7, 0]
1032711:[8, 1]
1032745:[2, 3]
1032827:[1, 0]
1033123:[1, 1]
1033284:[2, 8]
1033377:[8, 2]
1033426:[0, 2]
1033496:[1, 7]
1034257:[9, 8]
1034301:[8, 2]
1034462:[8, 6]
1034533:[2, 1]
1034583:[0, 7]
1034663:[6, 7]
1034932:[3, 4]
1035051:[3, 5]
1035330:[9, 1]
1035692:[3, 0]
1035865:[1, 9]
1036074:[0, 6]
1036211:[0, 0]
1036236:[1, 7]
1036604:[7, 0]
1036652:[4, 7]
1036680:[4, 3]
1036714:[1, 4]
1036721:[2, 1]
1036777:[1, 0]
1036850:[8, 2]
1036870:[7, 5]
1036969:[0, 4]
1037066:[8, 2]
1037078:[9, 5]
1037159:[2, 7]
1037239:[0, 6]
1037390:[8, 6]
1037675:[7, 8]
1037825:[0, 0]
1037841:[4, 5]
1037892:[0, 7]
103791:[8, 3]
103802:[1, 6]
1038339:[9, 6]
103868:[5, 6]
1038876:[5, 2]
1039481:[7, 3]
1039556:[6, 1]
1039657:[1, 7]
1040031:[3, 8]
1040057:[1, 2]
1040224:[5, 6]
1040455:[9, 5]
1040483:[2, 1]
1041817:[2, 5]
1041942:[1, 5]
1042325:[8, 6]
1042363:[1, 6]
1042426:[4, 1]
1042845:[9, 3]
1042930:[0, 8]
1043122:[1, 6]
1043197:[8, 6]
1043460:[9, 7]
1043508:[8, 4]
1043647:[8, 6]
1043982:[2, 7]
1044066:[7, 7]
1044205:[0, 4]
1044419:[6, 4]
1044460:[7, 7]
1044556:[8, 6]
1044595:[2, 4]
1044636:[1, 4]
1044718:[9, 4]
1044855:[6, 7]
1044882:[1, 4]
1045048:[8, 6]
1045110:[3, 7]
1045428:[8, 6]
1045492:[1, 6]
1045547:[0, 6]
1045605:[2, 8]
1045697:[8, 7]
1045906:[1, 2]
10459:[3, 4]
1046008:[3, 6]
1046101:[7, 7]
1046323:[9, 4]
1046424:[8, 4]
1046432:[0, 7]
1046540:[5, 6]
1046570:[2, 5]
1046591:[4, 7]
1046596:[9, 2]
1046825:[8, 4]
1047491:[1, 7]
1047508:[2, 8]
1047563:[2, 6]
1047704:[1, 9]
10477:[2, 0]
1047841:[9, 4]
1047873:[5, 7]
1048042:[7, 3]
1048143:[6, 4]
104824:[8, 3]
1048335:[8, 6]
1048606:[1, 8]
1048705:[0, 6]
1048731:[4, 1]
1048841:[7, 6]
1048947:[2, 3]
1049003:[8, 2]
104902:[8, 0]
1049131:[0, 4]
1049161:[1, 0]
1049237:[6, 4]
1049245:[9, 6]
104945:[0, 1]
104952:[9, 7]
1049557:[8, 6]
1049810:[2, 5]
1050004:[1, 4]
1050032:[7, 1]
1050040:[3, 6]
1050308:[7, 1]
1050572:[1, 7]
105057:[8, 5]
105101:[8, 6]
1051144:[9, 2]
1051383:[7, 3]
1051392:[7, 5]
1051453:[9, 7]
1051732:[3, 4]
1051928:[8, 6]
1052573:[3, 7]
1052612:[8, 1]
1052687:[3, 7]
1053163:[9, 6]
1053200:[7, 0]
1053409:[5, 4]
1053568:[8, 7]
1053644:[8, 7]
1053648:[9, 1]
1053737:[8, 5]
1054114:[1, 0]
1054312:[7, 6]
105436:[1, 3]
1054569:[6, 4]
1054754:[8, 6]
1054956:[9, 6]
1054965:[1, 3]
1055108:[1, 7]
105515:[7, 0]
1055300:[5, 0]
1055347:[0, 5]
1055942:[4, 4]
1056043:[7, 6]
1056264:[9, 6]
1056273:[1, 8]
1056362:[5, 7]
1056375:[6, 2]
1056950:[0, 1]
1057097:[8, 6]
1057133:[6, 4]
1057243:[8, 9]
1057360:[9, 6]
105742:[7, 4]
1057542:[8, 6]
10575:[1, 6]
1057735:[3, 5]
1057904:[9, 7]
105791:[8, 8]
1058075:[1, 1]
1058099:[2, 0]
1058140:[8, 8]
1058617:[2, 2]
1058658:[0, 3]
1058673:[0, 6]
1058717:[2, 5]
1058780:[0, 1]
1058935:[3, 6]
1058946:[4, 2]
1059050:[2, 2]
1059213:[1, 2]
1059431:[1, 0]
1059561:[1, 3]
1059709:[3, 3]
1060036:[8, 3]
1060100:[0, 9]
1060327:[9, 9]
1060659:[8, 0]
1060837:[0, 6]
1060969:[2, 4]
1061032:[1, 1]
10610:[5, 4]
1061146:[8, 5]
1061565:[1, 7]
1061568:[8, 8]
1061636:[2, 4]
1061737:[0, 6]
1061852:[0, 6]
1061881:[1, 7]
1061885:[6, 4]
106191:[0, 8]
106208:[1, 5]
1062230:[8, 4]
1062324:[0, 2]
1062340:[1, 0]
1062633:[2, 3]
1062886:[7, 1]
1063063:[4, 6]
1063376:[7, 0]
1063645:[0, 6]
1063813:[1, 6]
106387:[8, 0]
1063885:[1, 8]
1063995:[6, 7]
1064279:[8, 0]
106434:[6, 3]
106449:[6, 4]
1065097:[1, 2]
1065102:[3, 8]
1065210:[5, 7]
1065289:[6, 0]
1065561:[3, 1]
1065600:[8, 6]
1065834:[7, 6]
1066143:[1, 4]
1066266:[8, 1]
1066368:[8, 7]
106657:[1, 2]
106673:[1, 7]
1066787:[2, 7]
106717:[0, 8]
1067538:[1, 4]
106759:[2, 3]
1067722:[1, 7]
1067830:[7, 9]
1068384:[0, 2]
1068458:[0, 0]
1068840:[1, 6]
1068883:[9, 0]
1068949:[6, 7]
1069008:[3, 3]
1069491:[9, 6]
10694:[7, 8]
1069907:[1, 4]
1069943:[0, 4]
1070163:[1, 8]
1070638:[3, 3]
1070652:[1, 6]
107100:[4, 3]
107131:[8, 0]
1071453:[8, 6]
1071491:[3, 0]
1071567:[8, 8]
1072329:[4, 3]
1072576:[3, 7]
1072588:[8, 5]
1072827:[1, 6]
1072968:[7, 6]
1073093:[1, 6]
1073166:[2, 8]
1073216:[6, 1]
1073568:[2, 1]
1073677:[4, 5]
1073773:[0, 2]
1074138:[3, 1]
1074180:[8, 3]
1074182:[1, 6]
1074251:[1, 4]
1074286:[8, 9]
1074591:[3, 6]
1074612:[3, 4]
1074848:[1, 9]
1075079:[1, 1]
1075182:[8, 6]
1075421:[9, 1]
1075445:[8, 1]
1075505:[8, 6]
1075523:[7, 2]
1075743:[1, 9]
1075757:[5, 4]
1075898:[5, 7]
1075946:[1, 0]
1076154:[0, 6]
1076709:[5, 8]
1076733:[1, 1]
1076849:[5, 7]
1077134:[9, 5]
1077341:[2, 7]
1077375:[1, 5]
1077432:[8, 2]
1077554:[3, 1]
1077579:[0, 6]
1077869:[1, 9]
1077903:[8, 6]
1077991:[6, 7]
1078013:[0, 5]
1078122:[0, 0]
1078611:[0, 9]
1078761:[1, 4]
1078826:[8, 6]
1078962:[8, 3]
1079212:[3, 6]
1079239:[2, 7]
1079261:[8, 9]
1079848:[6, 4]
10806:[1, 6]
1080830:[1, 6]
1080965:[6, 8]
1081027:[2, 7]
1081167:[9, 8]
108116:[4, 6]
1081193:[1, 3]
1081271:[5, 3]
1081320:[0, 0]
1081387:[8, 6]
1082384:[0, 2]
1082403:[0, 1]
1082495:[9, 1]
1082965:[7, 4]
1083367:[8, 3]
1083517:[2, 6]
1083657:[8, 0]
108370:[5, 5]
1083733:[1, 0]
1083773:[2, 7]
1084086:[1, 1]
1084332:[1, 7]
1084545:[9, 6]
1084621:[2, 4]
1084919:[3, 5]
108517:[2, 0]
1085529:[1, 0]
1085778:[5, 5]
1085832:[8, 8]
10859:[3, 1]
1086130:[8, 6]
1086217:[0, 0]
1086360:[1, 4]
1086408:[1, 0]
1086577:[7, 0]
1086609:[8, 6]
1086871:[0, 6]
1087022:[1, 6]
108708:[8, 3]
1087438:[9, 7]
1087474:[0, 7]
1087521:[2, 6]
108755:[8, 7]
1087624:[9, 4]
1087917:[3, 7]
1087978:[3, 2]
1087985:[8, 4]
1088033:[8, 3]
1088541:[0, 0]
1088550:[8, 7]
1088658:[7, 2]
1088797:[7, 2]
1088846:[4, 0]
1088848:[7, 3]
