1000065:[6, 4]
1000074:[5, 7]
1000446:[9, 0]
1000564:[0, 3]
1000678:[6, 3]
1000802:[8, 4]
1001189:[8, 9]
1001353:[0, 4]
1002403:[8, 4]
100384:[8, 9]
1004885:[0, 3]
1005207:[5, 3]
100548:[9, 4]
1005741:[9, 7]
1006554:[9, 0]
1007077:[8, 5]
1007181:[7, 5]
1007262:[0, 4]
1007599:[8, 8]
100876:[8, 2]
1008798:[9, 4]
1008962:[0, 4]
1009965:[5, 9]
1010583:[0, 6]
1010692:[1, 9]
1011696:[5, 0]
1012071:[8, 0]
1012116:[0, 5]
1012399:[8, 4]
1012602:[9, 4]
1013214:[8, 4]
1014617:[0, 6]
1014719:[4, 3]
1014885:[6, 0]
101505:[1, 6]
1016245:[9, 1]
1017136:[8, 4]
1017692:[0, 7]
1017795:[8, 4]
1017798:[7, 0]
1018085:[4, 1]
1018347:[0, 1]
1018421:[0, 6]
1018555:[6, 3]
1018711:[6, 0]
101890:[6, 8]
1019102:[4, 5]
1019521:[9, 4]
1019649:[0, 0]
102009:[4, 8]
1020133:[6, 2]
102048:[1, 2]
1021061:[1, 4]
1022067:[7, 0]
1022369:[0, 7]
1022483:[5, 7]
1022759:[7, 6]
1023389:[8, 4]
1024069:[9, 0]
1024958:[2, 2]
1025219:[8, 4]
1025977:[6, 6]
1026158:[2, 1]
1026370:[0, 0]
1026554:[0, 7]
1027357:[0, 7]
1028074:[8, 7]
102838:[7, 1]
1028835:[9, 4]
1029043:[9, 7]
1029325:[2, 7]
1030254:[2, 0]
1030398:[2, 3]
1031206:[4, 4]
1031878:[8, 1]
1032083:[9, 4]
1032278:[8, 5]
1032598:[0, 8]
1033094:[6, 4]
1033227:[8, 9]
103343:[9, 4]
1033638:[6, 7]
1033691:[0, 6]
1034132:[8, 8]
1034215:[1, 8]
1034276:[9, 5]
1034634:[1, 1]
1035175:[0, 4]
1035217:[0, 7]
103578:[1, 9]
1035999:[8, 0]
1036228:[7, 6]
1036540:[1, 7]
1037272:[2, 3]
1037465:[9, 6]
1037489:[3, 0]
1038237:[5, 4]
103837:[4, 4]
1038840:[9, 0]
1039021:[9, 3]
1039593:[6, 3]
1040889:[0, 0]
1040896:[8, 3]
1040964:[5, 4]
1041187:[0, 4]
1041869:[1, 4]
1041914:[6, 7]
1042174:[2, 3]
1042347:[9, 9]
104303:[9, 4]
1043253:[1, 0]
1043418:[0, 7]
1043433:[1, 7]
1043877:[8, 0]
1044042:[7, 0]
1045630:[6, 4]
1045766:[9, 3]
1045916:[0, 4]
1046087:[8, 4]
1046160:[3, 7]
1046683:[8, 8]
1047229:[6, 9]
1047359:[6, 6]
1047410:[7, 4]
1047995:[6, 4]
1048111:[1, 3]
1049382:[7, 4]
1049635:[8, 2]
1049857:[9, 2]
1050266:[1, 7]
1050544:[0, 5]
1050749:[4, 5]
1050860:[6, 4]
1051896:[8, 4]
105192:[0, 3]
1051949:[8, 0]
1052004:[8, 4]
1052032:[9, 4]
1053350:[0, 0]
1054093:[3, 4]
1055375:[5, 7]
1055401:[1, 5]
1055701:[9, 4]
1056268:[8, 8]
1057142:[1, 1]
1057461:[6, 6]
1057736:[9, 4]
1058005:[4, 0]
105803:[6, 4]
1058096:[0, 4]
1058162:[6, 6]
1058821:[9, 9]
1058956:[6, 6]
1059126:[7, 3]
1059163:[6, 6]
1059499:[9, 4]
1059544:[9, 4]
1059684:[8, 4]
1059687:[6, 0]
1059691:[3, 7]
1059800:[3, 4]
1061779:[7, 4]
1061883:[9, 1]
1061894:[8, 7]
1062036:[1, 4]
1062190:[0, 8]
1062293:[8, 6]
1062445:[9, 4]
1062517:[8, 2]
1063395:[1, 3]
1063515:[8, 0]
1064002:[8, 6]
1064034:[9, 4]
1064523:[8, 0]
1064572:[9, 5]
