1000020:[7, 8]
1000024:[3, 2]
1000080:[5, 6]
1000195:[0, 2]
1000303:[1, 4]
1000341:[1, 1]
1000552:[9, 7]
1000576:[2, 3]
1000585:[8, 6]
1000664:[2, 4]
1000703:[2, 7]
1000737:[3, 5]
1000747:[2, 2]
1000838:[8, 7]
1001001:[3, 6]
1001040:[7, 4]
1001282:[5, 8]
1001289:[1, 4]
100154:[4, 2]
1001554:[2, 7]
1001640:[2, 7]
1001657:[6, 2]
1001732:[9, 6]
10017:[2, 7]
1001828:[0, 4]
1001836:[1, 0]
1001874:[1, 2]
1001878:[9, 7]
1001958:[9, 3]
1001964:[2, 7]
1002015:[2, 7]
1002035:[8, 0]
1002143:[2, 4]
1002145:[0, 7]
1002156:[2, 1]
1002260:[6, 0]
100229:[1, 3]
1002353:[0, 6]
1002414:[6, 6]
1002501:[9, 7]
100255:[1, 3]
1002641:[0, 3]
1002761:[8, 5]
1002840:[8, 6]
1002847:[2, 8]
100299:[6, 0]
1003183:[9, 6]
1003202:[2, 7]
100323:[0, 4]
1003280:[2, 7]
1003300:[2, 7]
1003360:[1, 8]
1003363:[9, 4]
1003372:[4, 4]
100337:[2, 0]
1003532:[1, 0]
1003633:[8, 3]
1003713:[6, 8]
1003771:[8, 3]
1003865:[7, 7]
1003899:[1, 1]
1003927:[0, 2]
1003963:[2, 4]
1004116:[0, 7]
1004123:[3, 7]
1004166:[9, 0]
1004207:[7, 7]
1004229:[1, 8]
1004241:[1, 8]
1004342:[4, 6]
1004369:[8, 1]
1004434:[3, 3]
1004450:[8, 7]
1004492:[8, 7]
1004500:[0, 0]
1004509:[4, 4]
1004598:[2, 8]
1004605:[2, 5]
1004666:[4, 2]
1004688:[6, 8]
1004753:[2, 7]
100490:[0, 3]
1004921:[0, 6]
1004949:[2, 4]
1005059:[9, 9]
1005068:[5, 2]
1005120:[2, 0]
1005194:[2, 3]
1005236:[1, 4]
1005327:[1, 4]
1005440:[2, 0]
1005518:[0, 7]
1005538:[8, 7]
1005655:[1, 1]
1005727:[1, 5]
1005849:[3, 8]
1005884:[1, 7]
100592:[2, 1]
1005970:[1, 7]
1006094:[1, 4]
1006109:[2, 7]
1006162:[2, 1]
1006179:[5, 4]
1006187:[2, 6]
100633:[4, 1]
1006367:[8, 6]
1006408:[9, 7]
1006438:[5, 6]
100645:[7, 1]
1006463:[2, 6]
1006467:[2, 7]
1006493:[4, 7]
1006523:[2, 4]
1006798:[2, 7]
1006922:[1, 4]
1006955:[3, 2]
1007018:[1, 2]
1007056:[2, 4]
1007097:[6, 7]
1007113:[2, 6]
1007121:[8, 5]
1007147:[1, 1]
1007225:[6, 3]
1007256:[1, 4]
1007298:[2, 4]
1007357:[3, 5]
1007462:[7, 6]
1007500:[2, 3]
1007537:[2, 4]
1007642:[6, 6]
1007674:[8, 4]
1007718:[2, 3]
100780:[8, 7]
1007879:[2, 8]
1007894:[3, 3]
1007968:[9, 0]
1008001:[6, 7]
1008016:[0, 7]
1008069:[0, 4]
1008085:[9, 9]
1008224:[0, 2]
100832:[2, 7]
1008544:[0, 1]
1008659:[1, 8]
1008740:[8, 6]
1008833:[1, 8]
1008843:[9, 7]
100889:[5, 7]
1008901:[0, 1]
1008927:[1, 2]
1008939:[1, 8]
1008961:[7, 2]
1008973:[4, 0]
1008975:[5, 4]
1009056:[0, 1]
1009131:[1, 7]
10091:[8, 3]
1009219:[3, 7]
1009315:[1, 7]
1009333:[2, 1]
1009352:[2, 7]
1009395:[2, 4]
1009449:[1, 7]
1009480:[7, 3]
1009499:[1, 9]
1009550:[8, 4]
1009564:[2, 7]
1009573:[8, 6]
1009594:[4, 3]
1009598:[1, 4]
1009608:[1, 2]
1009636:[5, 6]
1009824:[1, 4]
1009900:[0, 5]
100992:[8, 5]
1009935:[1, 1]
1010010:[0, 4]
1010026:[1, 6]
1010067:[9, 1]
1010076:[9, 0]
1010130:[4, 7]
1010161:[8, 4]
1010199:[0, 2]
1010332:[8, 2]
1010548:[1, 6]
1010600:[2, 3]
1010646:[0, 1]
1010658:[2, 7]
1010672:[9, 9]
1010704:[2, 1]
1010749:[1, 9]
1010762:[1, 1]
1010801:[7, 5]
101084:[4, 1]
1010918:[8, 2]
1010936:[3, 5]
1010950:[4, 7]
1011144:[4, 4]
1011208:[1, 2]
1011355:[1, 5]
1011389:[3, 7]
101145:[7, 4]
1011462:[2, 3]
1011474:[9, 9]
1011527:[8, 4]
1011619:[0, 4]
1011621:[4, 7]
1011673:[8, 4]
1011719:[6, 7]
1011731:[2, 6]
1011810:[9, 5]
1011819:[0, 9]
1011856:[1, 6]
1011877:[7, 3]
1011888:[3, 7]
1012076:[7, 7]
1012200:[1, 0]
1012232:[1, 8]
1012388:[1, 1]
1012448:[6, 9]
1012465:[1, 8]
1012568:[1, 1]
1012601:[8, 4]
1012644:[7, 0]
101272:[1, 3]
1012791:[1, 4]
1012808:[6, 2]
1012820:[8, 4]
1012889:[1, 3]
1012913:[8, 9]
1012970:[7, 6]
1012982:[2, 4]
101301:[8, 0]
1013076:[8, 3]
1013087:[6, 4]
1013102:[1, 1]
1013173:[1, 0]
1013336:[8, 3]
1013354:[1, 7]
1013356:[9, 7]
1013380:[3, 7]
1013466:[4, 7]
1013501:[0, 0]
1013523:[4, 4]
1013560:[1, 2]
1013612:[1, 1]
1013655:[0, 2]
1013666:[9, 8]
1013722:[9, 1]
1013762:[2, 2]
1013814:[5, 9]
1013822:[3, 7]
1013858:[2, 7]
1013902:[0, 0]
1013962:[5, 9]
101401:[1, 4]
1014038:[2, 2]
1014065:[2, 0]
1014127:[0, 7]
1014161:[0, 2]
1014231:[1, 4]
1014236:[8, 6]
1014246:[1, 4]
1014253:[5, 8]
1014300:[1, 0]
1014353:[2, 7]
1014514:[0, 4]
101466:[6, 6]
1014690:[1, 0]
1014742:[1, 4]
1014764:[7, 0]
1014828:[2, 0]
1014841:[6, 3]
1014860:[0, 2]
1014868:[2, 7]
1014873:[3, 7]
1014928:[3, 7]
1014938:[7, 1]
1014969:[3, 3]
1014972:[8, 3]
1014997:[1, 7]
1015015:[2, 4]
1015069:[2, 3]
1015071:[0, 3]
1015081:[1, 4]
101509:[8, 0]
1015256:[4, 2]
1015398:[1, 1]
1015402:[2, 7]
1015467:[0, 2]
1015489:[3, 0]
1015571:[0, 8]
1015670:[2, 0]
1015768:[2, 7]
101579:[2, 7]
1015803:[0, 4]
1015909:[9, 9]
1015959:[7, 1]
1015969:[2, 7]
1015972:[8, 7]
1015997:[2, 1]
1016110:[5, 3]
1016151:[2, 7]
1016158:[3, 5]
1016161:[8, 7]
1016182:[0, 7]
1016197:[2, 0]
1016242:[2, 8]
101628:[3, 7]
1016339:[3, 1]
1016341:[5, 5]
1016443:[1, 0]
1016590:[1, 9]
101668:[2, 2]
1016703:[0, 2]
1016776:[8, 4]
1016918:[4, 0]
1016962:[6, 6]
1017128:[1, 7]
101712:[6, 1]
1017155:[6, 7]
1017305:[0, 6]
1017373:[1, 2]
1017426:[9, 6]
1017443:[8, 4]
101745:[3, 7]
1017520:[3, 3]
1017542:[2, 4]
1017587:[9, 2]
1017690:[1, 2]
1017774:[0, 4]
1017826:[7, 8]
1017870:[1, 3]
1017886:[6, 4]
1017961:[1, 7]
1017982:[1, 0]
1018001:[1, 2]
1018011:[8, 4]
1018073:[1, 2]
101810:[8, 7]
101824:[1, 4]
1018353:[8, 4]
1018396:[2, 5]
1018444:[8, 7]
101847:[1, 6]
1018521:[2, 4]
101854:[1, 1]
1018745:[0, 5]
101884:[1, 1]
1018852:[8, 0]
1018863:[3, 1]
1018885:[4, 7]
1018927:[3, 1]
1019020:[2, 9]
1019107:[6, 0]
1019128:[2, 1]
1019205:[1, 4]
1019282:[9, 9]
1019421:[1, 8]
1019453:[1, 4]
1019477:[7, 7]
1019518:[7, 4]
101952:[7, 4]
1019571:[2, 9]
1019572:[1, 4]
