1000110:[5, 1]
1000128:[8, 1]
1000172:[9, 2]
1000438:[9, 7]
1001124:[9, 4]
1001308:[8, 2]
1001330:[9, 3]
1001661:[7, 6]
1002184:[9, 0]
1002211:[9, 3]
1002855:[8, 6]
1002917:[8, 1]
1002961:[9, 7]
1002967:[3, 8]
1003290:[7, 4]
1003366:[1, 7]
1003465:[1, 0]
1003708:[3, 3]
1003789:[9, 4]
1004082:[0, 4]
1004185:[8, 0]
1004365:[9, 7]
1004617:[2, 1]
100479:[4, 4]
1004964:[8, 3]
1005035:[5, 6]
1005053:[7, 6]
1005066:[7, 3]
1005155:[3, 5]
1005278:[9, 0]
1005650:[8, 6]
1005969:[9, 4]
1006204:[9, 4]
1006436:[7, 5]
1006668:[3, 4]
1006754:[0, 2]
1006760:[9, 9]
1006873:[3, 5]
1007038:[0, 5]
1007343:[3, 3]
1007660:[8, 5]
1007812:[3, 7]
1007813:[8, 8]
1007913:[4, 8]
1008230:[3, 2]
1008331:[7, 3]
1008344:[9, 4]
1008465:[4, 6]
1008504:[1, 1]
1008508:[3, 3]
1008517:[7, 2]
100857:[0, 4]
1008814:[3, 0]
100886:[3, 3]
1009048:[1, 4]
1009283:[3, 0]
1009364:[3, 6]
1009468:[2, 8]
1009562:[9, 1]
1009639:[0, 3]
1009700:[1, 3]
1010242:[9, 9]
1010451:[1, 7]
1010545:[1, 0]
1010750:[6, 5]
1010825:[0, 2]
1011249:[2, 6]
1011658:[8, 4]
1011800:[7, 3]
1012118:[4, 0]
101256:[3, 2]
1012599:[0, 0]
1012735:[2, 5]
1012946:[9, 0]
1013345:[6, 6]
1013701:[8, 5]
1013880:[9, 5]
101438:[8, 3]
1014435:[8, 4]
1014601:[1, 9]
1015155:[0, 7]
1015189:[7, 8]
1015349:[7, 7]
1015655:[0, 7]
1015806:[6, 2]
1015976:[3, 2]
1016166:[1, 8]
1016200:[5, 2]
1016221:[0, 6]
101622:[8, 6]
1016331:[9, 4]
1016439:[9, 8]
1016607:[4, 1]
1016802:[1, 4]
1016894:[0, 4]
1016924:[7, 6]
1017201:[0, 2]
1017268:[0, 9]
1017747:[8, 0]
1017758:[2, 1]
1017858:[1, 6]
1018129:[5, 6]
1018242:[6, 7]
101857:[2, 8]
1018629:[9, 0]
1018666:[2, 3]
1018751:[7, 7]
1018907:[3, 4]
1018996:[9, 8]
1019012:[4, 5]
1019301:[2, 7]
1019681:[3, 9]
1019684:[2, 0]
1019708:[8, 1]
1019816:[9, 3]
1019927:[7, 6]
1019950:[1, 6]
1020059:[0, 6]
102034:[2, 7]
1020675:[8, 1]
1021411:[1, 9]
1021538:[6, 6]
1021665:[7, 4]
1021985:[4, 7]
1022030:[3, 2]
102212:[6, 5]
1022257:[9, 9]
1022345:[7, 6]
1022914:[0, 2]
1023057:[2, 3]
1023108:[9, 3]
1023739:[8, 4]
1023864:[2, 3]
1023982:[8, 7]
1024310:[1, 7]
102439:[9, 7]
1024417:[6, 1]
1024516:[8, 7]
1024758:[4, 8]
1024935:[6, 1]
1024981:[3, 5]
1025433:[7, 5]
1025594:[0, 4]
1026000:[0, 6]
1026226:[2, 7]
1026391:[8, 7]
1026547:[7, 4]
1026619:[8, 2]
1026714:[4, 6]
1026898:[8, 6]
1027126:[4, 7]
1027203:[4, 7]
1027285:[1, 3]
1027353:[1, 1]
1027806:[3, 4]
1028125:[6, 5]
1028342:[9, 7]
1028383:[8, 6]
1028813:[6, 1]
1029143:[5, 4]
1029205:[6, 6]
1029796:[4, 6]
1029840:[2, 3]
1029931:[8, 7]
1029979:[9, 7]
1030281:[8, 4]
1030318:[1, 0]
