1000704:[6, 5]
1001154:[7, 2]
1001479:[0, 7]
1002890:[6, 8]
1003243:[0, 6]
1003528:[8, 8]
1003902:[8, 9]
1004000:[7, 4]
1004855:[6, 6]
100498:[5, 4]
1005718:[1, 4]
1006181:[1, 0]
1006658:[7, 0]
1006802:[3, 8]
100708:[5, 0]
1007134:[0, 6]
1007737:[9, 3]
1008009:[8, 8]
100807:[0, 4]
1008286:[9, 8]
100924:[0, 8]
1009834:[8, 4]
1009853:[7, 8]
1010069:[9, 4]
1010552:[8, 4]
1010642:[8, 6]
1010675:[5, 4]
1010981:[8, 3]
1010993:[8, 4]
1011174:[9, 4]
1011489:[0, 9]
1011808:[5, 0]
1012471:[4, 3]
1012474:[7, 3]
1012984:[9, 0]
1013547:[6, 6]
1013922:[8, 4]
1014375:[8, 4]
1014911:[6, 0]
1016829:[1, 6]
1016971:[6, 8]
1017048:[9, 9]
1017069:[8, 4]
1017615:[1, 5]
1017648:[0, 3]
1017729:[0, 0]
1017946:[8, 6]
1018048:[9, 2]
1018187:[0, 8]
1018373:[9, 3]
1019647:[1, 6]
1019861:[5, 7]
1020125:[1, 8]
1020793:[2, 2]
1020941:[8, 4]
1021875:[9, 4]
1022133:[1, 0]
1022671:[6, 4]
1022801:[6, 6]
1023126:[2, 7]
1023197:[6, 6]
1023284:[0, 0]
1023489:[6, 4]
1023719:[6, 1]
1023743:[6, 4]
1024037:[0, 4]
1024217:[8, 4]
1024873:[3, 5]
1025300:[8, 1]
1025740:[7, 1]
1026560:[6, 0]
1026766:[7, 0]
1027665:[1, 4]
1029428:[8, 3]
1029967:[2, 9]
1030129:[0, 8]
1030393:[8, 8]
103055:[9, 7]
1031055:[0, 8]
1031060:[9, 8]
1031319:[8, 8]
1032844:[1, 1]
103284:[0, 4]
1033490:[6, 8]
1034625:[4, 4]
1034673:[9, 7]
1034739:[6, 4]
1034943:[2, 4]
1035045:[6, 8]
10362:[5, 1]
1036563:[8, 1]
1037468:[1, 6]
1037605:[4, 5]
1037784:[0, 4]
103823:[6, 8]
1038832:[3, 1]
1038933:[1, 4]
103912:[9, 4]
1039154:[7, 6]
1040008:[8, 5]
1040518:[2, 2]
1040844:[9, 1]
1041228:[2, 4]
104219:[9, 1]
1043128:[0, 6]
1044037:[0, 9]
104403:[8, 1]
1044241:[7, 3]
1044309:[0, 2]
104465:[5, 2]
1044698:[0, 4]
1045740:[4, 2]
104596:[0, 8]
1046104:[0, 1]
1047073:[9, 7]
1047642:[8, 4]
1047781:[8, 0]
1048824:[1, 9]
1049063:[6, 4]
1049871:[6, 6]
1049949:[0, 7]
1050798:[9, 1]
1050915:[9, 8]
1051082:[9, 5]
1051215:[6, 6]
1051304:[3, 5]
1051415:[8, 2]
1052847:[8, 0]
1053446:[6, 7]
1054420:[0, 8]
1054473:[7, 0]
1054480:[0, 4]
105455:[0, 8]
1054831:[4, 4]
1055006:[9, 4]
1055101:[1, 6]
1055196:[3, 4]
1055242:[7, 5]
1055579:[8, 7]
105578:[6, 4]
1056258:[1, 9]
1056791:[9, 6]
1056829:[4, 6]
1057939:[0, 7]
1058276:[0, 0]
1059223:[6, 4]
1059594:[8, 6]
1059631:[8, 5]
1059987:[9, 5]
1060247:[8, 4]
1060405:[8, 6]
1060676:[8, 6]
1061015:[8, 7]
1062140:[6, 1]
1062144:[9, 1]
1062483:[9, 0]
1062998:[9, 8]
1063102:[6, 4]
1063360:[8, 7]
1064155:[1, 6]
1064368:[7, 8]
1064553:[6, 7]
1064674:[6, 4]
1065074:[8, 4]
106511:[6, 4]
1065263:[8, 7]
1066185:[0, 8]
1066193:[9, 4]
1066696:[2, 0]
1067616:[8, 7]
1068718:[6, 9]
1068775:[9, 4]
1069398:[2, 9]
1069573:[9, 5]
1069940:[9, 4]
1070278:[9, 7]
1070515:[1, 6]
1070569:[6, 4]
1070702:[8, 4]
107091:[9, 3]
1070947:[8, 6]
107097:[5, 0]
1071444:[8, 6]
1071679:[3, 4]
1071864:[1, 9]
1072146:[6, 6]
1072208:[6, 2]
1072478:[1, 1]
1072637:[7, 3]
107280:[6, 0]
1072920:[2, 8]
1073252:[0, 8]
1073636:[6, 6]
1074382:[7, 7]
1074666:[7, 8]
1074914:[6, 7]
1075028:[8, 8]
1075425:[9, 1]
1076222:[1, 2]
1076546:[9, 7]
1077358:[9, 7]
1077678:[6, 6]
1077962:[0, 1]
1078119:[5, 8]
1078251:[8, 6]
1078510:[9, 5]
1079110:[5, 6]
1079349:[6, 4]
1080163:[6, 4]
1080564:[6, 4]
1080648:[9, 9]
1080757:[8, 6]
1080760:[8, 2]
1080813:[5, 0]
108115:[8, 6]
1082592:[4, 2]
1082821:[7, 3]
1082892:[9, 7]
1083764:[1, 7]
1083876:[2, 7]
108401:[0, 9]
1084181:[6, 2]
1085847:[8, 0]
1085929:[8, 4]
1086364:[2, 7]
1087057:[8, 7]
1087074:[2, 4]
1087736:[7, 7]
1088465:[7, 3]
1088750:[9, 1]
1090401:[0, 4]
1090833:[8, 3]
1090979:[6, 4]
1091164:[7, 1]
1091845:[0, 5]
1091931:[4, 0]
1092025:[8, 1]
1092089:[0, 4]
1092586:[1, 0]
1093304:[0, 3]
1093405:[1, 4]
109345:[8, 5]
10939:[6, 9]
1094152:[8, 0]
1094412:[1, 0]
1094710:[8, 8]
1094770:[0, 8]
1094804:[1, 6]
1095402:[7, 3]
1095585:[1, 3]
1095749:[8, 4]
1095834:[6, 4]
1095958:[9, 4]
1096487:[8, 6]
1097711:[8, 0]
1097737:[6, 4]
1098020:[0, 3]
1098133:[0, 4]
1098137:[8, 7]
1098160:[6, 5]
1098173:[6, 2]
1098395:[3, 4]
1098603:[6, 1]
109938:[6, 8]
1099533:[8, 3]
109994:[6, 1]
1100053:[1, 8]
1101218:[0, 8]
1101584:[1, 9]
1101795:[3, 0]
1102010:[2, 7]
1102498:[6, 4]
1102864:[6, 6]
1102905:[9, 5]
1104173:[8, 4]
1104235:[0, 8]
1104463:[1, 7]
1104835:[7, 0]
110502:[0, 4]
1105079:[9, 8]
1105513:[0, 0]
1105549:[2, 5]
1105901:[9, 6]
1105968:[9, 4]
1106098:[6, 8]
1107005:[0, 7]
1108091:[1, 6]
1108315:[0, 5]
1108388:[3, 6]
1108506:[8, 3]
1108578:[9, 0]
1108611:[8, 3]
110864:[6, 9]
1108844:[3, 1]
1109197:[1, 2]
1109479:[8, 2]
1109689:[2, 6]
1110419:[0, 7]
1110657:[1, 6]
1110766:[5, 3]
1111475:[9, 6]
1112287:[8, 7]
11122:[0, 4]
1112903:[0, 4]
1113609:[1, 5]
1113768:[8, 6]
1113859:[5, 1]
1113979:[2, 8]
1114334:[2, 8]
1114515:[9, 7]
1114553:[1, 7]
111501:[5, 3]
111597:[9, 9]
1116190:[8, 8]
1116240:[6, 3]
1116622:[3, 9]
1116624:[0, 4]
1117782:[9, 5]
1119019:[8, 5]
1120572:[0, 1]
112081:[9, 0]
1121433:[3, 3]
1121766:[8, 4]
1122275:[6, 7]
1122428:[5, 6]
1122450:[3, 8]
1122674:[7, 2]
1123295:[4, 1]
112404:[9, 7]
112446:[9, 6]
1125391:[9, 4]
1125782:[0, 1]
112625:[7, 8]
1126262:[6, 9]
1126678:[9, 4]
1127393:[8, 6]
1127824:[9, 4]
112784:[3, 0]
112798:[9, 0]
1129456:[1, 4]
1129481:[1, 0]
1129514:[8, 6]
1130312:[3, 6]
1130962:[3, 6]
1132090:[8, 4]
1132668:[4, 5]
1133403:[9, 6]
1133584:[4, 9]
1134363:[8, 8]
1134590:[0, 9]
1134941:[8, 9]
1135481:[6, 8]
1136083:[8, 4]
1136733:[0, 8]
1137142:[6, 4]
1137575:[0, 5]
1138009:[8, 3]
1138400:[0, 2]
1138489:[7, 1]
1139259:[9, 6]
1139436:[5, 3]
1140244:[9, 7]
1140755:[0, 4]
1140898:[1, 8]
1141243:[0, 6]
1142550:[1, 5]
1142560:[8, 1]
1142786:[6, 1]
1143297:[1, 4]
1143379:[0, 4]
1145092:[4, 4]
1145383:[3, 6]
1145611:[0, 2]
1145672:[6, 3]
114598:[1, 6]
1145:[9, 0]
1146495:[0, 9]
1146958:[9, 7]
1147581:[1, 6]
114777:[6, 4]
1148652:[1, 5]
114875:[0, 4]
1148866:[8, 4]
1149365:[3, 7]
1149900:[2, 9]
1150063:[8, 1]
115025:[8, 4]
1150541:[7, 1]
1150838:[3, 2]
1150916:[6, 8]
1151498:[0, 7]
1153532:[1, 0]
11539:[1, 9]
1154064:[6, 4]
115451:[9, 7]
1154860:[8, 0]
1155751:[6, 4]
1156097:[9, 6]
115671:[8, 4]
1157319:[8, 4]
1157320:[2, 4]
1157343:[3, 3]
1157579:[3, 6]
1158136:[8, 6]
1158153:[3, 6]
1159044:[1, 5]
1159447:[6, 7]
1159565:[8, 3]
1159567:[5, 4]
1159735:[0, 8]
1159780:[0, 4]
1159978:[8, 6]
1160041:[0, 1]
1160143:[7, 5]
1160469:[9, 4]
1161240:[9, 9]
1161313:[8, 4]
1161340:[6, 6]
1161477:[1, 4]
1161517:[5, 5]
116182:[0, 2]
1161883:[6, 7]
1162729:[7, 1]
1163143:[8, 7]
1163853:[9, 0]
1163952:[5, 4]
1164332:[0, 4]
1164667:[6, 4]
1164733:[7, 7]
1164802:[6, 4]
1165915:[1, 6]
1166022:[1, 0]
1166644:[8, 6]
1166667:[0, 2]
1166671:[2, 6]
1167490:[0, 4]
1167674:[1, 6]
1167770:[0, 8]
1167771:[4, 1]
1168167:[8, 3]
1168511:[9, 4]
1169939:[9, 4]
1170893:[9, 1]
1170918:[7, 3]
1171856:[8, 6]
1172362:[8, 4]
117247:[4, 6]
1172698:[0, 3]
1173393:[8, 4]
1173693:[5, 3]
1173737:[9, 3]
1174556:[8, 7]
1174608:[5, 3]
1174967:[1, 7]
1175583:[7, 0]
1175962:[4, 0]
1176408:[6, 5]
1176827:[0, 3]
1177236:[0, 6]
1177457:[0, 1]
1177500:[6, 8]
1177696:[6, 0]
1178640:[1, 6]
1178843:[8, 3]
1179980:[9, 5]
1180640:[5, 4]
1180647:[8, 8]
1181062:[3, 9]
1182093:[8, 4]
1182305:[6, 2]
1182428:[9, 7]
1182602:[6, 4]
1183039:[6, 4]
1183073:[6, 4]
1183100:[3, 7]
1183647:[9, 1]
1183972:[1, 0]
1184263:[8, 5]
1185192:[6, 3]
1185800:[3, 6]
1186585:[3, 4]
1187129:[2, 7]
1187938:[6, 0]
1188746:[8, 4]
1188799:[1, 6]
1189009:[6, 3]
1189660:[2, 6]
1189926:[2, 6]
1190464:[8, 6]
1190638:[9, 1]
