1000077:[1, 7]
1000111:[6, 8]
1000598:[6, 8]
1000604:[1, 4]
1000702:[0, 4]
1001062:[1, 9]
1001133:[0, 9]
1001296:[5, 0]
1001443:[0, 4]
10015:[4, 4]
1001627:[0, 2]
1001837:[1, 7]
1001858:[7, 7]
1001967:[2, 8]
1002037:[2, 4]
1002307:[0, 4]
1002420:[8, 0]
100343:[7, 5]
1003480:[0, 7]
1003769:[2, 6]
1003836:[8, 4]
1003880:[0, 0]
1003907:[0, 2]
1004237:[0, 1]
1004361:[0, 2]
1004473:[8, 5]
1004586:[2, 9]
1004649:[6, 6]
1004687:[2, 3]
1004692:[9, 2]
1004742:[2, 0]
1005014:[7, 8]
1005173:[7, 4]
1005343:[4, 7]
1005449:[7, 4]
1005548:[0, 0]
1005606:[4, 1]
1005681:[9, 6]
1005697:[4, 2]
1005705:[1, 5]
1006111:[2, 2]
1006320:[0, 8]
1006324:[8, 5]
1006364:[5, 4]
1007150:[6, 4]
1007461:[6, 1]
1007604:[1, 8]
1007616:[1, 7]
1007636:[3, 1]
1007871:[0, 8]
1008111:[5, 9]
1008448:[2, 4]
1008554:[8, 3]
1008558:[1, 7]
1008593:[1, 6]
1008855:[7, 9]
1008974:[8, 5]
1009054:[5, 7]
1009084:[1, 3]
1009455:[1, 0]
1009508:[2, 4]
1009576:[2, 9]
1009623:[1, 2]
1010073:[5, 7]
1010154:[2, 7]
1010183:[0, 4]
1010277:[4, 7]
1010406:[1, 8]
1010459:[8, 8]
1010490:[8, 0]
1010492:[2, 2]
1010572:[4, 4]
101057:[2, 7]
1010995:[2, 7]
1011320:[1, 3]
1011423:[6, 1]
1011502:[9, 7]
1011544:[7, 7]
1012302:[1, 9]
1012325:[6, 0]
1012436:[1, 2]
1012921:[6, 2]
101307:[0, 7]
1013643:[0, 1]
1013673:[3, 2]
1013691:[0, 7]
101374:[0, 7]
1013764:[1, 5]
1013825:[9, 5]
1013898:[7, 4]
1014225:[7, 7]
1014453:[1, 4]
1014475:[0, 7]
1014612:[2, 3]
1014666:[8, 7]
1014692:[8, 7]
1014848:[7, 2]
1014881:[7, 0]
1015889:[1, 2]
1015902:[9, 0]
1016153:[1, 0]
1016181:[2, 7]
1016193:[9, 7]
1016393:[1, 7]
1016596:[2, 4]
1016855:[6, 3]
1016951:[2, 0]
1017309:[5, 0]
1017558:[1, 7]
1017604:[9, 4]
101761:[4, 7]
101769:[1, 4]
1017743:[0, 7]
101790:[2, 9]
1018017:[0, 4]
1018186:[1, 7]
1018284:[0, 0]
1018340:[9, 0]
1019177:[7, 8]
1019244:[9, 4]
1019307:[7, 0]
1019441:[7, 7]
101955:[0, 3]
1019636:[6, 4]
1019662:[0, 0]
1019820:[2, 6]
1019921:[5, 9]
1020196:[2, 0]
1020284:[6, 8]
1020338:[0, 5]
1020881:[2, 9]
