1030083:[6, 5]
1067545:[4, 4]
1083698:[7, 0]
1166590:[0, 1]
1209336:[6, 4]
1214792:[5, 6]
1228417:[5, 0]
130411:[3, 6]
1327538:[6, 4]
1346663:[3, 1]
1368261:[8, 8]
1385105:[2, 4]
1442930:[3, 3]
1453188:[4, 2]
1455367:[2, 6]
1463692:[4, 2]
1512889:[6, 8]
1514947:[1, 1]
152502:[0, 0]
1533186:[9, 4]
1539717:[9, 1]
1610747:[2, 5]
1690388:[7, 5]
1718499:[0, 7]
1739172:[7, 2]
1743301:[9, 6]
1757726:[5, 9]
1780898:[8, 6]
1841918:[3, 5]
1892033:[2, 2]
1927012:[4, 0]
1946901:[2, 5]
1981416:[9, 2]
2005475:[1, 2]
2024570:[7, 2]
2029493:[7, 8]
2048053:[0, 7]
2124061:[9, 5]
2170461:[5, 7]
2241351:[1, 6]
2267839:[1, 5]
229754:[4, 5]
2327942:[8, 3]
2361424:[6, 4]
2449028:[9, 8]
251472:[7, 6]
252351:[3, 0]
252970:[2, 1]
2532550:[1, 8]
2635278:[4, 6]
2807306:[9, 4]
2829998:[4, 6]
2909608:[9, 9]
2942610:[4, 2]
2965438:[1, 5]
3012020:[0, 4]
3018876:[4, 4]
3023692:[2, 2]
3032074:[9, 8]
3037567:[4, 2]
3071580:[2, 6]
310190:[0, 9]
3133394:[4, 4]
3139449:[5, 5]
314585:[9, 8]
330824:[8, 9]
435042:[0, 2]
457733:[5, 9]
472916:[9, 4]
49695:[5, 9]
524204:[7, 2]
544019:[8, 5]
657883:[4, 2]
696582:[9, 5]
69664:[3, 1]
698186:[4, 3]
762326:[9, 0]
888667:[3, 5]
896476:[1, 0]
906955:[7, 4]
925444:[5, 4]
