1016798:[8, 1]
1024181:[0, 0]
1050581:[4, 7]
1076694:[6, 7]
1081786:[6, 6]
1139293:[6, 8]
1239120:[3, 8]
1264628:[1, 7]
1278750:[1, 7]
1285925:[1, 8]
1316180:[9, 8]
1334818:[5, 8]
1365936:[7, 1]
1372448:[9, 2]
1376481:[1, 3]
1397487:[7, 6]
1411341:[3, 9]
1444574:[8, 0]
1501670:[8, 1]
1510648:[8, 3]
1569907:[8, 2]
1601881:[4, 5]
1634936:[8, 8]
1646280:[5, 9]
1676387:[5, 7]
1709378:[8, 7]
1714550:[4, 8]
1766772:[9, 8]
179584:[5, 4]
1878427:[7, 5]
1892531:[8, 8]
1905191:[8, 8]
1965124:[2, 8]
1965930:[2, 5]
1975719:[2, 9]
1994006:[9, 7]
1995622:[5, 7]
2043799:[8, 8]
2084328:[7, 2]
2098674:[6, 0]
2109844:[0, 7]
214021:[3, 0]
2172220:[5, 8]
2227474:[4, 7]
2256164:[4, 7]
2273288:[9, 2]
231679:[0, 5]
2403298:[6, 5]
2427914:[7, 5]
2440849:[4, 7]
2444489:[2, 7]
2452537:[0, 3]
2515728:[3, 7]
2524151:[9, 4]
2583449:[0, 3]
25840:[3, 7]
2610729:[0, 6]
2630700:[8, 1]
2632354:[3, 0]
2714915:[2, 4]
2720994:[7, 9]
273742:[0, 3]
2808966:[5, 7]
2817360:[8, 4]
2842939:[5, 8]
286337:[3, 0]
2900320:[5, 7]
2936361:[5, 1]
2961830:[1, 1]
2968232:[4, 2]
301375:[3, 7]
3043660:[4, 4]
306171:[9, 1]
3078077:[2, 0]
3119689:[0, 2]
3143552:[9, 8]
3224935:[8, 7]
3233724:[2, 0]
3248546:[6, 5]
3255399:[6, 8]
335883:[3, 5]
343228:[5, 8]
421367:[8, 8]
437838:[0, 7]
441534:[7, 1]
442803:[8, 8]
447187:[6, 3]
449976:[8, 7]
458764:[1, 5]
51001:[8, 7]
539501:[9, 6]
594388:[4, 2]
624461:[7, 7]
682679:[4, 2]
69608:[1, 3]
782900:[5, 0]
784443:[4, 9]
789977:[8, 8]
810616:[8, 8]
830315:[6, 8]
85368:[5, 2]
856867:[0, 7]
896714:[6, 0]
935171:[7, 1]
970530:[3, 8]
99649:[2, 7]
