1000050:[1, 8]
1000088:[6, 2]
1000106:[4, 0]
1000213:[8, 3]
1000591:[1, 9]
1000777:[3, 1]
1000839:[1, 7]
1001168:[3, 6]
1001285:[4, 6]
1001538:[9, 8]
1001541:[0, 7]
1001543:[9, 0]
1002058:[4, 7]
1002287:[3, 7]
1002410:[9, 7]
1002486:[1, 1]
1002492:[9, 0]
1002551:[8, 5]
1002923:[8, 5]
100302:[3, 6]
1003407:[1, 7]
1003550:[7, 9]
1003673:[2, 1]
1004005:[6, 4]
1004158:[3, 2]
1004303:[4, 0]
1004362:[2, 4]
1004640:[4, 7]
1005572:[9, 7]
1005716:[3, 1]
1005781:[7, 7]
1005785:[5, 0]
1005797:[1, 4]
1006230:[6, 3]
10065:[9, 7]
1006767:[0, 3]
1007399:[0, 8]
1007689:[2, 9]
1007767:[8, 7]
100808:[6, 9]
1008135:[6, 9]
1008381:[6, 1]
1008742:[0, 7]
1009114:[8, 3]
1009882:[6, 5]
1009997:[1, 0]
1010008:[3, 9]
101015:[0, 7]
1010380:[0, 4]
1010485:[2, 8]
1010530:[5, 9]
1010576:[6, 1]
1010741:[8, 7]
1010745:[7, 0]
1010776:[0, 7]
1010779:[6, 9]
1011028:[0, 6]
101104:[2, 7]
1011050:[2, 2]
1011382:[2, 4]
1011592:[2, 9]
1011967:[0, 9]
1012092:[0, 1]
1012109:[5, 9]
1012163:[2, 4]
1012637:[2, 0]
1013025:[0, 0]
1013054:[1, 7]
1013162:[7, 1]
1013590:[7, 7]
1013656:[0, 5]
1014428:[2, 6]
1014626:[7, 4]
1015064:[1, 6]
1015078:[7, 4]
1015111:[9, 5]
1015242:[7, 7]
1015736:[9, 3]
1015817:[3, 8]
1015958:[2, 9]
1016072:[6, 3]
1016075:[5, 2]
1016099:[4, 6]
101639:[3, 3]
1016444:[3, 5]
1016486:[0, 2]
1016940:[7, 9]
1016998:[0, 7]
1017399:[3, 7]
1017416:[4, 2]
1017693:[4, 4]
1017860:[4, 3]
1017902:[0, 8]
1018196:[4, 7]
1018237:[8, 7]
1018462:[4, 6]
1018551:[7, 7]
1018817:[7, 9]
1018901:[3, 5]
1019540:[1, 5]
1019842:[7, 6]
1019945:[7, 7]
102055:[7, 9]
1020643:[2, 3]
1020706:[6, 1]
1020739:[7, 9]
1021271:[4, 5]
1021302:[6, 9]
1021402:[0, 5]
1021557:[5, 0]
1021695:[0, 7]
1021750:[7, 0]
1021841:[3, 7]
1022022:[1, 4]
1022191:[1, 4]
1022401:[2, 9]
1022658:[1, 5]
1022839:[9, 1]
1022989:[5, 1]
1023209:[4, 4]
1023516:[7, 9]
1024003:[4, 8]
1024189:[3, 1]
1024961:[0, 7]
1025212:[5, 6]
1025369:[1, 9]
1025387:[4, 9]
1025418:[6, 2]
102582:[0, 2]
1026145:[7, 1]
1026210:[7, 7]
1026211:[1, 0]
1026657:[8, 9]
1026752:[7, 9]
1027247:[6, 9]
1027423:[9, 5]
1027910:[9, 9]
1028042:[0, 2]
1028216:[5, 3]
1028562:[0, 2]
1029054:[7, 0]
1029304:[4, 2]
1029307:[7, 9]
1029365:[9, 5]
1029410:[4, 4]
1029589:[8, 9]
1029725:[3, 0]
103001:[3, 9]
1030229:[8, 1]
1030285:[7, 2]
1030316:[6, 9]
1030577:[0, 6]
1030744:[3, 4]
103075:[7, 7]
1030906:[7, 7]
1030999:[5, 9]
1031010:[8, 2]
1031095:[6, 1]
103136:[8, 1]
1031600:[6, 1]
1031693:[2, 9]
1031753:[2, 9]
1031787:[7, 4]
1031986:[9, 9]
1032145:[0, 7]
1032400:[5, 2]
1032499:[8, 5]
1032545:[0, 4]
103263:[6, 4]
1032678:[9, 0]
1032858:[9, 9]
1033157:[3, 9]
103324:[2, 1]
1033346:[2, 2]
1034161:[7, 2]
1034338:[7, 1]
1034531:[0, 7]
1034598:[4, 6]
1034914:[3, 8]
103505:[4, 9]
1035271:[6, 7]
1035325:[1, 1]
1035461:[6, 2]
1035606:[0, 7]
1036205:[3, 3]
1036231:[9, 4]
1036520:[2, 3]
10366:[2, 6]
1037210:[9, 0]
1037384:[6, 5]
1037599:[3, 0]
1038158:[3, 4]
1038628:[7, 2]
1038882:[3, 3]
1039236:[2, 5]
1039717:[6, 9]
1039748:[2, 7]
1039774:[3, 7]
1040140:[0, 7]
1040353:[3, 2]
1040386:[3, 8]
1040479:[0, 2]
1040680:[6, 2]
1040793:[3, 8]
1040886:[6, 2]
1041489:[9, 7]
1041554:[9, 3]
1041813:[3, 0]
104181:[6, 7]
1041827:[3, 7]
1041888:[0, 2]
1041997:[0, 1]
1042043:[9, 1]
1042067:[6, 0]
1042197:[1, 2]
1042328:[2, 9]
1042508:[2, 2]
1042510:[0, 9]
1042827:[3, 6]
1043037:[0, 8]
1043560:[0, 6]
1043802:[3, 2]
1043820:[8, 6]
104388:[3, 2]
1043938:[0, 2]
1044329:[0, 1]
1044417:[5, 2]
1044452:[4, 9]
1044598:[0, 9]
1044693:[1, 6]
1044889:[1, 9]
1045600:[6, 3]
