107648:[5, 5]
1128806:[6, 0]
1140911:[5, 5]
1143460:[4, 7]
1175362:[7, 3]
1201149:[3, 1]
121310:[9, 0]
1216446:[3, 9]
1253217:[5, 3]
1267652:[9, 0]
1273268:[4, 7]
130742:[4, 9]
1347376:[3, 2]
134911:[5, 0]
1358737:[3, 9]
1363496:[0, 6]
1363:[2, 7]
1373239:[0, 9]
1386098:[2, 2]
139019:[2, 8]
1402259:[9, 0]
1411447:[2, 1]
1438209:[5, 1]
147055:[3, 9]
1475588:[6, 2]
1498726:[4, 0]
149989:[0, 5]
1502665:[4, 6]
1515815:[8, 9]
1529450:[0, 3]
1538464:[0, 2]
1551984:[0, 1]
1552976:[5, 1]
1558130:[9, 3]
1572798:[0, 7]
1576790:[7, 0]
1586691:[1, 3]
1586915:[0, 6]
1653809:[9, 6]
1667896:[5, 8]
1721954:[4, 4]
1735255:[3, 9]
1786228:[9, 0]
1841719:[8, 5]
1873819:[2, 4]
1874378:[6, 8]
1884508:[8, 9]
1897293:[5, 5]
1906733:[8, 2]
191348:[2, 9]
1918052:[7, 2]
1929920:[0, 9]
1949568:[5, 7]
1969997:[3, 9]
200020:[3, 7]
2000788:[9, 9]
2021087:[3, 0]
205900:[6, 3]
2106677:[0, 8]
2110095:[4, 7]
2127994:[3, 7]
2129153:[6, 6]
2150075:[5, 7]
2159149:[4, 9]
2221338:[1, 0]
2221985:[8, 1]
2239715:[1, 0]
2287899:[8, 9]
2329254:[5, 3]
2377076:[6, 9]
2415180:[8, 0]
2425913:[8, 3]
2459177:[7, 0]
2477944:[4, 1]
2481968:[7, 3]
2504895:[3, 6]
2515128:[3, 9]
2526:[8, 1]
2532145:[3, 1]
2555536:[5, 0]
2557527:[9, 0]
2588580:[1, 6]
2686421:[8, 0]
269290:[1, 0]
2697523:[7, 5]
269843:[6, 3]
2706754:[1, 1]
2707171:[4, 0]
2783789:[7, 6]
2793929:[3, 9]
2802192:[6, 0]
2830019:[4, 9]
2846171:[7, 7]
2853925:[1, 7]
2882531:[5, 7]
2901031:[3, 9]
2942689:[7, 5]
2951115:[7, 7]
2961385:[1, 6]
2975793:[7, 7]
2979154:[2, 9]
2984425:[2, 5]
2989717:[2, 0]
3019502:[7, 7]
3030572:[7, 8]
3034599:[9, 9]
3039582:[6, 3]
3088501:[0, 9]
3102710:[1, 8]
3187208:[5, 0]
3200504:[8, 3]
3222089:[6, 0]
3232895:[2, 9]
324075:[8, 3]
345767:[1, 7]
376848:[2, 2]
379944:[2, 3]
400831:[8, 2]
419129:[4, 3]
478957:[7, 1]
487553:[9, 9]
489647:[7, 2]
535517:[5, 3]
539727:[8, 0]
562539:[2, 6]
572244:[3, 9]
576582:[3, 9]
585678:[8, 7]
590355:[0, 5]
598379:[3, 0]
600581:[4, 7]
609688:[4, 1]
644516:[5, 0]
66223:[4, 9]
673317:[1, 9]
686440:[2, 2]
694024:[2, 7]
724028:[3, 6]
745132:[7, 1]
773208:[8, 0]
805294:[4, 6]
847011:[6, 0]
903060:[1, 5]
908595:[6, 0]
94902:[1, 0]
973139:[1, 9]
983208:[8, 4]
