1000521:[7, 3]
1000690:[2, 4]
1000815:[2, 6]
1000833:[2, 6]
100119:[0, 1]
1001281:[9, 4]
1001397:[9, 3]
100148:[8, 6]
1001593:[9, 1]
1001691:[2, 8]
1001713:[5, 4]
1001883:[9, 9]
1001944:[5, 9]
1002161:[1, 4]
1002225:[9, 4]
1002249:[9, 7]
1002684:[1, 5]
1002725:[3, 7]
100285:[7, 4]
1003308:[9, 4]
1003356:[7, 7]
1003513:[1, 4]
1004011:[2, 5]
1004073:[0, 1]
1004535:[0, 7]
1004565:[9, 4]
1004865:[5, 1]
1005013:[0, 1]
1005058:[8, 2]
1005646:[5, 8]
1005715:[5, 4]
1005841:[3, 8]
1005924:[5, 7]
1005927:[4, 8]
1005951:[9, 5]
1005971:[9, 9]
1006091:[5, 4]
100629:[9, 1]
1006390:[7, 0]
1006476:[2, 0]
1006570:[3, 4]
1006667:[6, 0]
1006691:[9, 2]
1006787:[7, 9]
1006905:[9, 2]
1007420:[2, 0]
1007449:[0, 4]
100750:[9, 4]
1007829:[9, 8]
1007867:[3, 0]
1007885:[6, 1]
1008065:[3, 6]
1008191:[6, 0]
1008384:[9, 0]
1008391:[8, 4]
1008490:[9, 7]
1008764:[7, 4]
1009098:[6, 4]
1009182:[9, 8]
10094:[6, 3]
1009535:[0, 9]
1009563:[3, 9]
1009571:[9, 4]
1009647:[1, 9]
1009679:[8, 3]
1009880:[7, 1]
100:[3, 8]
1010436:[9, 0]
1010506:[1, 1]
1010555:[2, 0]
1010609:[0, 7]
1010667:[4, 5]
1010803:[9, 4]
1011365:[2, 2]
1011606:[9, 9]
10116:[3, 0]
101171:[0, 7]
1012023:[0, 4]
1012187:[2, 0]
1012281:[4, 7]
1012390:[6, 0]
1012767:[4, 1]
1012867:[9, 4]
1012935:[5, 3]
1013263:[9, 8]
101327:[3, 6]
101367:[9, 1]
1013699:[3, 0]
1013763:[1, 1]
1013982:[2, 7]
1014004:[5, 7]
1014041:[3, 0]
1014359:[4, 9]
1014458:[5, 4]
1014973:[7, 0]
1014990:[0, 4]
1015097:[0, 0]
1015391:[1, 1]
1015815:[1, 0]
1015993:[7, 4]
1016009:[7, 4]
1016029:[9, 4]
1016119:[1, 6]
1016355:[1, 0]
1016536:[9, 7]
1017107:[8, 6]
1017748:[0, 0]
1018046:[1, 8]
1018068:[7, 1]
1018212:[3, 1]
101850:[7, 1]
1018819:[9, 3]
1018908:[9, 8]
1019200:[0, 4]
101943:[2, 4]
1019465:[1, 0]
1019565:[9, 1]
1019621:[1, 1]
1019784:[9, 4]
1019815:[7, 9]
1019954:[3, 4]
1020244:[7, 8]
1020277:[4, 5]
1020407:[5, 4]
1020426:[7, 1]
1020711:[8, 9]
1020722:[0, 4]
102082:[5, 4]
1020993:[6, 4]
1021096:[9, 3]
1021348:[6, 2]
1021693:[9, 8]
1021945:[1, 9]
1021986:[9, 9]
1022224:[2, 4]
1022385:[2, 1]
1022576:[6, 7]
1022692:[0, 0]
1022725:[2, 4]
1022733:[5, 5]
1022858:[1, 2]
1022904:[9, 4]
1023026:[4, 2]
1023129:[0, 4]
1023177:[8, 1]
1023312:[3, 4]
1023322:[3, 2]
1023380:[1, 1]
1023412:[2, 4]
