1000599:[3, 1]
1000808:[0, 9]
1001600:[0, 5]
1001840:[5, 3]
100352:[1, 4]
1005576:[7, 5]
1006288:[5, 5]
1008336:[4, 3]
1009012:[8, 8]
1009486:[6, 4]
1010077:[7, 4]
1010268:[2, 6]
1010603:[9, 4]
1011060:[4, 6]
1012290:[5, 3]
101368:[7, 3]
1015185:[4, 3]
1015697:[8, 5]
1016252:[8, 2]
1016553:[9, 5]
1016571:[8, 7]
1016915:[2, 3]
1017526:[8, 5]
1017702:[0, 6]
1018496:[3, 1]
1018663:[0, 1]
1019388:[5, 7]
1019448:[2, 3]
1021778:[4, 8]
1021:[8, 3]
1022041:[0, 5]
1022962:[6, 0]
1023167:[0, 3]
1023949:[0, 7]
1024124:[2, 6]
1025909:[8, 7]
102657:[5, 6]
1027055:[3, 1]
1029083:[0, 0]
1029262:[6, 7]
1030341:[1, 4]
1031110:[3, 3]
1031732:[2, 5]
1031791:[9, 6]
1031825:[1, 8]
1032256:[4, 3]
103619:[8, 1]
1036382:[6, 5]
1036435:[4, 7]
1038358:[8, 8]
1039040:[0, 7]
1039340:[0, 5]
1039594:[0, 8]
1039818:[4, 3]
1041340:[8, 5]
104279:[7, 5]
1043263:[9, 6]
1044843:[7, 1]
1045007:[8, 5]
1045317:[3, 8]
1045854:[9, 1]
1046143:[9, 0]
104623:[0, 3]
1046501:[5, 3]
1047689:[7, 7]
1048021:[8, 5]
1049573:[0, 5]
1049786:[2, 7]
1051599:[2, 4]
1051613:[2, 8]
1052344:[5, 8]
1052387:[5, 9]
1052815:[6, 2]
1053126:[5, 4]
1053715:[2, 1]
1055057:[8, 4]
1055900:[0, 5]
1055996:[9, 5]
1056101:[0, 3]
1056186:[8, 5]
1058498:[8, 5]
1058657:[5, 7]
1059456:[5, 6]
1061404:[8, 0]
1062832:[0, 7]
1062848:[2, 4]
1063390:[3, 2]
1063680:[7, 5]
1065219:[5, 4]
1065341:[0, 7]
1065767:[5, 3]
1065943:[8, 1]
1066910:[8, 1]
1067540:[9, 0]
1067558:[7, 1]
1068422:[6, 5]
1068943:[3, 7]
1069549:[7, 7]
1069775:[9, 1]
1070041:[2, 6]
1073612:[3, 3]
1073753:[9, 6]
107544:[6, 1]
1075499:[7, 8]
1076239:[7, 8]
1076855:[4, 7]
107692:[0, 3]
1077179:[7, 0]
1077196:[6, 5]
1077406:[8, 0]
1077708:[9, 7]
1078139:[9, 8]
1078177:[7, 7]
1079939:[0, 4]
1080218:[6, 5]
1082620:[2, 5]
1082918:[3, 3]
108386:[0, 5]
1083915:[8, 6]
1083952:[2, 8]
1083970:[8, 9]
108696:[7, 6]
1089487:[9, 6]
1090043:[8, 7]
1090335:[7, 0]
1090929:[2, 6]
1091051:[9, 9]
1091066:[8, 5]
1091372:[7, 2]
1091809:[3, 5]
1093841:[2, 5]
1094201:[5, 7]
1095893:[7, 2]
1096160:[8, 2]
1096471:[3, 5]
1096903:[2, 5]
109693:[3, 4]
1097030:[7, 1]
1098255:[5, 0]
1100373:[8, 1]
1100565:[4, 1]
1100590:[0, 1]
1101052:[8, 3]
1101849:[3, 4]
1102318:[7, 1]
1102467:[8, 5]
110263:[0, 9]
1102662:[7, 1]
1104589:[9, 1]
1104980:[3, 3]
1105948:[0, 6]
1106053:[9, 5]
1106405:[8, 9]
1106616:[9, 2]
1108196:[1, 2]
1108474:[0, 7]
1108559:[7, 5]
1109889:[3, 8]
111002:[0, 2]
1112038:[2, 3]
1112126:[8, 8]
1112136:[8, 5]
1112474:[8, 1]
1113657:[3, 5]
1114486:[2, 1]
1114857:[2, 1]
1117339:[6, 5]
1117449:[4, 8]
111757:[0, 0]
11177:[7, 1]
1118598:[5, 5]
1119204:[7, 7]
1120413:[1, 5]
1124420:[7, 1]
1127023:[8, 4]
1127315:[7, 9]
112803:[1, 3]
1128077:[2, 1]
1129446:[1, 5]
1129824:[9, 6]
1131443:[8, 6]
1133918:[3, 5]
113448:[1, 0]
113487:[0, 1]
1136220:[0, 1]
1136832:[9, 7]
1137540:[0, 9]
1137739:[5, 5]
1137854:[2, 1]
1139279:[0, 1]
1139827:[1, 5]
1139991:[5, 5]
1140106:[9, 4]
1140112:[3, 5]
1140517:[9, 1]
1140649:[8, 3]
1140736:[3, 5]
1141332:[2, 4]
1143291:[4, 5]
1143934:[8, 3]
1143972:[0, 5]
1144265:[7, 7]
1144513:[7, 8]
114504:[7, 8]
1145200:[7, 5]
1145309:[0, 5]
114559:[9, 7]
1145984:[5, 5]
1146621:[0, 5]
1146933:[5, 4]
1148978:[8, 2]
1150429:[0, 7]
1150629:[0, 5]
1151239:[8, 5]
115147:[8, 5]
1151805:[0, 1]
1152841:[8, 7]
1153195:[2, 5]
1153480:[8, 1]
1155351:[5, 8]
1157125:[3, 5]
1158317:[7, 3]
115878:[6, 1]
1159218:[0, 5]
1159900:[6, 5]
1160836:[7, 5]
1161406:[1, 9]
1161518:[0, 1]
1161605:[7, 7]
1161807:[2, 9]
1162080:[8, 5]
1164544:[0, 5]
1167567:[9, 6]
1168424:[8, 7]
1169454:[0, 6]
1169636:[9, 5]
1169821:[5, 3]
1170880:[4, 5]
1171079:[6, 2]
1171427:[2, 9]
1171571:[1, 5]
1172187:[0, 3]
1172213:[0, 6]
1172286:[7, 7]
1174015:[5, 5]
1174277:[5, 4]
1174333:[2, 7]
1175047:[8, 9]
1175134:[8, 5]
117533:[8, 1]
1177484:[0, 5]
1178164:[4, 1]
1178315:[8, 7]
1178689:[4, 5]
1179554:[0, 7]
1179813:[9, 5]
1180101:[0, 7]
1180593:[4, 9]
1183032:[4, 7]
1183457:[7, 5]
1184992:[4, 6]
1186020:[8, 3]
1188773:[7, 5]
1188945:[5, 5]
1189994:[7, 9]
1190105:[0, 4]
