1000085:[7, 0]
1000138:[5, 4]
100013:[5, 4]
1000185:[0, 5]
1000235:[2, 4]
1000238:[1, 4]
1000255:[7, 4]
1000267:[7, 7]
1000370:[0, 1]
1000372:[3, 6]
1000556:[0, 5]
1000596:[1, 9]
1000662:[5, 4]
100083:[5, 1]
100088:[3, 4]
1000896:[5, 6]
1000911:[0, 4]
1000952:[3, 6]
1000984:[3, 5]
1001073:[7, 8]
1001206:[4, 0]
1001291:[1, 9]
100138:[3, 3]
1001511:[9, 5]
1001793:[3, 9]
1001890:[4, 2]
1001895:[5, 4]
1001901:[4, 7]
1001929:[3, 7]
1002003:[3, 6]
1002208:[3, 7]
1002267:[2, 0]
1002342:[5, 4]
1002376:[5, 4]
100243:[9, 4]
1002468:[2, 4]
1002469:[7, 8]
1002547:[1, 9]
1002737:[3, 6]
1002745:[0, 5]
1002756:[4, 9]
1003056:[8, 0]
1003073:[6, 4]
1003287:[0, 6]
100344:[5, 9]
1003479:[7, 6]
1003488:[9, 1]
1003623:[5, 7]
1003677:[7, 7]
1003783:[9, 4]
1003830:[3, 8]
100398:[3, 9]
1004080:[7, 7]
100410:[1, 2]
1004111:[8, 1]
1004156:[9, 9]
1004264:[1, 9]
1004388:[7, 9]
1004395:[4, 9]
1004556:[8, 5]
1004573:[2, 9]
1004595:[2, 9]
1004671:[4, 0]
1004691:[3, 4]
1004717:[6, 2]
1004751:[7, 9]
1004759:[9, 7]
1004779:[9, 6]
1004819:[6, 1]
1004820:[7, 5]
1004976:[5, 5]
1005025:[8, 9]
1005101:[7, 0]
1005197:[0, 6]
1005341:[1, 2]
100543:[7, 0]
1005656:[4, 5]
1005818:[8, 4]
1005840:[3, 4]
1005901:[3, 5]
1006011:[4, 7]
1006052:[7, 8]
1006199:[8, 6]
1006201:[7, 3]
1006228:[0, 2]
1006410:[3, 1]
1006416:[2, 9]
1006495:[2, 9]
1006565:[2, 4]
1006713:[1, 9]
1006719:[5, 3]
1006791:[0, 0]
1006827:[4, 7]
1006887:[2, 5]
1007122:[7, 8]
1007374:[1, 9]
1007383:[5, 6]
1007415:[1, 6]
10074:[1, 1]
1007547:[7, 3]
1007582:[5, 2]
100759:[1, 4]
1007711:[0, 5]
100777:[4, 6]
1007891:[3, 2]
1007920:[5, 4]
1007934:[2, 1]
1008150:[5, 4]
1008259:[2, 6]
1008273:[5, 6]
1008347:[8, 4]
1008487:[7, 5]
1008626:[2, 0]
1008785:[2, 5]
1009265:[4, 7]
1009275:[4, 0]
1009285:[2, 0]
1009307:[0, 7]
1009324:[3, 1]
1009359:[7, 1]
1009405:[7, 2]
1009412:[0, 6]
1009463:[0, 0]
1009541:[4, 0]
1009613:[7, 4]
1009693:[6, 1]
1009805:[8, 4]
1009981:[7, 9]
101011:[2, 5]
1010250:[4, 9]
1010252:[0, 3]
1010272:[4, 1]
1010292:[8, 4]
1010355:[2, 1]
1010356:[5, 4]
1010364:[4, 0]
1010417:[7, 8]
1010517:[3, 6]
1010586:[0, 1]
1010702:[3, 8]
1010755:[3, 7]
1010789:[1, 0]
1010856:[1, 9]
1010873:[3, 4]
1010960:[7, 8]
101098:[7, 1]
101102:[2, 0]
101112:[4, 9]
1011182:[4, 2]
1011290:[8, 8]
1011315:[8, 4]
1011332:[7, 4]
1011364:[7, 4]
1011392:[2, 0]
1011443:[3, 1]
1011488:[8, 9]
1011608:[2, 2]
1011647:[7, 5]
1011667:[3, 1]
1011674:[4, 0]
1011744:[4, 2]
1011870:[7, 6]
1011937:[8, 9]
1012286:[9, 7]
1012570:[4, 5]
1012579:[3, 0]
1012672:[0, 4]
1012730:[4, 6]
1012757:[3, 0]
1012884:[2, 0]
1012905:[2, 8]
1013365:[7, 0]
1013389:[7, 6]
101342:[3, 9]
1013515:[3, 9]
1013540:[4, 6]
1013760:[8, 0]
1013819:[3, 1]
1013821:[1, 6]
1014077:[8, 4]
1014164:[8, 4]
1014281:[3, 7]
1014294:[7, 1]
1014471:[9, 4]
1014505:[1, 6]
1014607:[3, 0]
1014727:[5, 8]
1014878:[3, 4]
1015195:[7, 9]
1015198:[8, 4]
1015258:[1, 1]
1015263:[3, 4]
1015322:[0, 9]
1015449:[7, 4]
101544:[3, 5]
1015497:[3, 4]
1015540:[6, 4]
1015644:[8, 7]
1015725:[2, 2]
1015831:[3, 4]
10158:[5, 7]
1016013:[0, 7]
1016040:[2, 6]
1016062:[8, 4]
1016086:[2, 9]
1016236:[4, 0]
1016299:[0, 7]
1016434:[7, 5]
1016674:[3, 3]
1016740:[3, 3]
1016804:[1, 0]
1016823:[9, 0]
1016839:[2, 6]
1016848:[0, 4]
1016961:[5, 7]
1017163:[6, 7]
1017316:[0, 2]
1017339:[0, 0]
1017460:[8, 5]
1017740:[6, 2]
1017777:[3, 9]
1017914:[8, 1]
1018064:[7, 6]
1018077:[8, 2]
10180:[9, 7]
1018273:[0, 6]
1018311:[0, 4]
1018312:[6, 9]
1018455:[6, 9]
1018474:[3, 6]
1018534:[7, 7]
