1000041:[9, 8]
1000268:[9, 4]
1000300:[0, 0]
100082:[5, 4]
1001122:[2, 4]
1001136:[4, 5]
1001346:[2, 4]
1001516:[2, 4]
1001577:[4, 8]
1001635:[1, 8]
1001762:[0, 1]
1001794:[8, 7]
1001923:[8, 4]
1002133:[2, 0]
1002190:[7, 4]
1002195:[2, 6]
100220:[9, 6]
1002222:[9, 8]
1002278:[0, 6]
1002396:[1, 9]
10024:[8, 0]
1002698:[8, 4]
1002817:[4, 6]
1002975:[1, 4]
1003015:[2, 2]
1003036:[8, 5]
1003075:[8, 8]
100309:[1, 2]
1003147:[2, 7]
1003467:[4, 5]
100348:[8, 8]
1003812:[2, 3]
1003890:[8, 4]
1003892:[9, 2]
1003966:[6, 0]
1004162:[4, 0]
1004301:[8, 9]
1004360:[8, 4]
1004422:[1, 8]
1004441:[7, 8]
1004562:[3, 6]
1004660:[2, 4]
1004694:[1, 7]
100469:[1, 4]
1004945:[3, 4]
1005031:[9, 4]
100505:[7, 0]
100518:[0, 4]
1005195:[7, 1]
1005201:[1, 1]
1005274:[2, 4]
1005355:[2, 4]
100538:[2, 7]
1005397:[8, 9]
1005473:[3, 1]
100557:[9, 4]
1005600:[7, 4]
1005752:[9, 4]
1005875:[1, 1]
1006087:[1, 0]
1006117:[9, 7]
1006138:[5, 4]
1006159:[0, 6]
1006185:[4, 4]
1006418:[1, 7]
1006475:[3, 7]
1006550:[7, 4]
1006607:[8, 4]
1006906:[3, 9]
1007045:[8, 4]
1007513:[4, 5]
1007630:[0, 4]
1008043:[9, 0]
100811:[3, 7]
1008314:[4, 7]
1008416:[1, 9]
1008530:[7, 3]
1008665:[0, 0]
1008719:[1, 6]
1008978:[8, 2]
1009043:[6, 7]
1009369:[5, 8]
1009402:[0, 9]
1009696:[1, 0]
1009770:[3, 7]
1009930:[2, 4]
1010103:[1, 0]
1010247:[7, 7]
1010632:[4, 9]
1010700:[2, 3]
1010923:[4, 4]
1011008:[9, 7]
1011090:[1, 5]
1011098:[4, 5]
1011119:[6, 5]
1011127:[1, 0]
1011430:[6, 6]
101160:[7, 8]
1011923:[4, 3]
1011925:[1, 8]
1012195:[3, 9]
1012245:[0, 7]
1012703:[7, 5]
1012761:[4, 4]
1012838:[0, 7]
1012927:[2, 4]
1013205:[0, 4]
1013562:[4, 4]
1013732:[3, 7]
1014042:[9, 0]
1014363:[0, 6]
101462:[1, 7]
1014740:[4, 8]
1014763:[3, 8]
1014766:[3, 4]
1014778:[3, 9]
1014968:[2, 4]
1015012:[1, 0]
1015030:[2, 4]
1015065:[8, 1]
1015108:[9, 9]
1015483:[4, 9]
1015526:[1, 5]
1015686:[0, 0]
1015695:[4, 2]
1015705:[1, 6]
1016461:[6, 2]
1016707:[2, 7]
101680:[1, 4]
1016992:[3, 6]
1017009:[3, 8]
1017173:[1, 4]
1017247:[3, 3]
1017368:[2, 2]
1017438:[4, 8]
1017445:[6, 3]
1017581:[0, 4]
1017638:[1, 5]
1017726:[3, 7]
1017742:[1, 4]
1017947:[3, 4]
1018014:[9, 4]
1018234:[8, 8]
1018241:[6, 4]
101827:[5, 7]
1018390:[9, 1]
1018422:[7, 4]
1018440:[8, 3]
1018533:[5, 2]
101869:[9, 4]
1018729:[5, 4]
1018768:[8, 0]
1018783:[6, 2]
1018963:[4, 3]
101909:[4, 2]
1019250:[2, 7]
1019399:[2, 9]
1019475:[6, 8]
1019585:[8, 4]
1019802:[1, 1]
1019970:[2, 8]
1019993:[2, 7]
1020035:[6, 8]
1020062:[1, 1]
1020173:[2, 5]
1020272:[7, 7]
1020289:[7, 4]
1020345:[1, 1]
1020394:[6, 0]
1020485:[9, 2]
1021232:[2, 4]
1021287:[1, 4]
1021342:[8, 6]
1021350:[8, 4]
1021356:[2, 8]
1021399:[8, 0]
1021535:[6, 9]
1021655:[1, 1]
1021687:[7, 4]
1021705:[9, 8]
1021869:[9, 4]
1021939:[6, 8]
1022028:[7, 7]
1022035:[1, 8]
1022089:[1, 9]
1022091:[7, 0]
1022318:[9, 4]
1022341:[2, 9]
1022415:[3, 4]
1022505:[2, 4]
1022598:[8, 9]
102262:[6, 9]
10226:[6, 8]
1022797:[3, 5]
1022874:[1, 1]
1023104:[9, 1]
102336:[7, 0]
1023648:[6, 8]
1024019:[8, 7]
1024204:[6, 8]
1024280:[9, 8]
10242:[0, 7]
1024359:[9, 7]
1024362:[5, 0]
1024563:[8, 2]
1024566:[0, 4]
1024660:[4, 0]
1025266:[1, 0]
1025270:[1, 3]
10252:[9, 1]
1025310:[5, 2]
1025312:[9, 4]
1025470:[8, 2]
1025495:[8, 8]
1025589:[1, 0]
1025627:[9, 2]
1025674:[1, 8]
1025787:[1, 0]
1025916:[7, 1]
1025923:[3, 4]
1026240:[8, 0]
1026360:[9, 8]
1026434:[0, 7]
102645:[0, 9]
1026505:[6, 1]
1026589:[8, 4]
102688:[0, 0]
1027064:[2, 6]
1027076:[2, 7]
1027093:[4, 2]
1027137:[9, 5]
1027182:[4, 1]
1027300:[1, 9]
1027497:[7, 4]
1027587:[6, 2]
1027623:[1, 1]
1027700:[6, 8]
1027864:[7, 4]
1027888:[8, 9]
1028095:[9, 0]
1028155:[7, 8]
1028202:[3, 1]
1028254:[0, 8]
1028278:[2, 0]
1028744:[3, 7]
1028778:[0, 4]
1028981:[2, 7]
102911:[1, 4]
102935:[8, 2]
1029477:[0, 1]
1029498:[0, 1]
1029876:[9, 8]
1030105:[1, 2]
103014:[3, 4]
1030152:[7, 0]
1030228:[3, 8]
1030366:[9, 6]
103048:[2, 9]
1030496:[5, 6]
1030568:[7, 1]
1030795:[0, 6]
1030809:[4, 0]
1030878:[4, 0]
1030896:[3, 2]
103095:[6, 4]
1031006:[0, 5]
1031124:[3, 6]
103119:[7, 1]
1031223:[8, 2]
1031338:[3, 7]
1031349:[2, 7]
1031379:[3, 8]
1031422:[2, 7]
103155:[8, 7]
1031626:[7, 4]
1031629:[1, 5]
1031664:[1, 4]
1031673:[1, 8]
1031678:[1, 5]
1031840:[8, 1]
1031908:[8, 5]
1032024:[7, 7]
1032063:[7, 4]
1032076:[8, 0]
1032425:[2, 7]
1032438:[1, 4]
103295:[2, 7]
1033030:[2, 4]
1033071:[8, 4]
1033289:[7, 3]
1033414:[3, 7]
1033583:[8, 4]
1033728:[2, 9]
1033878:[7, 4]
1033915:[5, 1]
103402:[7, 8]
1034096:[1, 0]
1034195:[4, 6]
1034206:[3, 7]
1034218:[8, 7]
1034270:[7, 4]
1034340:[7, 5]
1034523:[6, 4]
1034546:[1, 4]
1034686:[0, 4]
1035160:[2, 8]
1035211:[9, 1]
103538:[6, 3]
1035451:[1, 8]
1035570:[2, 1]
1035709:[5, 8]
1035751:[8, 4]
1035772:[5, 0]
103581:[9, 4]
1035932:[7, 9]
1036088:[2, 4]
103608:[0, 2]
1036260:[4, 4]
1036574:[7, 1]
1036780:[7, 7]
1036830:[0, 5]
1037055:[3, 4]
1037356:[5, 8]
1037377:[5, 6]
1037419:[2, 5]
1037522:[4, 5]
10375:[9, 3]
1037629:[4, 4]
1037815:[9, 8]
1037817:[9, 9]
1037942:[6, 9]
1037998:[4, 6]
1038024:[9, 7]
1038139:[2, 0]
1038305:[8, 0]
1038447:[5, 8]
1038556:[6, 4]
1038625:[3, 9]
1039071:[2, 4]
1039073:[6, 7]
103919:[2, 4]
1039201:[2, 5]
1039314:[7, 8]
1039409:[0, 8]
1039422:[6, 4]
1039536:[5, 6]
1039629:[4, 1]
1039671:[1, 5]
1039834:[1, 3]
1039842:[7, 9]
1040089:[2, 2]
1040189:[8, 7]
1040374:[4, 7]
1040383:[1, 4]
1040701:[6, 6]
1040885:[8, 9]
1040915:[7, 6]
1041247:[8, 5]
1041253:[0, 1]
1041333:[9, 1]
104146:[0, 1]
1041497:[2, 4]
104151:[1, 3]
1041632:[5, 8]
1041658:[9, 5]
1041688:[7, 1]
1041918:[2, 9]
1042151:[8, 6]
104216:[1, 2]
1042231:[4, 1]
1042414:[5, 4]
1042419:[0, 0]
1042440:[9, 0]
1042534:[1, 0]
1042686:[2, 8]
1042703:[8, 6]
1042754:[6, 4]
1042771:[2, 0]
1042779:[3, 7]
1042781:[9, 8]
1042892:[9, 4]
1042906:[4, 8]
1043061:[8, 4]
1043103:[9, 7]
1043140:[1, 0]
10432:[1, 1]
1043549:[7, 4]
1043660:[6, 2]
1043664:[2, 8]
1043848:[7, 4]
1043899:[1, 3]
1043926:[7, 7]
1044009:[1, 3]
1044098:[2, 4]
1044176:[7, 0]
1044215:[3, 9]
1044285:[8, 8]
1044324:[9, 4]
1044394:[0, 4]
1044605:[3, 5]
104479:[5, 5]
1045045:[6, 8]
1045121:[2, 4]
1045348:[1, 0]
1045426:[3, 4]
1045496:[0, 2]
1045550:[7, 0]
1045593:[6, 9]
1045633:[7, 7]
1045768:[7, 7]
1045831:[9, 7]
1045954:[2, 1]
1046194:[7, 1]
1046515:[2, 7]
104668:[7, 7]
1046738:[8, 1]
1046757:[8, 2]
1046837:[7, 0]
1046942:[1, 4]
1046961:[8, 6]
1047009:[1, 8]
10470:[8, 4]
1047153:[4, 5]
1047175:[8, 7]
1047383:[4, 4]
104746:[9, 0]
1047600:[7, 6]
1047681:[8, 9]
1047751:[0, 1]
1047829:[7, 4]
1047986:[1, 3]
1048008:[3, 7]
1048105:[1, 4]
104814:[2, 8]
1048430:[5, 2]
1048439:[0, 0]
1048442:[8, 6]
1048487:[8, 7]
1048570:[1, 3]
1048784:[5, 0]
1048888:[1, 8]
1049021:[6, 3]
1049118:[0, 7]
1049435:[6, 0]
1049475:[9, 7]
1049710:[1, 7]
1049739:[1, 0]
1049805:[6, 0]
1049831:[3, 5]
1049898:[4, 2]
1049933:[1, 2]
1049982:[8, 5]
1050000:[5, 4]
1050009:[2, 4]
1050089:[2, 4]
1050297:[9, 8]
1050351:[0, 9]
1050475:[0, 2]
1050479:[2, 2]
1050620:[7, 8]
1050646:[5, 7]
105068:[1, 4]
1050707:[2, 7]
1050766:[6, 8]
1050767:[8, 0]
1050856:[9, 1]
1050864:[2, 4]
105094:[2, 4]
1050978:[7, 0]
1050999:[6, 9]
1051139:[0, 6]
1051213:[0, 0]
105128:[6, 1]
1051294:[1, 4]
1051517:[6, 0]
1051724:[1, 7]
1051763:[2, 0]
1052070:[1, 8]
1052475:[7, 2]
1052491:[2, 7]
1052689:[1, 5]
1053063:[4, 9]
1053490:[8, 3]
1053584:[1, 1]
1053656:[1, 1]
105372:[1, 4]
1053806:[1, 7]
1053832:[2, 4]
1054037:[6, 4]
1054143:[9, 6]
1054274:[2, 6]
1054454:[5, 1]
10544:[0, 7]
1054591:[2, 7]
1054721:[0, 0]
1054816:[7, 4]
1054957:[1, 4]
105501:[6, 6]
1055294:[3, 1]
1055493:[5, 8]
1055913:[5, 4]
1056109:[0, 3]
105614:[2, 0]
1056333:[5, 4]
1056387:[9, 6]
1056490:[3, 9]
1056497:[1, 0]
1056515:[9, 1]
1056596:[6, 7]
1057151:[4, 4]
105716:[2, 1]
1057244:[7, 9]
1057298:[4, 9]
1057602:[1, 7]
1057705:[2, 2]
1058182:[0, 8]
1058192:[2, 4]
1058221:[2, 2]
1058343:[9, 4]
105849:[7, 8]
1058514:[0, 0]
1058636:[9, 4]
1058768:[7, 6]
105884:[2, 1]
105900:[2, 0]
1059011:[9, 0]
1059195:[8, 3]
105924:[9, 0]
1059258:[0, 8]
1059360:[8, 4]
1059705:[6, 7]
1059760:[1, 4]
1059803:[8, 7]
1059830:[9, 4]
1059941:[9, 3]
1059:[1, 9]
1060083:[6, 2]
1060164:[2, 2]
1060287:[0, 1]
1060386:[6, 8]
1060406:[1, 1]
1060407:[3, 9]
1060445:[7, 0]
1060487:[9, 2]
1060592:[1, 0]
1060606:[7, 1]
106060:[7, 4]
1060679:[7, 2]
1060890:[1, 9]
1060893:[3, 7]
1061216:[5, 8]
1061221:[2, 4]
1061358:[3, 6]
1061379:[7, 1]
1061504:[5, 4]
1061651:[2, 8]
106171:[1, 2]
1061908:[2, 4]
1062014:[9, 7]
106220:[3, 0]
1062239:[7, 4]
106225:[1, 0]
10624:[2, 7]
1062591:[1, 0]
1063060:[1, 4]
1063176:[3, 7]
1063180:[9, 4]
1063193:[7, 2]
1063312:[8, 7]
1063456:[2, 7]
1063467:[8, 9]
1063496:[1, 1]
1063541:[7, 7]
1063676:[4, 4]
1063752:[3, 4]
1063796:[3, 4]
106382:[7, 1]
1063893:[7, 7]
1064037:[0, 4]
1064093:[9, 1]
1064144:[7, 9]
1064270:[0, 1]
1064336:[1, 6]
1064353:[0, 7]
106444:[1, 4]
1064457:[2, 4]
1064649:[8, 4]
1065123:[1, 9]
1065216:[7, 4]
1065295:[7, 2]
1065338:[8, 0]
1065343:[7, 4]
1065441:[0, 7]
1065598:[1, 5]
106561:[5, 7]
1065637:[1, 7]
1065664:[2, 4]
1065867:[2, 4]
1065900:[7, 4]
1065989:[7, 5]
1066189:[1, 1]
1066210:[1, 5]
1066238:[0, 1]
1066259:[1, 4]
1066334:[6, 2]
1066500:[5, 8]
1066523:[2, 6]
1066528:[1, 3]
106668:[0, 7]
1066781:[0, 9]
1066915:[9, 4]
1066923:[1, 1]
1066992:[9, 2]
1067036:[1, 9]
1067669:[3, 2]
1067710:[0, 4]
1067745:[1, 2]
1067794:[1, 2]
1067873:[1, 0]
1067886:[4, 2]
1067897:[5, 6]
1067:[3, 8]
