100168:[8, 3]
1006014:[4, 1]
1008524:[5, 4]
1039994:[6, 9]
1058977:[7, 5]
1076919:[3, 0]
1077389:[9, 6]
1122861:[7, 3]
1126979:[6, 3]
1141153:[3, 0]
1168796:[6, 2]
1170938:[1, 0]
1174018:[1, 8]
1181915:[1, 6]
1213573:[9, 2]
1246784:[9, 9]
1253641:[8, 5]
1258556:[1, 9]
1279878:[9, 6]
1307542:[9, 3]
1319807:[2, 7]
1321256:[0, 9]
1326999:[0, 9]
1334284:[5, 0]
1366756:[3, 4]
1367032:[7, 0]
1422986:[5, 9]
1436043:[8, 0]
146185:[8, 2]
1489699:[9, 0]
1501980:[1, 2]
1508590:[5, 5]
1514014:[0, 6]
1514906:[7, 3]
1521053:[0, 7]
1523831:[1, 0]
1552528:[8, 3]
1554739:[3, 1]
1589186:[2, 7]
1601579:[3, 8]
1604944:[8, 2]
1641362:[3, 4]
165167:[9, 7]
1691519:[9, 3]
1702643:[6, 5]
174351:[0, 4]
1746215:[2, 1]
1763049:[1, 3]
1772284:[1, 1]
1786426:[1, 9]
1797783:[9, 4]
1802292:[7, 9]
1811186:[8, 2]
1817321:[6, 3]
1833100:[8, 0]
1841087:[1, 8]
1849070:[4, 5]
1862830:[6, 4]
1885877:[2, 6]
1892271:[0, 5]
1900450:[6, 2]
1919434:[2, 7]
193345:[0, 9]
1952607:[9, 7]
1954020:[2, 5]
1973465:[5, 4]
1988674:[0, 7]
1991721:[9, 9]
2038922:[2, 2]
2058342:[7, 8]
2062755:[8, 1]
2069094:[2, 0]
2131722:[7, 8]
2132752:[3, 1]
2135465:[0, 6]
2143832:[4, 1]
2153449:[6, 1]
2163226:[3, 3]
2168902:[9, 9]
2176879:[7, 9]
2189093:[3, 0]
2208519:[7, 3]
221127:[4, 6]
2222299:[3, 3]
2230084:[3, 2]
2254123:[7, 2]
2281125:[1, 1]
228617:[6, 3]
2295073:[1, 9]
2311143:[5, 1]
2315259:[4, 2]
2336539:[1, 0]
2348008:[2, 7]
235309:[1, 8]
2358290:[7, 8]
2367676:[5, 0]
2390866:[5, 9]
2404184:[9, 3]
2426328:[1, 6]
2435733:[7, 0]
2435927:[9, 6]
2439189:[5, 8]
2445025:[2, 7]
2453829:[4, 8]
2478892:[5, 9]
2482403:[1, 7]
2498441:[7, 8]
2510013:[9, 0]
2519487:[4, 8]
2525818:[6, 1]
2534232:[7, 5]
2543123:[2, 4]
2546416:[8, 9]
256018:[5, 4]
2566012:[5, 7]
2592441:[1, 6]
2625775:[9, 1]
2627013:[0, 7]
2627457:[8, 9]
2646422:[0, 1]
2646428:[1, 0]
2655257:[9, 8]
2656224:[3, 9]
2674218:[5, 1]
268743:[9, 9]
2688445:[4, 1]
2713232:[7, 5]
2713431:[2, 2]
2742743:[6, 0]
2759815:[4, 6]
2764861:[1, 6]
2780602:[8, 0]
2781252:[0, 0]
2825070:[0, 9]
2836602:[6, 1]
2857483:[1, 7]
2869399:[3, 3]
2877199:[5, 3]
2894781:[1, 2]
2905391:[2, 8]
2909979:[3, 9]
2914102:[1, 1]
2925457:[0, 3]
2944611:[8, 5]
2944633:[5, 3]
2970922:[9, 1]
2997443:[9, 3]
3008794:[1, 0]
3017773:[3, 7]
3056660:[8, 2]
3058713:[3, 1]
3066027:[6, 9]
3086853:[4, 9]
3100104:[0, 8]
3105644:[0, 7]
3114095:[8, 1]
3121803:[1, 8]
3134460:[3, 8]
3135367:[6, 0]
3144267:[8, 5]
3148549:[8, 6]
3163422:[7, 0]
3169459:[9, 8]
3181183:[3, 2]
3206262:[7, 7]
3206713:[8, 1]
320859:[2, 7]
3209764:[9, 1]
3210944:[9, 5]
3216123:[7, 9]
3217052:[9, 3]
3241908:[1, 3]
3259912:[4, 2]
3267740:[0, 9]
345943:[5, 8]
347403:[1, 1]
356619:[1, 0]
358229:[4, 4]
386772:[0, 8]
393212:[3, 8]
404070:[2, 1]
415892:[1, 1]
423426:[9, 6]
453376:[0, 0]
468588:[8, 4]
480611:[9, 3]
487013:[2, 3]
488260:[9, 8]
491944:[8, 5]
492822:[0, 5]
494227:[1, 7]
495031:[1, 2]
505442:[3, 1]
522084:[1, 5]
529334:[2, 2]
538891:[1, 7]
550260:[9, 3]
550274:[3, 1]
550812:[1, 9]
552164:[8, 1]
556099:[5, 0]
559277:[8, 0]
560318:[0, 1]
56069:[3, 5]
569635:[3, 1]
570500:[0, 7]
612448:[1, 2]
61252:[5, 8]
648312:[6, 4]
653730:[2, 9]
664670:[5, 3]
665165:[2, 3]
691033:[1, 0]
695141:[3, 5]
701818:[4, 4]
709304:[9, 1]
719178:[8, 2]
736882:[3, 4]
761507:[2, 9]
764435:[3, 3]
790821:[2, 7]
812769:[4, 0]
854153:[8, 4]
860686:[2, 7]
880253:[0, 7]
89182:[5, 1]
92439:[5, 1]
973059:[9, 2]
977037:[0, 5]
984466:[5, 1]
