1004382:[2, 0]
1007023:[1, 1]
1011324:[0, 4]
1013593:[3, 1]
1015446:[5, 9]
1019959:[9, 1]
1023958:[2, 2]
1030493:[0, 8]
1044505:[5, 3]
104914:[5, 3]
1050899:[7, 4]
1056306:[6, 9]
1060353:[9, 4]
1065967:[6, 3]
1074952:[0, 4]
1076488:[4, 5]
1082614:[6, 6]
1095675:[5, 0]
1101284:[4, 0]
1103661:[9, 5]
110397:[9, 0]
112249:[9, 9]
1124324:[1, 4]
1135396:[9, 8]
1136781:[6, 0]
1138213:[6, 2]
1153873:[2, 4]
1154531:[9, 4]
1157039:[8, 9]
1160834:[4, 3]
1166126:[1, 4]
1175616:[0, 8]
1175752:[0, 0]
1188732:[1, 8]
119066:[6, 4]
1197634:[1, 9]
1202198:[1, 6]
1214562:[7, 4]
1218532:[3, 2]
1230222:[0, 4]
1231940:[9, 0]
1233020:[2, 0]
1253092:[6, 9]
1254837:[8, 4]
1271803:[4, 0]
1274997:[1, 7]
1279056:[3, 4]
1282017:[0, 4]
1286475:[4, 9]
1291968:[7, 4]
1292535:[0, 1]
1293445:[6, 9]
1296868:[0, 4]
1301904:[9, 9]
1310931:[1, 7]
131788:[0, 4]
1337012:[4, 7]
1347833:[6, 4]
1351112:[0, 4]
1353946:[0, 4]
1354773:[0, 4]
1365108:[3, 8]
1374347:[1, 1]
1375457:[0, 4]
1379279:[3, 4]
1389684:[5, 8]
1396343:[2, 0]
139682:[8, 7]
1398426:[6, 0]
1401144:[4, 4]
1405409:[9, 6]
1407960:[4, 1]
1410920:[9, 0]
1428616:[0, 4]
1434466:[0, 4]
1437650:[9, 4]
1440748:[5, 2]
1446656:[2, 7]
1457753:[3, 8]
1461302:[3, 1]
1462179:[0, 9]
1465606:[1, 4]
1482259:[3, 8]
1485941:[9, 4]
1486339:[2, 2]
1498649:[2, 0]
1515425:[3, 4]
1529268:[3, 1]
1531553:[4, 4]
153418:[9, 4]
1541412:[0, 4]
1567087:[2, 9]
1567147:[0, 0]
1576422:[3, 1]
1585929:[0, 5]
159051:[9, 4]
1593077:[9, 4]
1594532:[4, 4]
1610816:[9, 4]
1618252:[3, 7]
1619529:[0, 0]
162251:[4, 0]
1636180:[2, 9]
1655466:[2, 0]
168549:[8, 9]
1698144:[6, 6]
1703350:[9, 4]
170586:[2, 4]
171326:[8, 4]
1716902:[6, 3]
1723093:[5, 4]
1723115:[0, 1]
1726227:[3, 3]
1728862:[3, 4]
1732225:[3, 4]
1734275:[4, 6]
1740733:[4, 4]
1740987:[9, 4]
1749419:[6, 6]
1750472:[3, 0]
1750725:[1, 7]
1750813:[3, 7]
1756166:[4, 5]
1756997:[3, 5]
1759777:[3, 4]
1762900:[3, 8]
1770946:[0, 0]
1779358:[9, 1]
1788093:[8, 6]
1793953:[3, 4]
1796246:[6, 6]
1798009:[9, 4]
179823:[3, 4]
179945:[4, 5]
1799701:[1, 4]
1831951:[0, 1]
1838693:[7, 6]
1844452:[3, 5]
1850474:[1, 4]
1851528:[9, 4]
1861190:[0, 4]
1866289:[3, 4]
1876116:[8, 4]
1883594:[3, 4]
1886632:[4, 4]
1893777:[6, 4]
1895323:[7, 7]
1906347:[7, 8]
1909669:[4, 9]
1912669:[6, 8]
1918175:[8, 9]
1923566:[4, 4]
1926460:[9, 4]
1930004:[2, 9]
1938922:[4, 4]
1943462:[4, 0]
1955399:[1, 4]
1967136:[2, 9]
1979607:[9, 4]
1983534:[9, 2]
1986524:[9, 4]
1987014:[1, 3]
2000064:[2, 3]
2004234:[6, 0]
2012087:[1, 4]
2013421:[3, 4]
2020591:[9, 4]
