1025271:[7, 3]
1140528:[9, 6]
1152280:[4, 6]
1182984:[8, 6]
120281:[5, 6]
124510:[1, 4]
1339978:[6, 6]
138073:[0, 6]
1415164:[3, 6]
1464735:[9, 6]
1497557:[0, 6]
1523035:[5, 0]
1590031:[7, 7]
1611461:[2, 4]
1633620:[7, 7]
1668166:[0, 6]
1732624:[5, 7]
1733653:[0, 6]
1763336:[9, 6]
1818571:[2, 6]
1976986:[0, 6]
2013714:[1, 6]
2036385:[4, 6]
2074317:[3, 6]
2079910:[0, 6]
2120012:[5, 3]
214516:[0, 6]
2145975:[2, 7]
216911:[0, 0]
2247968:[0, 6]
2274276:[2, 8]
2298423:[1, 6]
2367842:[2, 0]
2438280:[6, 6]
2458645:[6, 6]
2485741:[1, 1]
2487333:[5, 6]
250923:[2, 6]
2577521:[4, 4]
2691944:[7, 9]
2778022:[4, 6]
2790325:[3, 0]
2799885:[6, 6]
2873076:[7, 6]
2905047:[1, 8]
2926072:[3, 4]
29564:[6, 6]
2960249:[4, 6]
298460:[2, 6]
2986907:[9, 6]
3000865:[5, 6]
3058369:[8, 6]
3071971:[8, 6]
3074175:[8, 6]
3077236:[6, 6]
3097759:[3, 6]
3154866:[2, 4]
3162713:[9, 4]
3184515:[5, 8]
3217349:[2, 6]
324727:[6, 6]
32502:[5, 6]
3253983:[5, 6]
3255285:[7, 6]
339782:[1, 6]
371252:[7, 6]
399331:[8, 6]
478162:[4, 8]
487249:[4, 3]
521214:[8, 9]
52722:[8, 4]
558493:[8, 2]
628394:[0, 6]
637640:[8, 7]
666430:[7, 1]
683484:[6, 5]
704724:[2, 6]
706857:[7, 6]
738626:[9, 6]
749481:[7, 6]
803819:[9, 6]
830876:[3, 6]
84425:[9, 6]
864374:[3, 6]
898325:[8, 6]
