1002504:[5, 2]
1076146:[3, 9]
1123060:[1, 4]
1163827:[9, 3]
1196198:[6, 0]
1197931:[5, 2]
1281494:[2, 0]
1291295:[6, 2]
1369163:[4, 9]
137397:[6, 0]
1375932:[7, 9]
1402002:[4, 9]
1413341:[7, 7]
1426669:[6, 7]
1430884:[7, 6]
1431030:[0, 2]
1449597:[3, 2]
1497364:[7, 0]
1588714:[5, 3]
1591438:[4, 7]
1632595:[9, 5]
1641602:[7, 8]
1644996:[0, 6]
1679813:[2, 4]
1703750:[8, 3]
1744652:[6, 4]
1764624:[8, 4]
177721:[9, 6]
1783078:[1, 1]
179465:[0, 9]
1819196:[4, 2]
1841373:[2, 8]
1861203:[0, 5]
1870261:[0, 0]
1875088:[3, 7]
2010913:[5, 0]
2036989:[8, 1]
2047704:[0, 5]
2059341:[3, 6]
208443:[6, 5]
2151738:[8, 6]
2165030:[8, 7]
2199710:[6, 2]
221738:[0, 2]
222570:[7, 1]
2229659:[7, 7]
2265361:[2, 3]
2281050:[6, 0]
2283194:[7, 1]
2362540:[5, 2]
2498814:[8, 1]
2513203:[7, 7]
2519154:[7, 4]
2532569:[5, 8]
2572430:[6, 0]
2676426:[9, 0]
2677461:[8, 2]
2680173:[7, 3]
2707097:[4, 6]
2730255:[2, 1]
2744353:[2, 3]
2745818:[1, 3]
2802074:[6, 3]
2843547:[5, 3]
284422:[6, 4]
2857255:[8, 3]
2871589:[2, 7]
2881484:[0, 4]
2941099:[4, 7]
294552:[9, 6]
2985573:[0, 8]
2987587:[5, 3]
3038256:[2, 0]
3056232:[1, 4]
309824:[8, 9]
3100898:[5, 7]
3200576:[4, 0]
3204307:[3, 3]
3259240:[3, 3]
330433:[1, 3]
347084:[2, 2]
350494:[9, 8]
387696:[5, 0]
389319:[1, 9]
450194:[4, 9]
458302:[5, 1]
592413:[2, 3]
62924:[5, 8]
700122:[1, 8]
701289:[2, 8]
708627:[1, 5]
732213:[9, 6]
744507:[9, 4]
770911:[7, 8]
786340:[2, 2]
78833:[2, 4]
84302:[2, 8]
890960:[3, 9]
976494:[1, 5]
993941:[8, 1]
