1000244:[7, 1]
1004650:[9, 1]
10052:[2, 7]
100649:[3, 3]
1011439:[6, 8]
1017280:[1, 4]
1017364:[3, 6]
1017670:[4, 7]
1022267:[9, 3]
1022563:[9, 6]
102741:[3, 7]
1030514:[3, 6]
1044089:[8, 4]
1044458:[6, 2]
10453:[1, 4]
1045432:[9, 2]
1049525:[9, 3]
1060757:[8, 6]
1065515:[3, 6]
1067341:[6, 7]
107425:[3, 0]
1074847:[2, 3]
1075430:[0, 7]
107731:[0, 0]
1078846:[0, 7]
1085061:[2, 7]
1085475:[0, 6]
1101962:[2, 3]
110199:[0, 7]
1104832:[5, 4]
1107400:[2, 7]
1110410:[2, 6]
1114020:[2, 1]
1122222:[2, 7]
112424:[5, 1]
1124902:[0, 0]
1126613:[3, 3]
1128420:[4, 0]
1129611:[0, 3]
1137012:[5, 3]
1146037:[5, 2]
1146127:[3, 7]
1146557:[0, 8]
1152875:[0, 7]
1157112:[4, 6]
1160791:[4, 3]
1161468:[6, 0]
1161986:[6, 4]
1163387:[1, 3]
1165369:[3, 5]
1166630:[2, 9]
1175785:[8, 0]
1176197:[8, 9]
1183441:[2, 7]
1183646:[0, 4]
1185709:[8, 3]
1185825:[2, 0]
1186304:[7, 0]
1192857:[9, 6]
1193494:[3, 7]
1196672:[0, 6]
1204040:[7, 8]
1205202:[2, 7]
1206689:[0, 3]
1207641:[6, 3]
1211267:[9, 0]
1213842:[0, 1]
1214255:[0, 1]
1217667:[7, 9]
1220757:[5, 7]
1222831:[9, 3]
1223587:[0, 7]
1223666:[0, 7]
1225143:[3, 8]
1225550:[0, 0]
1231495:[5, 9]
1234112:[5, 1]
1234293:[5, 4]
1236418:[0, 7]
1238421:[8, 9]
1239870:[2, 6]
1241811:[1, 8]
124462:[2, 9]
1249213:[1, 1]
1249221:[0, 7]
1254173:[0, 8]
1256560:[8, 8]
1261401:[3, 7]
1261768:[2, 2]
1261833:[6, 4]
1263004:[2, 8]
1265393:[6, 8]
1269442:[0, 4]
1273771:[7, 6]
1281276:[2, 8]
1282737:[0, 4]
1283797:[4, 7]
