1003494:[4, 9]
1019940:[9, 3]
102654:[0, 0]
1040402:[3, 7]
1041912:[3, 0]
1047659:[6, 4]
1050774:[8, 3]
1074154:[6, 5]
1089718:[0, 2]
1094737:[0, 3]
1150601:[5, 5]
1165404:[9, 2]
1166389:[6, 1]
1171381:[5, 2]
1191116:[7, 4]
1220966:[2, 2]
1240856:[0, 6]
1254352:[2, 9]
1260152:[5, 6]
1262978:[2, 3]
1276544:[7, 9]
1277354:[8, 0]
1284047:[9, 4]
1309767:[6, 9]
1312843:[4, 1]
1312889:[6, 5]
1334351:[8, 4]
1336986:[5, 2]
1365618:[5, 2]
1390558:[7, 4]
1391029:[5, 0]
1400472:[6, 3]
1409516:[8, 4]
1462648:[2, 0]
1495577:[8, 3]
1511001:[2, 0]
1521038:[6, 0]
1523527:[7, 5]
1529684:[9, 6]
1531599:[6, 0]
1533696:[3, 7]
1538372:[4, 4]
1557784:[7, 0]
1558757:[9, 8]
1558893:[2, 3]
1568014:[5, 1]
1598531:[8, 1]
1609714:[7, 7]
1623528:[6, 3]
165605:[5, 6]
1656808:[6, 1]
1683495:[3, 7]
1696261:[8, 5]
1705552:[6, 9]
1707428:[6, 3]
1712078:[6, 2]
1720473:[6, 7]
1736155:[6, 3]
1736211:[2, 1]
1737647:[9, 4]
1743402:[5, 5]
1749979:[6, 0]
1768646:[3, 1]
1772687:[4, 8]
177588:[8, 1]
1775971:[2, 6]
1776922:[0, 5]
1796409:[5, 0]
1796649:[6, 7]
1798623:[7, 0]
1815221:[8, 1]
1825442:[3, 3]
183497:[8, 5]
1853856:[6, 2]
1870776:[0, 5]
1913943:[4, 2]
1929928:[5, 6]
1967573:[8, 9]
1971175:[5, 7]
1981116:[6, 9]
1981186:[2, 2]
1994492:[5, 3]
2007998:[1, 0]
2017422:[6, 0]
2019958:[2, 7]
203192:[6, 2]
2038603:[2, 3]
2047589:[1, 8]
2048244:[3, 7]
2055563:[5, 0]
2062700:[8, 7]
2079135:[7, 2]
2088198:[8, 0]
2089977:[7, 3]
2101919:[9, 0]
2102056:[3, 4]
210208:[6, 7]
2104248:[9, 2]
2128003:[2, 4]
2131908:[0, 2]
2135970:[5, 8]
2138795:[6, 9]
2145455:[7, 7]
2188362:[6, 3]
2194574:[7, 6]
2207169:[6, 4]
2210887:[4, 4]
2249364:[6, 5]
2253275:[6, 2]
2266530:[5, 6]
2280292:[7, 0]
2294485:[6, 6]
2299689:[2, 1]
2300256:[1, 2]
2307745:[8, 1]
2324215:[5, 9]
2331012:[8, 7]
2337957:[5, 2]
2350005:[8, 2]
2364157:[4, 1]
2373903:[6, 5]
2383143:[4, 5]
2385991:[8, 1]
2400493:[2, 6]
2426373:[5, 7]
2451974:[2, 2]
2461116:[4, 2]
2461489:[5, 5]
2472815:[4, 7]
2476043:[9, 7]
2507628:[6, 2]
2540094:[4, 3]
2558871:[6, 1]
2559545:[7, 4]
256224:[6, 5]
2594081:[5, 7]
2614542:[9, 2]
2614894:[5, 5]
2620666:[5, 0]
2625158:[8, 0]
262577:[5, 6]
2629274:[5, 0]
2639754:[5, 5]
2640644:[7, 4]
2640782:[8, 4]
2643497:[8, 1]
2655851:[8, 7]
2680642:[8, 7]
2680951:[2, 3]
2683902:[1, 5]
2685367:[1, 3]
2687854:[3, 2]
2702762:[9, 0]
2729223:[2, 3]
2738124:[3, 2]
2754800:[0, 3]
2756390:[6, 8]
2772310:[8, 1]
2775297:[8, 4]
2788920:[4, 6]
2802375:[6, 5]
2837503:[5, 6]
2842681:[8, 3]
2864943:[8, 1]
2869121:[4, 1]
2888143:[5, 8]
290174:[6, 4]
2932950:[6, 0]
2950703:[9, 2]
2957995:[1, 1]
2976663:[7, 7]
299847:[5, 6]
3017559:[4, 8]
3033374:[1, 7]
3040766:[8, 3]
304792:[8, 9]
3067180:[8, 2]
3071796:[8, 3]
3072543:[6, 8]
3094883:[5, 4]
3100940:[6, 5]
3108897:[9, 1]
3111608:[5, 7]
3134279:[5, 6]
3136125:[0, 9]
313984:[5, 3]
3162557:[8, 3]
31950:[0, 1]
319749:[4, 2]
3215293:[8, 1]
3215997:[4, 1]
321889:[2, 7]
3224009:[0, 8]
3248843:[2, 0]
330870:[5, 8]
34656:[2, 3]
360185:[8, 9]
362900:[8, 0]
365512:[7, 6]
367047:[5, 3]
382397:[8, 1]
403104:[9, 2]
413066:[2, 6]
444595:[9, 1]
457038:[7, 6]
464807:[3, 9]
508532:[5, 7]
534583:[5, 1]
545565:[3, 3]
551028:[1, 3]
579633:[0, 3]
606318:[8, 3]
615015:[5, 7]
618056:[9, 2]
66576:[2, 7]
682277:[5, 1]
683887:[2, 9]
689008:[2, 4]
703340:[6, 5]
703457:[8, 6]
707797:[2, 1]
720152:[8, 7]
727140:[6, 0]
728781:[1, 8]
73020:[8, 8]
743882:[7, 1]
765503:[5, 4]
782800:[0, 0]
784017:[7, 4]
785693:[3, 9]
798652:[7, 7]
803158:[7, 0]
809081:[7, 5]
814791:[8, 3]
818600:[1, 2]
823199:[7, 0]
842681:[0, 2]
847098:[8, 9]
860715:[5, 5]
864353:[1, 3]
868724:[6, 4]
887287:[2, 9]
887915:[2, 6]
922363:[6, 3]
933270:[6, 3]
940878:[4, 8]
96343:[8, 0]
986712:[6, 3]
990092:[7, 9]
