1100423:[7, 5]
1131678:[0, 7]
1226776:[0, 4]
1243463:[2, 7]
1266301:[7, 9]
1303822:[4, 4]
1421656:[2, 6]
1539447:[9, 9]
1562095:[1, 6]
1627216:[2, 9]
1632404:[8, 3]
1695674:[3, 4]
1812723:[3, 9]
1817832:[1, 6]
190374:[2, 9]
2144227:[9, 0]
2301330:[9, 9]
2377083:[0, 4]
2636217:[4, 0]
2676951:[9, 5]
2705338:[0, 5]
27210:[3, 4]
2731624:[9, 1]
2850068:[3, 9]
2855023:[4, 9]
2911873:[3, 7]
2954527:[0, 4]
2970297:[3, 8]
2974667:[9, 4]
3005689:[3, 1]
305867:[4, 3]
3081828:[6, 0]
3114427:[7, 2]
3169864:[6, 1]
3171472:[8, 4]
317367:[2, 9]
337512:[6, 0]
360867:[1, 4]
397203:[1, 8]
414557:[9, 9]
603010:[8, 0]
604760:[0, 5]
630025:[6, 9]
652243:[9, 0]
663807:[3, 7]
68758:[0, 9]
769833:[2, 5]
783692:[9, 1]
848453:[0, 8]
86095:[7, 3]
8729:[0, 6]
877714:[0, 6]
924434:[0, 5]
96183:[6, 4]
