1001513:[2, 6]
1002247:[6, 4]
1002945:[6, 7]
1007668:[6, 2]
1007972:[2, 8]
1008168:[2, 6]
1009886:[0, 5]
1010155:[8, 7]
1010:[4, 6]
1012833:[7, 7]
1012836:[3, 6]
1014445:[9, 4]
1015154:[4, 7]
1016385:[0, 0]
1017296:[4, 2]
1024915:[1, 5]
1026960:[2, 6]
1030960:[1, 2]
1036081:[2, 9]
1036210:[4, 2]
1036298:[4, 5]
1037139:[7, 3]
1038560:[5, 9]
1042878:[8, 4]
1046659:[9, 1]
104993:[6, 9]
1049943:[7, 3]
1051976:[6, 1]
105478:[3, 1]
1059746:[1, 4]
1059781:[1, 5]
1060530:[4, 5]
1065357:[6, 6]
107453:[0, 3]
1077273:[1, 0]
1080090:[2, 3]
1081794:[6, 6]
1086136:[1, 6]
1090524:[6, 7]
1091656:[8, 5]
1094941:[8, 8]
1101629:[9, 2]
110228:[5, 1]
110624:[6, 4]
1106345:[7, 0]
1115418:[9, 9]
1120203:[5, 9]
1121035:[1, 9]
113063:[9, 9]
1132837:[5, 9]
1134312:[6, 3]
1136105:[9, 6]
1137160:[1, 6]
1143275:[8, 6]
1145651:[7, 0]
1148675:[2, 8]
1148795:[0, 7]
1149469:[1, 2]
1150309:[0, 3]
1156942:[1, 2]
1158705:[7, 0]
1159425:[9, 9]
1159550:[2, 7]
1167844:[8, 0]
1172270:[5, 4]
1174888:[7, 6]
1178015:[8, 9]
1179298:[6, 8]
1182274:[1, 4]
1182993:[5, 3]
11829:[4, 3]
1190361:[7, 2]
1190778:[8, 4]
1205348:[9, 5]
1208250:[6, 7]
121229:[3, 2]
1218824:[4, 5]
1220036:[5, 3]
1221451:[6, 0]
1222053:[0, 7]
1229363:[0, 5]
1232494:[8, 7]
1234615:[5, 2]
1239261:[3, 1]
1239442:[6, 9]
1241108:[9, 0]
1242504:[2, 1]
1247540:[5, 7]
1249542:[8, 6]
1257703:[8, 0]
1259584:[6, 1]
126287:[1, 6]
1271422:[2, 8]
127335:[0, 0]
1274468:[8, 2]
1276087:[3, 9]
1279421:[5, 9]
1281296:[9, 5]
1281490:[7, 5]
1281897:[0, 5]
1289444:[4, 6]
1294557:[2, 4]
1295893:[6, 5]
1296421:[1, 5]
129882:[4, 7]
1306946:[8, 7]
1309429:[3, 2]
1310359:[1, 9]
1311378:[8, 6]
1313560:[4, 2]
131708:[7, 1]
1323539:[3, 0]
1323631:[8, 1]
1324528:[1, 2]
1327812:[8, 5]
1331163:[8, 1]
133222:[8, 2]
1335061:[3, 6]
1339410:[7, 4]
1341542:[0, 4]
1347201:[2, 0]
