100026:[7, 4]
1001038:[0, 3]
1001171:[7, 4]
100170:[7, 9]
1004452:[4, 1]
1005689:[4, 6]
1006148:[0, 5]
1006563:[1, 9]
1009446:[6, 0]
1010785:[3, 7]
1011187:[0, 9]
1012034:[1, 3]
1012323:[9, 0]
1014473:[0, 0]
1015634:[0, 2]
10174:[6, 4]
1019912:[1, 6]
1023830:[7, 7]
1024139:[9, 0]
1024634:[1, 6]
1027029:[1, 7]
1028094:[8, 9]
1028989:[1, 3]
1029152:[3, 2]
103060:[0, 1]
1030837:[0, 8]
1031727:[8, 9]
1033854:[9, 1]
1033914:[8, 2]
1033952:[2, 1]
1034578:[4, 1]
1035136:[0, 7]
1037840:[9, 2]
1038880:[6, 4]
1039138:[7, 7]
1043495:[0, 0]
1046314:[3, 1]
1047185:[3, 9]
1048540:[4, 0]
1050582:[5, 2]
1051287:[7, 7]
1052755:[0, 5]
1052852:[9, 1]
1057533:[6, 6]
1062296:[0, 7]
106399:[3, 4]
1066190:[1, 3]
1071249:[3, 1]
1071782:[4, 1]
1074254:[6, 6]
1075448:[3, 3]
1076218:[9, 9]
1077544:[8, 5]
1078284:[3, 0]
1080522:[0, 7]
1080949:[0, 4]
1082299:[0, 2]
1083225:[4, 0]
1084376:[1, 7]
1087003:[4, 3]
1088401:[1, 7]
1089380:[1, 8]
1089642:[0, 4]
1095609:[6, 0]
1096729:[5, 4]
1097017:[0, 0]
109743:[3, 9]
1099378:[8, 8]
1100250:[1, 4]
1102296:[9, 4]
110793:[0, 5]
1108167:[1, 0]
1111671:[9, 3]
1112907:[0, 3]
1113729:[2, 5]
1114979:[3, 9]
1115018:[0, 5]
1115862:[8, 3]
1115883:[0, 3]
1116764:[4, 5]
1118872:[1, 0]
1124586:[7, 7]
1124587:[8, 4]
1124916:[0, 2]
1125367:[9, 3]
112580:[7, 4]
1126777:[7, 5]
1128479:[4, 3]
1130493:[0, 4]
1131183:[4, 9]
113388:[0, 6]
1134460:[0, 5]
1135804:[6, 9]
1137147:[9, 1]
1138034:[3, 3]
1138688:[1, 8]
1140332:[0, 1]
1141964:[3, 3]
1142262:[9, 7]
1144796:[7, 8]
1144852:[9, 9]
114685:[8, 8]
1146883:[3, 9]
1147125:[9, 4]
1147894:[7, 1]
114805:[2, 0]
1148632:[1, 8]
1149430:[4, 6]
11533:[4, 1]
1153733:[7, 0]
115584:[6, 6]
1157687:[1, 0]
1158355:[1, 5]
1160638:[4, 1]
1162370:[4, 0]
1165923:[7, 2]
1166508:[0, 8]
1166620:[2, 9]
1169426:[7, 3]
1175540:[5, 5]
1175880:[4, 2]
1176250:[0, 9]
1178591:[1, 6]
1179490:[3, 4]
1179698:[4, 6]
1180462:[8, 3]
1182360:[6, 4]
1182791:[8, 3]
1186423:[5, 8]
1187028:[0, 6]
1187494:[7, 8]
1188018:[0, 5]
1190218:[1, 5]
1191289:[8, 1]
1191879:[4, 0]
1192102:[4, 1]
1196125:[8, 9]
1196184:[0, 6]
1197097:[0, 8]
1200558:[1, 2]
1208905:[0, 8]
1210137:[7, 0]
1210669:[0, 4]
1211592:[2, 8]
1213069:[4, 7]
1213426:[4, 9]
1213507:[3, 1]
1215303:[0, 0]
1216276:[1, 0]
1216891:[1, 1]
1216921:[6, 7]
1217665:[1, 0]
1217852:[0, 5]
1220993:[1, 4]
1221273:[8, 5]
1225372:[7, 8]
122711:[9, 0]
1227613:[3, 3]
122955:[4, 9]
1231957:[1, 4]
1234959:[5, 0]
1238050:[7, 3]
1239773:[4, 3]
1240305:[8, 0]
1240363:[3, 7]
124132:[8, 8]
1242368:[1, 7]
1243284:[9, 7]
1248747:[9, 3]
124978:[8, 1]
1251602:[1, 0]
1253095:[7, 0]
1253220:[8, 8]
1253578:[1, 4]
1254066:[8, 2]
1255707:[4, 0]
1257484:[1, 9]
1258736:[1, 7]
1259066:[8, 8]
1263518:[7, 9]
1266789:[4, 1]
1267028:[3, 7]
1267890:[2, 4]
1268787:[0, 5]
1269842:[1, 3]
1269994:[0, 8]
1271165:[7, 5]
1271864:[0, 4]
1274026:[0, 2]
1276660:[0, 1]
1276910:[7, 5]
1279434:[1, 1]
1280270:[3, 1]
1280539:[0, 9]
1280550:[9, 0]
1280898:[7, 5]
128212:[1, 4]
1282210:[8, 2]
1282398:[9, 7]
1282846:[8, 7]
128285:[0, 1]
1283590:[9, 6]
1284124:[7, 7]
1285179:[0, 3]
1285745:[4, 2]
1285877:[3, 1]
1286510:[7, 9]
1286801:[3, 6]
1288960:[6, 1]
1289401:[1, 3]
1289427:[7, 1]
1290257:[2, 3]
1290287:[0, 6]
1293848:[4, 2]
1294791:[1, 4]
129496:[4, 4]
1295949:[0, 5]
129638:[4, 0]
1297175:[0, 3]
1297742:[7, 3]
1298703:[5, 0]
129873:[1, 6]
1299310:[8, 7]
1301014:[7, 7]
1304327:[5, 0]
1304975:[7, 7]
1305370:[9, 5]
1306912:[3, 5]
1306956:[0, 9]
1310758:[8, 7]
1311729:[8, 2]
1313454:[1, 1]
1314914:[7, 2]
1315369:[8, 0]
1317504:[1, 3]
1317614:[3, 7]
1318717:[7, 7]
1319309:[0, 2]
1320522:[8, 0]
1320689:[3, 0]
1324971:[1, 7]
1326855:[4, 4]
1329277:[7, 1]
1330408:[1, 5]
1331352:[0, 5]
1331356:[8, 9]
1331814:[0, 2]
1331886:[0, 5]
1332443:[0, 5]
1332621:[9, 4]
133404:[7, 5]
1334554:[0, 6]
133959:[6, 4]
1340305:[0, 9]
1343627:[6, 6]
1345729:[0, 4]
1346050:[1, 6]
1347743:[3, 6]
1348506:[3, 8]
1349510:[8, 6]
1353420:[9, 8]
1355669:[1, 6]
1356829:[0, 9]
135791:[0, 5]
1358258:[7, 2]
1358675:[0, 8]
1360561:[7, 4]
1364651:[2, 7]
1364915:[2, 0]
1366403:[1, 7]
1366472:[3, 1]
1367645:[4, 7]
1368045:[7, 9]
1368434:[1, 7]
1368588:[3, 9]
1371167:[7, 0]
1371855:[3, 2]
1373070:[9, 3]
1374026:[9, 6]
1374040:[1, 5]
1374581:[3, 7]
1375085:[0, 2]
1376594:[4, 3]
1378069:[6, 8]
1379671:[4, 4]
1380946:[4, 9]
1381379:[8, 0]
1381449:[1, 2]
1382393:[7, 3]
1383014:[4, 9]
1383545:[4, 9]
1384531:[6, 0]
1384959:[9, 8]
1385584:[4, 2]
1385590:[3, 3]
138723:[2, 9]
1388705:[0, 2]
1393950:[6, 3]
1396089:[9, 9]
1396931:[6, 1]
1397052:[7, 9]
139867:[6, 2]
14003:[4, 0]
1400804:[9, 1]
1401016:[1, 9]
1402005:[8, 7]
1404978:[5, 4]
1405446:[3, 1]
1405577:[1, 1]
1406531:[0, 0]
1408661:[9, 3]
1412787:[1, 9]
1413194:[7, 7]
1417594:[2, 6]
1417830:[3, 5]
1417877:[7, 3]
1418035:[0, 9]
1418906:[0, 1]
1419154:[3, 1]
1421102:[3, 1]
1425607:[1, 0]
142683:[8, 0]
1426906:[9, 9]
1428813:[6, 3]
1429487:[1, 9]
1430202:[0, 9]
1430478:[4, 3]
1430667:[7, 6]
1435235:[7, 4]
1441615:[3, 9]
1444370:[4, 3]
1444593:[1, 6]
1444834:[0, 8]
1448782:[0, 2]
145126:[3, 4]
1451783:[1, 7]
1454384:[0, 2]
145446:[4, 4]
1455824:[9, 9]
1456025:[4, 2]
1458602:[3, 2]
1458771:[9, 0]
1459954:[4, 3]
1460340:[0, 5]
1461201:[2, 1]
1463871:[7, 5]
1464328:[0, 8]
1466136:[0, 4]
1469901:[2, 8]
1470710:[6, 8]
1473525:[7, 8]
1479936:[7, 3]
1482974:[0, 2]
1483100:[6, 6]
148338:[0, 2]
1483477:[4, 3]
1484345:[1, 6]
1485723:[5, 3]
1488366:[1, 6]
