1000049:[2, 0]
1000191:[1, 4]
1000318:[0, 4]
1000673:[1, 4]
1001017:[1, 9]
1001215:[1, 7]
1001360:[1, 9]
1001365:[3, 2]
1001490:[0, 8]
1001695:[0, 2]
100171:[8, 4]
1001728:[0, 6]
1001735:[2, 7]
1002210:[9, 4]
100251:[1, 4]
1002558:[2, 9]
1002691:[0, 7]
1002758:[1, 0]
1003459:[2, 2]
1003476:[2, 5]
1003978:[8, 9]
1004254:[9, 0]
1004332:[6, 9]
1005182:[9, 7]
1005601:[8, 6]
100581:[2, 0]
1006041:[2, 0]
1006182:[1, 4]
1006704:[1, 1]
1006744:[2, 7]
1007141:[1, 2]
1007163:[1, 7]
1007189:[8, 5]
1007404:[0, 5]
1007407:[2, 9]
1007766:[1, 1]
1008437:[8, 2]
1008479:[4, 2]
1008838:[8, 3]
1009121:[2, 1]
100913:[1, 7]
1009148:[9, 2]
1009530:[8, 8]
1009708:[2, 3]
1009932:[1, 1]
1010135:[1, 8]
101016:[6, 1]
1011016:[1, 1]
1011216:[9, 9]
10112:[2, 4]
1011431:[1, 1]
1011460:[2, 1]
1011635:[8, 0]
1011641:[8, 5]
1011866:[2, 7]
1012056:[2, 2]
1012149:[2, 3]
101237:[6, 4]
1012556:[6, 9]
1012759:[8, 4]
1012765:[2, 2]
1012787:[6, 6]
101287:[3, 6]
1013619:[5, 7]
1014550:[8, 4]
1014695:[6, 1]
1014915:[3, 2]
1015096:[0, 2]
1015166:[1, 7]
1015433:[1, 5]
10155:[1, 1]
101565:[1, 7]
1015809:[7, 6]
1015843:[9, 6]
1015920:[1, 7]
101593:[8, 0]
1015978:[8, 5]
1016391:[0, 4]
1016489:[1, 0]
101678:[3, 2]
1017103:[0, 6]
1017238:[2, 5]
1017401:[1, 8]
1017407:[2, 5]
101741:[3, 5]
1017451:[0, 5]
101778:[3, 6]
1017792:[8, 7]
1017800:[0, 4]
1017944:[1, 8]
101802:[0, 5]
1018149:[5, 6]
1018453:[8, 2]
1018740:[1, 2]
1018796:[7, 6]
1019265:[6, 5]
1019363:[6, 2]
1019366:[8, 7]
1019378:[6, 7]
102000:[6, 7]
1020515:[2, 7]
1020536:[3, 2]
1020692:[1, 6]
1020803:[0, 2]
1020832:[1, 0]
102096:[1, 0]
1021171:[6, 6]
1021289:[0, 8]
1022033:[8, 9]
1022201:[2, 6]
1022220:[1, 9]
1022386:[8, 2]
1023008:[9, 9]
1023053:[9, 3]
1023404:[9, 4]
1023565:[2, 5]
1023728:[8, 4]
1023779:[0, 4]
1024022:[5, 4]
1024507:[0, 1]
1024592:[1, 4]
1024893:[8, 6]
1025131:[0, 6]
1025676:[6, 2]
1025849:[6, 4]
1025974:[7, 4]
1026059:[2, 4]
1026427:[1, 1]
1026641:[1, 0]
1026739:[1, 2]
1026902:[2, 0]
1026940:[1, 0]
1026949:[3, 0]
1027000:[0, 2]
1027063:[8, 7]
1027089:[1, 2]
1027434:[8, 0]
1027683:[0, 0]
1027916:[7, 7]
1027974:[5, 9]
1028081:[1, 9]
1028322:[6, 9]
1028607:[0, 7]
1028671:[2, 7]
1028734:[8, 5]
102883:[2, 2]
1028913:[2, 7]
1028951:[9, 7]
1029332:[6, 0]
102953:[2, 5]
1029871:[8, 4]
1030253:[8, 7]
10304:[2, 7]
1030564:[8, 6]
1030751:[1, 0]
1030760:[8, 4]
1031111:[8, 9]
1031122:[1, 1]
1031501:[9, 4]
1031828:[2, 0]
1031891:[6, 4]
1032423:[8, 9]
1032471:[1, 4]
103254:[7, 4]
1032555:[4, 2]
1032648:[0, 4]
1032772:[7, 6]
1032830:[9, 9]
1033082:[8, 7]
1033146:[3, 7]
1033254:[1, 7]
1033361:[1, 7]
1033431:[4, 0]
1033448:[8, 4]
1033960:[0, 5]
1034332:[6, 0]
1034608:[9, 5]
103476:[2, 7]
103481:[5, 6]
1034958:[1, 7]
1035535:[9, 4]
103593:[2, 6]
1036186:[2, 0]
1036515:[3, 7]
1036556:[1, 1]
1036751:[8, 7]
1036963:[1, 2]
1037106:[2, 9]
1037328:[1, 1]
103734:[9, 4]
1037850:[9, 0]
1037857:[8, 1]
1037860:[1, 6]
1037959:[7, 7]
1038019:[1, 7]
1038289:[9, 4]
103860:[0, 4]
1038987:[8, 1]
1039043:[3, 4]
1039144:[9, 4]
1039172:[0, 2]
1039679:[9, 7]
1039960:[2, 4]
1040126:[1, 2]
1040159:[1, 4]
104017:[9, 6]
1040291:[0, 7]
1040375:[1, 4]
10403:[8, 7]
1040516:[8, 9]
1040587:[3, 9]
1041089:[1, 7]
1041293:[2, 1]
1041392:[1, 0]
1041430:[6, 6]
1041458:[8, 4]
1041689:[6, 0]
1042018:[8, 3]
1042364:[8, 7]
1042391:[9, 3]
1042750:[8, 2]
104288:[8, 2]
1043119:[3, 7]
1043320:[7, 4]
1043329:[8, 2]
1043809:[2, 9]
1043857:[9, 0]
1044307:[9, 7]
1044820:[8, 1]
1045411:[2, 3]
1045598:[6, 6]
1046167:[3, 5]
1046594:[5, 2]
10465:[8, 7]
104660:[8, 2]
1047221:[2, 7]
1047274:[2, 2]
1047646:[8, 9]
1047904:[2, 9]
1048280:[0, 5]
1048757:[9, 2]
1048781:[8, 5]
10489:[9, 7]
104970:[0, 2]
1050216:[8, 4]
1050546:[9, 0]
1050557:[3, 0]
1050808:[6, 6]
1051053:[2, 1]
1051149:[1, 2]
1051412:[8, 4]
1051536:[9, 4]
105154:[4, 7]
1051683:[0, 5]
105168:[0, 4]
1051692:[1, 7]
1051717:[2, 6]
1051775:[1, 3]
1051834:[7, 9]
1052632:[9, 7]
1052875:[2, 4]
1052901:[4, 1]
1053013:[0, 5]
1053065:[7, 4]
105322:[1, 8]
1053697:[2, 8]
1053941:[2, 2]
1053957:[1, 0]
1054622:[9, 2]
1054967:[3, 3]
1055074:[6, 0]
1055168:[1, 9]
1055628:[1, 4]
1055855:[1, 4]
1056370:[1, 0]
1056637:[3, 6]
1056802:[1, 7]
1056863:[3, 4]
1056865:[0, 0]
1056875:[7, 0]
1056938:[5, 6]
1056982:[1, 7]
1057089:[9, 7]
1058034:[0, 0]
1058236:[0, 2]
1058685:[0, 4]
1059219:[6, 7]
1059304:[0, 7]
1059363:[4, 5]
1059387:[1, 2]
1059653:[0, 4]
1059900:[2, 8]
1060223:[1, 0]
1060567:[8, 0]
1060582:[6, 6]
1060703:[8, 5]
1060722:[1, 7]
1061230:[2, 7]
1061564:[1, 6]
1061634:[7, 2]
1061903:[0, 5]
1062035:[5, 6]
106205:[3, 8]
1062146:[2, 0]
1062278:[1, 2]
1062291:[7, 3]
1063035:[7, 2]
1063061:[4, 7]
1063329:[6, 4]
1063335:[1, 4]
1063571:[9, 3]
1063661:[9, 7]
1063790:[8, 4]
106415:[9, 8]
1064224:[9, 0]
106438:[7, 4]
1064417:[8, 4]
106442:[0, 4]
1065057:[0, 7]
1065260:[1, 6]
106539:[7, 9]
1065446:[8, 1]
1065864:[2, 4]
1065891:[4, 0]
1065925:[1, 8]
1066235:[6, 6]
1066311:[8, 7]
106636:[2, 8]
1066630:[0, 7]
1066785:[1, 5]
1066907:[1, 7]
1067044:[0, 8]
1067056:[0, 1]
1067110:[8, 4]
1067264:[0, 9]
1067383:[1, 7]
1067475:[8, 7]
1067623:[2, 6]
1067638:[0, 0]
1067717:[1, 4]
1067859:[0, 1]
1068129:[2, 0]
1068485:[1, 6]
106964:[4, 5]
106968:[2, 0]
1069882:[8, 4]
1070137:[8, 0]
1070270:[2, 0]
1070701:[7, 4]
1071189:[2, 7]
1071251:[2, 7]
1071632:[2, 3]
1071947:[0, 0]
1072008:[8, 6]
1072157:[8, 6]
1072160:[2, 7]
1072875:[8, 3]
1073195:[7, 7]
1073279:[5, 5]
1073359:[2, 5]
1073958:[0, 0]
1074167:[1, 4]
1074248:[1, 7]
1074839:[4, 3]
1075107:[6, 0]
1075115:[0, 7]
1075352:[8, 0]
