1004572:[1, 7]
1004659:[2, 7]
1016806:[1, 2]
101690:[3, 5]
1018517:[3, 7]
1020688:[8, 2]
1023100:[4, 7]
1028004:[4, 0]
1028677:[5, 6]
1028769:[7, 9]
1029801:[3, 7]
1029823:[1, 4]
1032404:[1, 7]
1033242:[3, 7]
1042193:[3, 4]
1053129:[7, 6]
1062751:[1, 7]
1063730:[0, 4]
1070274:[3, 8]
107193:[1, 6]
1074267:[3, 8]
1078974:[9, 9]
1079709:[2, 7]
1079872:[6, 3]
1081676:[3, 7]
1082854:[2, 0]
1095814:[1, 6]
1099131:[1, 7]
1103839:[1, 4]
110423:[6, 7]
1106248:[4, 3]
1107787:[1, 7]
1109007:[8, 7]
1115967:[1, 0]
1122862:[1, 3]
1123075:[8, 4]
1124602:[9, 3]
1127624:[1, 1]
113099:[3, 0]
1131418:[1, 7]
1134564:[1, 1]
1136655:[3, 2]
1148501:[7, 4]
1150090:[5, 3]
1154728:[0, 9]
1163222:[1, 4]
1174099:[9, 3]
117414:[1, 0]
1175726:[3, 3]
1180700:[5, 9]
1182238:[2, 2]
1183740:[6, 7]
1186459:[0, 4]
1191501:[2, 7]
1192208:[2, 0]
1195520:[7, 0]
1205376:[2, 3]
1210472:[1, 4]
1213844:[5, 3]
1215472:[2, 7]
1215743:[3, 8]
1216569:[6, 7]
1219973:[1, 3]
1221119:[2, 7]
122183:[1, 2]
1222929:[3, 7]
1227086:[6, 6]
1228621:[3, 4]
12288:[8, 0]
122988:[1, 7]
1230610:[1, 3]
1233805:[1, 7]
1238562:[2, 8]
1241065:[6, 7]
1245921:[8, 4]
1245953:[4, 7]
1256113:[2, 3]
1264035:[3, 3]
126877:[5, 5]
1269897:[1, 8]
1271404:[3, 7]
1277238:[1, 3]
1281444:[2, 1]
1283446:[1, 4]
1287624:[9, 6]
1288265:[3, 7]
1289341:[9, 4]
1289521:[0, 8]
1290505:[0, 7]
1295510:[5, 2]
129559:[9, 6]
1297052:[2, 7]
1305269:[7, 1]
1315116:[3, 5]
1317521:[2, 7]
1317617:[1, 4]
1319169:[9, 7]
1322653:[2, 0]
1323701:[3, 0]
1330597:[9, 3]
1333100:[1, 2]
1333620:[3, 5]
1334034:[2, 1]
1343585:[3, 3]
1344405:[6, 8]
1345928:[2, 3]
1354325:[1, 7]
1355956:[0, 8]
1359754:[3, 6]
1364498:[1, 1]
1368306:[4, 7]
1370505:[2, 2]
1372176:[5, 4]
1378343:[1, 5]
1381233:[1, 5]
1389168:[5, 0]
1389866:[7, 4]
1402158:[9, 7]
1404668:[0, 7]
1411082:[5, 8]
1412299:[1, 7]
1412497:[1, 1]
1416877:[2, 6]
1420122:[1, 8]
1423077:[1, 2]
1429946:[1, 4]
143058:[2, 8]
1430681:[8, 3]
1430952:[4, 0]
1431187:[1, 1]
1433331:[0, 5]
1440480:[8, 7]
1442239:[1, 7]
1448701:[1, 7]
1449574:[2, 9]
1456726:[3, 4]
1457054:[6, 3]
1459936:[5, 8]
1462835:[7, 7]
1465650:[9, 0]
1470972:[1, 7]
1471222:[1, 7]
1476694:[8, 6]
1479113:[1, 7]
1480928:[9, 0]
1484719:[1, 7]
149567:[1, 4]
1496456:[1, 7]
1497032:[1, 4]
1498924:[8, 7]
1501500:[1, 7]
1509766:[3, 1]
1510029:[3, 6]
1527052:[2, 7]
1528049:[5, 1]
1528822:[1, 7]
1531246:[8, 7]
1533300:[9, 4]
1534336:[3, 9]
153458:[1, 7]
1534742:[0, 7]
1535018:[1, 8]
1540646:[1, 2]
1550252:[7, 6]
155200:[2, 7]
1555816:[9, 7]
1557361:[8, 3]
1559995:[3, 3]
1560519:[3, 3]
1560925:[2, 7]
1560998:[8, 3]
1565716:[6, 7]
1566081:[1, 7]
1571187:[3, 9]
1577345:[3, 6]
1578622:[9, 7]
158821:[9, 3]
1588595:[3, 1]
1593917:[4, 3]
1596252:[2, 8]
1598169:[9, 9]
1598524:[2, 9]
1601725:[6, 3]
1602807:[0, 7]
161184:[3, 1]
1613142:[5, 3]
1624036:[1, 7]
1626565:[3, 1]
1627512:[2, 7]
1634000:[1, 4]
1635859:[0, 9]
1638281:[9, 0]
1638297:[2, 7]
1645242:[6, 7]
1647614:[6, 7]
1653685:[1, 1]
1654035:[3, 7]
1658568:[1, 5]
1661045:[2, 2]
1672893:[3, 7]
1678338:[6, 3]
1680040:[3, 7]
1682227:[9, 2]
1687063:[9, 7]
1690634:[1, 7]
1690812:[0, 7]
1696154:[1, 3]
1697696:[1, 7]
1699547:[5, 4]
1707748:[8, 1]
1716161:[1, 7]
1717843:[6, 7]
1718382:[1, 2]
1725042:[3, 7]
1729133:[3, 1]
1735468:[1, 7]
1750815:[1, 7]
175541:[7, 4]
1760024:[1, 7]
1762086:[1, 7]
1762335:[2, 7]
1762387:[1, 8]
1764611:[2, 4]
1767878:[6, 4]
1770559:[6, 0]
1776294:[1, 3]
1783614:[1, 3]
1786938:[2, 6]
1789359:[1, 8]
179152:[2, 3]
1797684:[3, 6]
1802121:[1, 8]
1805715:[1, 7]
1808971:[1, 7]
1810286:[9, 0]
1813735:[1, 1]
1817779:[3, 9]
1824141:[2, 7]
1838611:[7, 6]
184933:[2, 7]
1866712:[2, 4]
1868828:[2, 1]
18698:[1, 7]
1870858:[5, 7]
1873050:[3, 1]
1874168:[2, 1]
1875224:[1, 7]
1876453:[3, 6]
188092:[2, 7]
1882669:[1, 7]
1887604:[2, 1]
1888253:[4, 1]
1894549:[1, 7]
1901171:[2, 7]
1905501:[2, 7]
1908656:[3, 3]
1908680:[6, 0]
1916659:[3, 7]
1923151:[6, 6]
1923407:[8, 3]
1924073:[3, 7]
1929690:[1, 4]
1936149:[1, 4]
1937058:[2, 1]
194495:[2, 3]
1946771:[3, 7]
1955689:[1, 7]
1961650:[7, 0]
1967672:[8, 7]
1968308:[6, 0]
1968720:[4, 6]
1972197:[6, 7]
1983859:[1, 8]
1985356:[1, 7]
1986362:[6, 9]
1989884:[1, 7]
1993888:[2, 1]
1994031:[2, 8]
20103:[4, 7]
2010794:[9, 1]
2011105:[2, 2]
2011526:[5, 2]
2015814:[9, 6]
2018393:[3, 6]
2020088:[1, 1]
2021744:[2, 1]
2022835:[5, 1]
2023444:[1, 3]
202416:[7, 9]
202520:[3, 4]
2036700:[3, 7]
2037434:[1, 7]
2037664:[6, 0]
2041449:[1, 4]
2041840:[5, 6]
2042548:[5, 1]
2045211:[2, 4]
2047221:[3, 6]
2057851:[8, 6]
2059031:[8, 4]
2063864:[1, 7]
2068242:[4, 7]
2074995:[1, 8]
2077293:[8, 7]
2080413:[6, 7]
2085802:[2, 7]
208635:[1, 8]
2096919:[1, 1]
2098601:[2, 4]
2100001:[4, 6]
2112703:[1, 5]
2113176:[6, 4]
2121579:[1, 5]
2125219:[7, 0]
2127296:[1, 1]
2138613:[2, 4]
2140152:[1, 7]
2151625:[1, 5]
2159154:[4, 7]
2161856:[5, 1]
2173994:[0, 1]
2176642:[4, 4]
2178643:[5, 6]
2179269:[6, 8]
2179563:[1, 4]
218241:[1, 3]
218355:[4, 3]
2189207:[5, 0]
2196499:[2, 7]
2198757:[1, 1]
2206870:[0, 0]
2214710:[6, 8]
2215862:[2, 7]
2216017:[1, 7]
2216249:[3, 1]
2222574:[1, 9]
2222941:[5, 7]
2223973:[2, 6]
2225787:[1, 3]
2226645:[3, 4]
222761:[6, 6]
2227880:[1, 9]
2231382:[8, 8]
2247615:[1, 4]
22533:[0, 7]
2255311:[1, 4]
2262361:[0, 7]
2262713:[2, 8]
227750:[2, 8]
2280061:[1, 7]
2282316:[2, 4]
2284708:[3, 7]
2285223:[1, 3]
2287558:[2, 8]
229133:[1, 3]
229380:[6, 7]
2295216:[7, 8]
2295457:[2, 6]
2295879:[2, 1]
2298610:[3, 1]
2301074:[1, 6]
2312453:[1, 4]
2317342:[2, 8]
2322352:[3, 1]
2325800:[5, 4]
2336798:[1, 4]
2341417:[2, 8]
2342434:[7, 7]
2342939:[1, 3]
2344911:[8, 4]
2344944:[2, 1]
2346303:[2, 7]
2348486:[1, 1]
2348808:[0, 9]
2366250:[1, 2]
2366698:[5, 3]
2370243:[1, 7]
2374097:[3, 7]
2383697:[2, 1]
2386433:[1, 7]
23872:[1, 1]
2388842:[1, 7]
2404823:[2, 8]
2410856:[8, 3]
2411994:[5, 9]
2415033:[0, 1]
241527:[9, 5]
2421078:[3, 3]
2422120:[1, 4]
2429044:[1, 6]
2429483:[1, 7]
2441525:[2, 4]
2442525:[3, 9]
2451798:[7, 3]
2452630:[0, 3]
2457241:[2, 7]
2459325:[1, 7]
2463030:[3, 7]
2463215:[1, 7]
