1000035:[2, 1]
1000097:[0, 7]
1000175:[7, 6]
100055:[3, 8]
1001781:[2, 2]
1001851:[9, 6]
1001908:[4, 5]
1001978:[3, 5]
1002236:[0, 4]
1002255:[1, 3]
1002397:[2, 8]
1002495:[8, 3]
100313:[1, 9]
1003223:[9, 7]
1003482:[1, 5]
1003554:[9, 4]
1003712:[9, 6]
1004054:[8, 6]
1004128:[9, 4]
100413:[1, 2]
1004203:[9, 6]
1004256:[1, 3]
1004305:[9, 0]
1004887:[1, 6]
1005125:[3, 5]
1005219:[8, 7]
1005264:[9, 0]
1005478:[9, 0]
1006008:[6, 6]
1006015:[1, 0]
1006056:[7, 7]
1006420:[1, 0]
1006531:[8, 7]
1007219:[9, 6]
1007384:[9, 9]
10073:[3, 7]
100775:[8, 7]
1007853:[8, 4]
1007916:[7, 3]
1007988:[5, 9]
1007999:[8, 2]
1008520:[8, 3]
10085:[3, 2]
1008822:[6, 0]
1008954:[9, 0]
1009030:[7, 1]
100919:[0, 8]
1009264:[9, 1]
1009585:[6, 0]
1009960:[9, 7]
1009973:[4, 3]
10099:[9, 3]
1010106:[3, 4]
1010196:[9, 8]
101020:[1, 7]
1010257:[9, 1]
1010291:[8, 6]
1010419:[2, 7]
1010431:[9, 4]
1010582:[9, 7]
1010648:[5, 3]
1010994:[8, 3]
1011011:[5, 6]
1011799:[4, 3]
1012248:[3, 7]
1012301:[0, 5]
1012303:[9, 7]
1012304:[5, 4]
1012514:[7, 6]
1013341:[9, 2]
1013548:[5, 0]
1013641:[1, 7]
1013715:[9, 5]
1013904:[8, 7]
1013978:[6, 3]
1013984:[1, 2]
1014097:[2, 9]
1014386:[9, 2]
1014416:[1, 6]
1014540:[1, 0]
1014850:[8, 4]
1015158:[5, 6]
1015520:[9, 5]
1015821:[9, 1]
1015979:[4, 2]
1016061:[1, 1]
1016260:[8, 7]
1016264:[8, 4]
101633:[0, 9]
1016497:[4, 9]
1016650:[0, 7]
101673:[7, 9]
1017100:[9, 9]
1017170:[9, 1]
1017449:[9, 7]
1017454:[3, 8]
1017868:[1, 2]
1017933:[8, 6]
1017995:[8, 3]
1018451:[4, 2]
1018609:[6, 6]
1019173:[9, 8]
1019176:[6, 9]
1019275:[9, 9]
1019317:[0, 1]
1019351:[9, 9]
1019715:[7, 9]
1019726:[3, 7]
1019810:[9, 7]
101987:[7, 7]
101993:[9, 9]
1020026:[8, 7]
1020221:[1, 7]
1020475:[9, 9]
1020542:[9, 5]
1020865:[4, 6]
1021225:[9, 3]
1021441:[7, 4]
1021528:[0, 8]
1022049:[8, 3]
1022258:[8, 1]
1022326:[8, 3]
1022578:[9, 8]
1022586:[8, 8]
1022639:[9, 6]
1022721:[7, 8]
1022742:[7, 8]
1023294:[8, 0]
1023682:[9, 9]
1023961:[9, 6]
1024013:[4, 5]
1024478:[1, 3]
1024690:[3, 8]
1024840:[8, 1]
1025406:[0, 2]
1025724:[3, 4]
1025736:[9, 1]
1025751:[7, 7]
1026179:[7, 7]
1026375:[7, 7]
1026412:[6, 9]
1027144:[3, 8]
1027250:[1, 6]
1027345:[8, 6]
1027350:[2, 7]
1027460:[9, 5]
1027703:[7, 9]
1028077:[8, 0]
102826:[3, 6]
1028360:[8, 2]
102863:[7, 4]
102954:[9, 7]
1030070:[5, 2]
1030078:[4, 4]
1030256:[6, 0]
103049:[9, 3]
1030607:[9, 2]
1030793:[0, 0]
1030813:[6, 6]
1031108:[8, 0]
1031429:[6, 6]
1032111:[8, 6]
103282:[8, 7]
1032906:[7, 6]
1032913:[1, 6]
1032943:[9, 6]
1033239:[8, 3]
1033290:[5, 1]
1033436:[0, 0]
1033545:[9, 4]
1033729:[9, 7]
1033962:[0, 5]
1034165:[9, 9]
103424:[4, 7]
1034311:[8, 6]
1034537:[9, 6]
1034685:[8, 7]
1034927:[1, 6]
1035274:[4, 9]
1035327:[3, 4]
1035380:[0, 6]
1035393:[6, 8]
1035687:[7, 2]
1036133:[3, 6]
1036137:[1, 3]
1036557:[8, 7]
103677:[5, 0]
1036855:[9, 4]
1036896:[8, 2]
1036994:[8, 4]
103714:[9, 9]
1037207:[7, 2]
1037401:[7, 2]
1037619:[8, 4]
1037636:[8, 9]
103775:[9, 1]
1037839:[8, 4]
1038181:[8, 9]
1038220:[9, 6]
1038246:[5, 9]
