1010249:[2, 3]
1045350:[5, 5]
1096463:[4, 7]
1125676:[8, 0]
1148789:[2, 0]
1190236:[0, 2]
1270870:[3, 4]
1272969:[4, 1]
1278449:[4, 2]
1279559:[4, 5]
1296844:[3, 1]
1300279:[6, 2]
1327379:[4, 3]
1352020:[8, 7]
1361220:[4, 3]
1383004:[0, 2]
1388525:[3, 1]
1389703:[1, 6]
1396071:[9, 6]
1396415:[9, 0]
1396700:[4, 5]
1438267:[0, 2]
1481873:[6, 3]
1484209:[7, 2]
1497503:[7, 0]
1498573:[5, 3]
1555390:[1, 4]
1564337:[9, 2]
1567856:[5, 7]
1582117:[4, 4]
1586522:[8, 5]
1615860:[3, 3]
1652721:[5, 1]
1669834:[5, 9]
168975:[6, 5]
1692234:[9, 6]
1695934:[4, 2]
1715931:[2, 3]
172151:[2, 8]
1748438:[1, 7]
1749971:[7, 3]
1755284:[3, 9]
176659:[3, 2]
1772664:[4, 9]
1775723:[9, 2]
1782201:[9, 1]
1791483:[8, 6]
1813718:[1, 6]
1818676:[6, 8]
1827166:[5, 3]
1836023:[4, 2]
1837249:[5, 4]
1850206:[4, 2]
1874014:[8, 9]
187438:[5, 5]
1888278:[4, 2]
1934706:[2, 3]
1959481:[1, 6]
1964921:[2, 8]
1969119:[4, 3]
198358:[9, 4]
2001184:[9, 7]
2002511:[9, 3]
2003675:[7, 6]
2009835:[6, 6]
2019271:[4, 4]
2039950:[5, 4]
2080821:[9, 2]
2081987:[7, 3]
2100758:[8, 0]
2117431:[2, 0]
2121297:[6, 3]
2139601:[7, 5]
216877:[9, 2]
2169800:[8, 6]
217771:[2, 6]
2206232:[9, 5]
2238966:[8, 9]
2257212:[9, 6]
2276032:[1, 6]
2279666:[9, 2]
2310995:[1, 6]
2312288:[1, 7]
2338755:[9, 9]
2358375:[8, 1]
2363956:[9, 6]
2369119:[1, 7]
2385499:[5, 5]
2388616:[2, 0]
2388668:[7, 0]
241561:[7, 0]
2420259:[1, 3]
248640:[6, 8]
2495386:[8, 9]
2503456:[2, 1]
2513728:[5, 2]
2517051:[3, 1]
2525872:[4, 4]
255408:[8, 1]
2556773:[0, 4]
2557649:[5, 7]
2579838:[4, 2]
2587976:[9, 0]
2599935:[1, 8]
2611328:[9, 7]
2630785:[5, 2]
2646768:[9, 3]
2649254:[4, 4]
2671021:[3, 9]
275038:[3, 0]
279406:[8, 6]
2798102:[7, 6]
2813740:[8, 4]
2841432:[8, 2]
2871166:[1, 1]
2872231:[1, 9]
2892375:[7, 7]
2914914:[1, 4]
2932824:[3, 3]
2942622:[2, 9]
2989697:[4, 2]
2993076:[9, 0]
3014057:[1, 8]
3031430:[9, 6]
303283:[6, 3]
3038716:[4, 9]
3048542:[4, 7]
3070151:[0, 6]
3087787:[6, 9]
3099754:[4, 3]
3119488:[0, 3]
3154944:[1, 4]
3157193:[0, 0]
3159526:[9, 6]
3242774:[9, 9]
339104:[9, 6]
34576:[3, 1]
412087:[7, 3]
424475:[4, 4]
444060:[5, 1]
461930:[1, 1]
476385:[5, 2]
509809:[9, 7]
63228:[6, 0]
634945:[4, 6]
648478:[7, 0]
662678:[6, 4]
709479:[9, 3]
721449:[0, 4]
723822:[8, 1]
746523:[8, 3]
749442:[1, 9]
785508:[4, 2]
803113:[1, 9]
826162:[0, 1]
840727:[2, 6]
881704:[5, 5]
884410:[7, 6]
887653:[4, 7]
911583:[5, 9]
925163:[8, 4]
938706:[5, 2]
985257:[8, 7]
