1000726:[6, 3]
1000768:[9, 7]
100089:[4, 5]
1000923:[3, 8]
1001093:[5, 4]
1001382:[3, 2]
1001814:[6, 4]
1002292:[8, 8]
1002498:[6, 6]
1002614:[6, 4]
1002632:[8, 7]
1002794:[0, 1]
1002806:[3, 3]
1002822:[0, 4]
1002985:[9, 7]
1003610:[1, 7]
1003715:[6, 9]
1003781:[1, 5]
1003872:[1, 5]
1003928:[5, 5]
1003994:[7, 9]
1004023:[2, 0]
1004317:[6, 6]
1005461:[9, 7]
1006217:[9, 1]
1006989:[9, 4]
1007207:[8, 4]
1007227:[0, 0]
1007259:[8, 5]
1007478:[2, 5]
100773:[6, 1]
1008363:[8, 7]
1008373:[0, 5]
1008512:[0, 4]
1008617:[6, 5]
100875:[9, 9]
1009167:[5, 9]
1009467:[8, 5]
100995:[3, 6]
1010048:[8, 7]
1010287:[1, 6]
1010340:[1, 4]
1010367:[0, 7]
1010507:[1, 8]
1010716:[6, 7]
101096:[0, 5]
1010978:[9, 9]
1011910:[7, 3]
1012178:[2, 1]
1012492:[1, 1]
1012582:[3, 5]
1013373:[6, 0]
1013542:[0, 6]
1013712:[8, 5]
1013786:[0, 8]
1014341:[1, 7]
1014554:[0, 0]
1014791:[8, 5]
1014804:[8, 3]
1014998:[8, 7]
1015083:[1, 9]
1015137:[1, 9]
101537:[0, 4]
1015499:[8, 6]
1015531:[1, 5]
1015642:[0, 6]
101569:[8, 4]
1015711:[8, 5]
1016098:[1, 0]
1016612:[6, 8]
1016824:[2, 4]
1016920:[0, 6]
1017363:[0, 5]
1017441:[0, 0]
1017662:[9, 9]
1017680:[1, 7]
1017745:[1, 2]
1017836:[3, 9]
101813:[1, 0]
1018268:[0, 7]
1018298:[6, 1]
1018639:[9, 9]
1018707:[9, 2]
1018855:[1, 1]
1018958:[8, 0]
1019617:[5, 0]
1020078:[1, 6]
1020167:[6, 4]
1020208:[8, 1]
1020245:[0, 1]
1020354:[7, 9]
1020445:[1, 4]
1021741:[1, 4]
102191:[2, 6]
1021977:[6, 1]
1022422:[2, 6]
102286:[2, 6]
1023070:[2, 7]
102311:[2, 6]
1023291:[0, 6]
1023473:[6, 4]
1023620:[6, 4]
1023690:[8, 6]
1023812:[6, 9]
1023824:[1, 2]
1024065:[6, 7]
1024242:[2, 5]
1024803:[8, 7]
1024884:[6, 4]
1025005:[0, 9]
1025080:[2, 8]
102521:[2, 9]
1025957:[1, 5]
1026175:[3, 1]
102635:[1, 6]
1026658:[5, 0]
1027312:[1, 4]
1027455:[8, 7]
1027483:[6, 7]
1028058:[1, 8]
1028114:[0, 6]
102832:[0, 5]
102879:[8, 7]
1028861:[1, 4]
1028914:[2, 3]
1029276:[7, 4]
1029794:[1, 9]
1030174:[8, 5]
1030180:[9, 6]
1030236:[0, 0]
1030248:[1, 5]
103043:[4, 4]
1032347:[0, 4]
1033562:[1, 4]
1033775:[8, 2]
1034294:[5, 9]
1034350:[0, 2]
1034463:[6, 6]
1034645:[9, 5]
1035042:[0, 4]
1035517:[0, 5]
1035946:[5, 3]
1035983:[6, 5]
1036313:[4, 1]
1036436:[0, 1]
1036886:[8, 8]
1037206:[0, 4]
1037443:[0, 4]
1037462:[0, 9]
1037666:[7, 7]
1037707:[0, 9]
1037829:[1, 5]
1037928:[2, 3]
1038249:[0, 7]
1038278:[8, 6]
1038914:[3, 7]
103982:[8, 7]
1039831:[6, 8]
1039981:[7, 4]
1040507:[8, 4]
1040628:[0, 5]
1040639:[6, 4]
1040900:[1, 9]
1040914:[0, 6]
104099:[3, 7]
1041367:[9, 8]
1041485:[5, 1]
1041593:[1, 9]
1041694:[0, 4]
1042045:[8, 5]
1042101:[1, 8]
1042242:[1, 2]
1042339:[0, 6]
1042565:[1, 5]
1042780:[8, 7]
1042791:[0, 6]
1043050:[8, 7]
1043362:[2, 9]
1043380:[8, 5]
1043462:[3, 9]
1043732:[1, 1]
1044100:[0, 0]
104437:[0, 4]
1044525:[1, 3]
1044638:[0, 6]
1044651:[5, 7]
1044705:[8, 8]
1044763:[1, 0]
1045010:[0, 6]
1045060:[6, 3]
1045123:[9, 7]
104531:[9, 6]
1045335:[9, 2]
1045345:[4, 3]
1045368:[9, 5]
1045599:[8, 4]
1046017:[8, 6]
1046173:[8, 7]
1046443:[8, 7]
1046606:[1, 4]
1047077:[0, 4]
1047268:[1, 9]
1047743:[1, 0]
1047975:[7, 2]
1048010:[4, 5]
1048193:[6, 0]
1048196:[8, 6]
1048821:[6, 6]
1048961:[0, 1]
1049105:[8, 7]
1049130:[3, 0]
1049753:[4, 3]
1050145:[6, 4]
1050301:[8, 4]
1050414:[2, 0]
1050641:[8, 6]
105090:[5, 8]
1051435:[5, 5]
1051498:[9, 6]
1051803:[2, 4]
1051851:[1, 1]
1052507:[5, 1]
1052649:[1, 4]
1052761:[1, 5]
1053758:[9, 3]
1053972:[6, 1]
1054630:[8, 4]
1054685:[8, 4]
1054705:[5, 0]
1054786:[1, 3]
105504:[0, 4]
1055241:[3, 7]
1055463:[8, 8]
105569:[6, 8]
1055809:[7, 8]
1056003:[2, 4]
1056544:[3, 3]
1056631:[9, 5]
1057338:[0, 1]
1057485:[8, 0]
1057608:[9, 4]
1057697:[8, 6]
1058003:[0, 0]
1058876:[0, 6]
1058961:[5, 0]
1058970:[8, 5]
1059423:[2, 7]
1059522:[0, 9]
1059677:[0, 4]
1060106:[2, 2]
1060245:[4, 1]
106042:[0, 4]
1060607:[0, 6]
1061114:[1, 5]
1061386:[4, 7]
1061598:[9, 2]
10615:[8, 4]
1061713:[8, 7]
1062236:[8, 8]
1062271:[8, 2]
1062403:[3, 6]
1062627:[9, 0]
1062814:[8, 6]
1063051:[2, 4]
1064146:[2, 5]
1064245:[8, 5]
1064293:[6, 1]
1064329:[0, 0]
1064583:[8, 5]
106466:[5, 5]
1064922:[0, 5]
1065022:[6, 4]
1065605:[6, 0]
1065765:[6, 4]
1065775:[4, 3]
1065882:[9, 5]
1066006:[6, 4]
1066353:[9, 1]
106641:[9, 4]
1066487:[5, 6]
1066752:[0, 7]
1066763:[8, 1]
1067324:[1, 0]
1067356:[6, 4]
106752:[1, 9]
1067535:[6, 8]
1067678:[1, 0]
1068173:[6, 5]
1068318:[2, 0]
1068523:[2, 7]
1068996:[1, 2]
106905:[8, 7]
1069324:[6, 4]
1069629:[1, 8]
1069674:[6, 4]
1070054:[3, 0]
1070125:[0, 4]
1070648:[5, 1]
1070713:[8, 7]
1071212:[9, 1]
1071310:[0, 0]
107142:[9, 5]
1071705:[5, 4]
1071836:[1, 4]
1071872:[0, 1]
1071951:[1, 5]
1072015:[9, 7]
1072018:[8, 5]
107217:[1, 5]
107242:[0, 2]
1072589:[5, 8]
1072772:[9, 1]
1072998:[1, 9]
1073537:[5, 8]
1073598:[8, 3]
1074539:[8, 2]
1074703:[8, 1]
1074915:[2, 8]
107521:[7, 6]
1075221:[8, 4]
1075826:[5, 0]
1076615:[0, 9]
1076652:[1, 3]
1077281:[7, 6]
1077500:[6, 5]
107761:[0, 5]
1077623:[8, 5]
1077666:[2, 5]
1077717:[8, 9]
1077878:[6, 4]
107814:[1, 0]
1078488:[6, 5]
107897:[1, 6]
1078999:[8, 8]
1079113:[3, 1]
1079177:[0, 1]
10792:[1, 6]
1079319:[6, 4]
1079477:[4, 2]
1079725:[0, 4]
1079831:[6, 7]
1079860:[1, 8]
10803:[9, 6]
1080603:[6, 6]
1080675:[2, 6]
1080681:[0, 1]
1080703:[1, 5]
1080773:[1, 4]
1080790:[1, 1]
1081194:[8, 4]
1081328:[4, 6]
1081710:[7, 4]
1081821:[1, 7]
1082119:[9, 3]
1082151:[1, 4]
1082281:[1, 5]
1082286:[6, 9]
1082300:[8, 8]
1082460:[2, 6]
1082484:[6, 9]
1082519:[8, 4]
1082522:[0, 7]
108275:[0, 6]
1083023:[1, 8]
1083881:[0, 6]
1083924:[9, 1]
1084054:[9, 1]
108435:[8, 7]
108446:[8, 6]
1084539:[8, 8]
1084583:[5, 6]
1085103:[7, 7]
1085346:[3, 1]
1085971:[0, 5]
1086960:[5, 8]
1087114:[1, 0]
1087291:[2, 7]
1087629:[0, 2]
1087776:[9, 8]
1089389:[8, 1]
1089797:[0, 5]
108995:[6, 7]
1090006:[2, 0]
109029:[4, 7]
1090300:[2, 3]
1090450:[6, 6]
1090572:[6, 6]
109069:[1, 5]
109098:[8, 7]
1091375:[0, 9]
1091386:[0, 9]
1091408:[0, 4]
1091557:[8, 9]
1091849:[4, 0]
1091883:[9, 8]
1092060:[1, 7]
1092855:[9, 4]
1092875:[8, 7]
1093201:[6, 9]
1093280:[1, 4]
1093524:[6, 4]
1093551:[0, 1]
1093619:[1, 1]
1093768:[8, 7]
10938:[3, 6]
109426:[8, 1]
1094332:[8, 5]
1094421:[2, 5]
1094570:[8, 7]
109500:[8, 1]
1095016:[2, 5]
1095025:[8, 6]
1095110:[5, 1]
1095257:[8, 6]
1095574:[8, 8]
1095906:[1, 5]
1096319:[3, 6]
