1001986:[8, 6]
102272:[5, 9]
1049944:[7, 7]
1058016:[4, 4]
1059749:[9, 9]
1065125:[3, 6]
1066726:[3, 6]
1071232:[5, 9]
1095373:[9, 6]
1095662:[3, 5]
1114682:[6, 2]
1119253:[0, 7]
1120523:[2, 1]
1122497:[3, 1]
1129044:[0, 0]
1130545:[3, 5]
1155213:[5, 9]
1171884:[6, 5]
1208672:[3, 6]
1210386:[1, 5]
122409:[5, 5]
123515:[6, 1]
1245648:[5, 8]
1245853:[5, 8]
1245872:[9, 9]
126027:[6, 4]
1263182:[5, 9]
1302232:[5, 9]
1304662:[3, 4]
1305344:[3, 6]
1312037:[5, 0]
1312529:[1, 5]
1334094:[9, 6]
1339261:[8, 3]
1340537:[2, 2]
1340863:[5, 0]
1350395:[3, 6]
1367623:[0, 5]
1384519:[3, 6]
1416457:[5, 8]
1429333:[9, 7]
1469177:[3, 4]
1475092:[2, 6]
1480909:[3, 5]
1481931:[5, 5]
1486142:[0, 0]
1495923:[5, 9]
150837:[7, 7]
1519142:[4, 1]
1594618:[4, 8]
1598580:[5, 5]
1601571:[7, 7]
1627561:[1, 1]
1634820:[4, 6]
1651271:[2, 7]
1654398:[0, 9]
1655279:[2, 1]
1657395:[0, 7]
1667695:[2, 7]
1686410:[3, 0]
1688391:[9, 8]
1703584:[3, 5]
1719896:[3, 1]
1720588:[3, 0]
1730134:[3, 9]
173107:[3, 6]
1740099:[1, 5]
176194:[9, 8]
1812291:[3, 6]
1840825:[8, 4]
1844425:[1, 0]
1853944:[5, 9]
1890108:[9, 6]
189502:[5, 7]
189560:[8, 3]
190716:[8, 4]
1915883:[8, 2]
1936284:[5, 6]
1961971:[1, 9]
1976643:[9, 1]
1989700:[9, 1]
1995771:[0, 9]
1999505:[3, 6]
1999757:[3, 6]
2007632:[5, 8]
201757:[3, 1]
2029996:[3, 4]
203114:[1, 9]
2037449:[2, 0]
2049366:[8, 5]
2051800:[5, 9]
2060650:[3, 4]
2069968:[2, 9]
2078752:[9, 6]
2091081:[5, 7]
2114287:[3, 6]
2120918:[5, 9]
2127279:[6, 6]
2149042:[6, 2]
2153936:[5, 8]
2168385:[5, 2]
221480:[5, 8]
2219274:[3, 6]
2261770:[1, 8]
2296173:[2, 5]
2310878:[3, 5]
2313351:[3, 7]
2315132:[5, 2]
2320065:[2, 9]
2330360:[0, 6]
2333301:[4, 0]
2341388:[4, 1]
2344756:[5, 2]
2346499:[3, 7]
2348747:[0, 2]
2372785:[5, 0]
2386891:[1, 5]
239345:[2, 3]
2418755:[7, 8]
2424139:[3, 7]
2426340:[3, 1]
2435819:[5, 9]
2451018:[5, 1]
2459404:[0, 9]
2470758:[4, 3]
2478896:[5, 9]
2487911:[5, 0]
250330:[2, 6]
250380:[4, 9]
2516772:[7, 6]
2570339:[3, 4]
2577082:[1, 9]
2580822:[3, 7]
2586790:[7, 7]
2588607:[4, 9]
2606779:[0, 0]
2607031:[5, 0]
2610132:[1, 2]
2617310:[5, 3]
2619554:[8, 5]
2636223:[5, 9]
2639229:[5, 1]
2639858:[1, 1]
2639888:[8, 8]
2641628:[3, 1]
2654257:[8, 6]
265582:[5, 4]
2670286:[5, 6]
2679567:[5, 8]
2686190:[5, 2]
2690655:[2, 4]
2692557:[5, 6]
2736901:[6, 1]
2750756:[6, 5]
2762972:[6, 1]
2785712:[0, 7]
278652:[2, 6]
2786963:[5, 3]
2798414:[5, 8]
2801557:[4, 5]
2820269:[6, 8]
2845866:[5, 1]
2869730:[6, 8]
2875684:[8, 3]
2876294:[5, 9]
2892371:[5, 8]
2926033:[3, 6]
2933210:[3, 5]
2961809:[1, 5]
296211:[3, 3]
2964359:[3, 6]
2977292:[3, 6]
2985074:[2, 8]
2993885:[9, 7]
2999874:[5, 1]
3002542:[8, 9]
3007170:[9, 1]
3014256:[6, 7]
3030629:[3, 5]
3043926:[1, 3]
3046279:[4, 9]
3068510:[1, 6]
307299:[4, 7]
3109691:[5, 6]
3116282:[3, 6]
311755:[5, 5]
3119004:[6, 5]
3121799:[3, 6]
3133828:[1, 3]
3145339:[3, 6]
3156477:[4, 9]
317183:[8, 0]
3185305:[3, 6]
3193118:[8, 4]
3206909:[5, 4]
3207755:[5, 9]
3209304:[9, 1]
3219305:[3, 6]
3231042:[5, 8]
3245637:[5, 1]
3248659:[3, 6]
3252996:[3, 1]
3257931:[8, 0]
3260368:[5, 9]
3268236:[5, 8]
335849:[7, 8]
338833:[5, 9]
342863:[6, 9]
344151:[5, 0]
346470:[0, 6]
378093:[9, 9]
401734:[6, 0]
405366:[9, 0]
432977:[9, 6]
437839:[9, 8]
445689:[5, 9]
446187:[6, 2]
470878:[5, 1]
479983:[5, 0]
482413:[0, 2]
518911:[3, 6]
525363:[4, 0]
537432:[0, 9]
539821:[5, 0]
540311:[5, 9]
54404:[3, 2]
560581:[1, 4]
586678:[6, 5]
590783:[0, 1]
590955:[7, 9]
615032:[2, 1]
653824:[7, 7]
658805:[5, 5]
662635:[8, 7]
678666:[0, 7]
688738:[8, 0]
717419:[5, 6]
739689:[2, 7]
774168:[5, 9]
786464:[9, 3]
788538:[2, 3]
809503:[6, 1]
824576:[7, 2]
854455:[7, 8]
872679:[8, 1]
875981:[4, 2]
891640:[9, 2]
895958:[6, 8]
930115:[3, 6]
934931:[5, 8]
96241:[4, 9]
966502:[5, 8]
972555:[5, 6]
978841:[0, 6]
980917:[6, 0]
983227:[5, 1]
990722:[1, 4]
993834:[9, 4]
