1000257:[0, 3]
1000356:[8, 6]
1000537:[1, 8]
100054:[1, 7]
1000925:[8, 7]
1001341:[0, 0]
1001724:[1, 4]
1001809:[8, 5]
1001882:[2, 4]
1001951:[8, 1]
1002580:[1, 2]
1003316:[8, 0]
1003387:[9, 0]
1003628:[1, 1]
1004025:[1, 0]
1004118:[1, 4]
1004481:[1, 5]
1004520:[1, 8]
1004547:[1, 9]
1004602:[3, 4]
1004984:[2, 7]
1005034:[8, 4]
1005049:[2, 7]
1005362:[8, 4]
1006166:[1, 4]
1006309:[5, 7]
100631:[8, 7]
1006366:[8, 8]
100638:[3, 8]
1006861:[1, 6]
10080:[8, 4]
1008147:[8, 8]
1008217:[2, 4]
1008411:[7, 8]
1008556:[7, 9]
1009021:[9, 8]
1009105:[1, 0]
1009370:[2, 6]
1009430:[2, 0]
100960:[8, 6]
1009673:[8, 2]
1010021:[1, 0]
1010275:[0, 1]
1010363:[0, 4]
1010391:[2, 4]
1010421:[1, 7]
1010512:[1, 5]
101116:[0, 0]
1011636:[9, 4]
1011717:[0, 4]
1011787:[1, 0]
1012233:[1, 4]
1012306:[0, 8]
1012369:[0, 8]
101240:[2, 6]
1012581:[8, 4]
1013053:[1, 6]
1013311:[0, 0]
1013492:[1, 5]
1014214:[1, 7]
1014311:[8, 0]
1014318:[1, 0]
1014499:[2, 4]
1014528:[2, 8]
1015296:[9, 8]
1015375:[0, 1]
1015491:[1, 9]
1015501:[2, 1]
101649:[2, 6]
101659:[1, 7]
1016657:[1, 0]
101696:[1, 6]
1017108:[0, 2]
1017421:[1, 4]
1017652:[2, 3]
1017724:[8, 4]
1017887:[1, 4]
1018045:[3, 4]
1018146:[5, 0]
1018306:[2, 4]
1018398:[0, 4]
1018701:[2, 4]
1019130:[0, 3]
101920:[1, 9]
1019463:[9, 4]
10196:[0, 4]
1019806:[8, 8]
1021170:[1, 4]
1021452:[2, 4]
1021731:[3, 8]
102228:[9, 4]
1022411:[8, 5]
1022841:[7, 3]
1023424:[0, 8]
1023705:[2, 2]
10239:[1, 0]
1024160:[2, 7]
1024290:[1, 4]
1024633:[1, 2]
1024670:[0, 4]
10247:[1, 0]
1025229:[1, 5]
1025243:[6, 9]
1025815:[2, 0]
1026496:[1, 2]
102700:[2, 4]
1027298:[1, 3]
1027418:[1, 0]
1027736:[1, 4]
1028083:[0, 1]
1028236:[0, 9]
1028845:[1, 4]
1029029:[8, 7]
1029512:[0, 7]
1029525:[8, 0]
1030190:[2, 7]
1030467:[2, 7]
1030507:[2, 7]
1030695:[7, 4]
1030890:[0, 4]
1030907:[1, 4]
103096:[1, 0]
1031093:[7, 9]
103156:[0, 0]
1031950:[1, 4]
1032612:[1, 4]
1033126:[1, 8]
1033202:[3, 8]
1033243:[2, 4]
1033442:[1, 3]
1033529:[1, 5]
1033940:[6, 2]
1034010:[1, 4]
103407:[7, 4]
1034209:[2, 1]
1034552:[9, 7]
103464:[0, 2]
1035266:[9, 2]
1035394:[9, 9]
1035649:[0, 4]
1035814:[1, 4]
103584:[9, 4]
10358:[8, 7]
1035942:[1, 6]
103599:[9, 8]
1036048:[9, 8]
1036131:[1, 4]
1037006:[1, 3]
1037399:[2, 9]
1037515:[4, 0]
1037621:[9, 0]
1037630:[0, 4]
1037910:[0, 7]
1037917:[8, 7]
1038025:[2, 7]
1038167:[9, 7]
1038387:[7, 2]
1038939:[8, 0]
1038948:[1, 3]
1039004:[2, 8]
1039555:[1, 8]
1039587:[8, 8]
1039897:[8, 3]
1039956:[9, 7]
1040218:[8, 3]
1040272:[1, 0]
1040413:[0, 7]
1041045:[9, 0]
1041111:[8, 0]
1041166:[8, 5]
1041240:[1, 7]
1041532:[1, 4]
1042011:[2, 8]
1042643:[9, 4]
1042677:[8, 7]
1043520:[8, 6]
1043917:[0, 0]
1043949:[2, 4]
1044051:[1, 4]
1044053:[1, 3]
1044839:[8, 4]
1045185:[9, 6]
1045803:[1, 5]
1045915:[8, 5]
1045981:[4, 2]
104606:[4, 1]
104626:[7, 4]
1046660:[2, 4]
104708:[0, 5]
104738:[1, 4]
1047446:[1, 9]
104755:[0, 7]
1047818:[3, 0]
1048195:[9, 3]
1049008:[9, 4]
10490:[2, 2]
1049185:[8, 3]
1049354:[9, 5]
1049394:[9, 7]
1049534:[0, 9]
1049643:[2, 9]
1049923:[2, 2]
1050156:[2, 2]
1050567:[2, 4]
1050679:[1, 0]
1050799:[7, 6]
1050814:[3, 4]
1050930:[8, 7]
1051092:[0, 3]
1051417:[1, 8]
1051462:[1, 9]
1051653:[7, 0]
1052139:[1, 1]
1052374:[0, 4]
105251:[8, 0]
1052872:[1, 7]
1052925:[1, 5]
1053837:[6, 3]
1054341:[1, 4]
1054572:[2, 4]
1054624:[7, 3]
1054854:[9, 8]
1055377:[2, 0]
1055433:[8, 4]
1055501:[5, 0]
1055622:[9, 4]
1056174:[1, 0]
1056265:[8, 0]
1056681:[0, 8]
1056691:[2, 2]
1056915:[2, 8]
1057060:[8, 1]
1057822:[5, 6]
1057909:[3, 1]
1057965:[0, 2]
1058547:[1, 1]
