1000004:[8, 7]
1000140:[8, 8]
1000177:[1, 6]
1000342:[7, 6]
1000371:[7, 1]
1000378:[2, 8]
100050:[3, 9]
1000635:[2, 6]
1000708:[3, 0]
1000788:[7, 6]
1001256:[3, 6]
1001333:[3, 6]
1001380:[7, 6]
1001398:[2, 1]
1001555:[2, 0]
1001574:[3, 6]
1001655:[7, 9]
1001682:[0, 6]
1001759:[3, 1]
1002214:[0, 7]
1002381:[2, 0]
1002395:[1, 2]
1002635:[7, 6]
10027:[7, 6]
100281:[4, 9]
1002866:[5, 6]
10028:[7, 3]
1003151:[4, 6]
1003232:[3, 9]
1003236:[7, 6]
1003276:[7, 6]
1003285:[5, 1]
1003288:[7, 6]
1003302:[6, 0]
1003565:[3, 1]
1003716:[2, 2]
1003816:[4, 3]
1004150:[1, 5]
1004155:[6, 2]
1004339:[0, 9]
1004363:[2, 0]
1004396:[0, 4]
1004601:[7, 7]
1004821:[0, 9]
1004883:[0, 6]
1005206:[2, 7]
1005287:[6, 7]
1005426:[6, 8]
100546:[6, 4]
1005521:[3, 7]
100552:[8, 3]
1005547:[8, 6]
1005643:[4, 6]
1005760:[0, 8]
1005828:[5, 2]
1006046:[1, 3]
1006073:[0, 8]
1006081:[0, 6]
1006241:[7, 6]
1006503:[2, 9]
1006559:[7, 5]
1006693:[0, 4]
1006711:[7, 8]
1006731:[7, 2]
1006883:[7, 7]
1006916:[7, 4]
1007101:[3, 0]
1007118:[0, 1]
100724:[9, 1]
1007331:[3, 9]
1007344:[1, 0]
1007358:[7, 6]
1007789:[4, 6]
1007819:[0, 7]
1007866:[7, 0]
100792:[0, 6]
1008169:[0, 7]
1008197:[7, 7]
1008256:[0, 6]
1008368:[7, 0]
1008488:[4, 0]
1008505:[0, 8]
1008587:[7, 0]
1008602:[2, 6]
1008642:[0, 3]
1008669:[2, 2]
1008783:[4, 7]
1009010:[0, 0]
1009109:[7, 6]
1009157:[7, 0]
1009172:[7, 6]
1009574:[0, 6]
100959:[6, 4]
1009640:[6, 5]
1009739:[5, 3]
1009801:[6, 8]
1010030:[2, 7]
1010270:[5, 9]
1010318:[5, 3]
1010487:[8, 7]
1010516:[9, 9]
1010695:[0, 6]
1010834:[0, 9]
1010920:[4, 9]
1010928:[0, 3]
1011192:[0, 6]
1011278:[6, 3]
1011442:[1, 9]
1011565:[1, 8]
1011575:[6, 6]
1011847:[9, 9]
1011860:[8, 0]
1011960:[3, 6]
1012243:[9, 6]
1012253:[4, 6]
1012373:[4, 8]
1012393:[0, 6]
1012418:[2, 6]
1012453:[7, 7]
