1000002:[4, 0]
1000120:[3, 0]
1000222:[2, 8]
1000252:[3, 0]
1000415:[7, 0]
1000538:[1, 0]
1000741:[1, 0]
1001578:[9, 0]
1003383:[1, 0]
1003646:[3, 0]
1003656:[8, 0]
1003727:[3, 8]
1004216:[5, 0]
1004326:[1, 4]
1004879:[7, 0]
1004912:[9, 0]
1005052:[8, 0]
1005157:[9, 0]
1005455:[6, 0]
1005569:[0, 0]
100579:[9, 6]
1006498:[8, 0]
1007269:[3, 4]
1007275:[3, 0]
1007464:[4, 0]
1007757:[8, 0]
1007979:[8, 0]
1008017:[8, 0]
1008070:[1, 8]
1008849:[3, 5]
1008986:[1, 0]
1009123:[9, 0]
1009652:[4, 7]
1009659:[4, 0]
1009948:[6, 0]
1010220:[6, 0]
1012450:[2, 0]
1013836:[7, 5]
1014624:[9, 0]
1014905:[2, 2]
1015479:[0, 0]
1015748:[9, 0]
1016662:[9, 0]
1016773:[8, 0]
101686:[4, 2]
1017617:[1, 8]
1017649:[1, 4]
1017762:[4, 7]
1019240:[8, 0]
101949:[1, 0]
1020000:[0, 0]
1020523:[0, 5]
1021328:[7, 8]
102204:[9, 0]
1022139:[9, 0]
1022794:[6, 0]
1023892:[3, 0]
1024464:[1, 0]
1024564:[6, 4]
1025368:[0, 0]
1025493:[3, 4]
1025764:[1, 0]
1026566:[1, 0]
1026617:[1, 0]
1026690:[7, 0]
1027682:[6, 0]
1027909:[1, 0]
1028601:[4, 9]
1029026:[8, 6]
1029044:[0, 8]
1029773:[6, 9]
102983:[6, 0]
1030380:[3, 0]
1030783:[8, 0]
1032172:[8, 0]
1032373:[3, 0]
1032776:[7, 0]
1033555:[9, 6]
1033841:[3, 0]
103400:[9, 0]
1034168:[2, 7]
1035607:[1, 0]
1035905:[1, 0]
1036490:[4, 6]
1036629:[7, 0]
1038412:[0, 9]
1038708:[4, 0]
1039802:[4, 8]
1040041:[2, 0]
1040433:[7, 3]
1041372:[1, 4]
1041650:[2, 0]
1041992:[6, 0]
1042506:[1, 0]
1044733:[9, 0]
1044931:[9, 1]
104513:[6, 7]
1047036:[9, 7]
1047422:[9, 4]
1047579:[1, 5]
1047861:[8, 8]
1048241:[5, 0]
1048302:[2, 0]
1048810:[1, 0]
1049876:[0, 9]
1049888:[3, 0]
1050048:[4, 0]
1050069:[1, 0]
1050709:[4, 8]
1050859:[1, 7]
1051210:[4, 7]
105152:[2, 9]
1051728:[8, 0]
1051792:[2, 0]
1052056:[9, 0]
1052384:[6, 0]
1052397:[8, 0]
1052531:[1, 0]
105331:[8, 2]
1053629:[6, 0]
1053938:[1, 0]
1054060:[0, 0]
1055218:[0, 0]
1055288:[5, 5]
1055645:[7, 0]
105677:[9, 0]
1057258:[7, 0]
1058118:[8, 0]
1058557:[2, 0]
1058802:[9, 0]
1058987:[2, 4]
1059147:[2, 0]
1059905:[4, 0]
1060010:[2, 0]
1060028:[7, 0]
1060707:[2, 9]
1061134:[3, 0]
1061364:[2, 0]
1061589:[1, 0]
1062430:[6, 0]
1063130:[1, 0]
1063151:[4, 0]
1063330:[1, 1]
106375:[3, 8]
106410:[1, 0]
1064594:[1, 2]
1064710:[0, 4]
1064864:[6, 0]
1065212:[9, 1]
1066155:[4, 0]
1066706:[1, 0]
1066900:[0, 2]
1066951:[1, 0]
1067491:[8, 0]
1067816:[1, 0]
1067929:[4, 0]
1068147:[3, 0]
1068233:[1, 0]
1068606:[9, 0]
1069329:[3, 0]
1069669:[9, 0]
1070077:[4, 9]
1070976:[1, 0]
1071382:[2, 2]
1071456:[6, 0]
1071457:[2, 0]
1071509:[6, 0]
1072414:[1, 0]
1072491:[8, 7]
1072913:[1, 0]
1072948:[7, 0]
1073198:[6, 7]
1073351:[2, 0]
1073353:[6, 4]
1073558:[1, 1]
1073984:[2, 0]
1074276:[4, 0]
1074744:[0, 7]
1074777:[3, 8]
1074849:[2, 0]
1074993:[4, 0]
1074998:[3, 0]
1075342:[1, 0]
107543:[3, 0]
1075600:[1, 0]
1075920:[2, 6]
1076090:[4, 0]
1076414:[8, 5]
1076457:[8, 0]
1076802:[1, 0]
107680:[3, 0]
107719:[8, 2]
1078425:[3, 1]
1078549:[2, 0]
107906:[9, 5]
1079765:[1, 2]
1080215:[0, 8]
1080317:[9, 0]
1080329:[6, 7]
1080555:[0, 0]
1080687:[1, 1]
1080942:[6, 8]
1080983:[2, 4]
1081955:[7, 8]
1082092:[9, 0]
1082169:[1, 7]
1082245:[1, 0]
108284:[2, 0]
1082988:[2, 0]
1084472:[3, 0]
1085579:[9, 0]
1087541:[9, 0]
1089937:[7, 0]
109135:[1, 0]
1091991:[1, 0]
1092436:[6, 7]
1093702:[7, 4]
1093821:[3, 8]
1093935:[4, 2]
1094055:[8, 2]
1094105:[7, 0]
1094585:[9, 0]
109549:[8, 4]
1096290:[0, 0]
1096526:[6, 0]
1096796:[2, 0]
1097203:[1, 0]
1097229:[9, 0]
1097360:[9, 7]
1097499:[3, 7]
1097709:[1, 5]
1097872:[6, 0]
1098444:[4, 4]
1099635:[6, 8]
1099694:[4, 0]
1100397:[1, 4]
1100585:[6, 0]
110085:[1, 0]
1101213:[9, 0]
1101367:[3, 0]
1101618:[3, 0]
1101652:[1, 0]
1101883:[9, 0]
1102356:[2, 8]
1103080:[0, 0]
1103247:[2, 0]
1103549:[6, 6]
1103756:[9, 2]
1104123:[9, 0]
1104403:[4, 4]
1104754:[9, 0]
1106880:[1, 4]
1107103:[8, 0]
1107416:[6, 7]
1108021:[1, 0]
1109035:[8, 0]
1109069:[9, 0]
1109443:[6, 1]
1110047:[9, 0]
1110437:[4, 0]
1110696:[4, 8]
1111146:[1, 0]
111132:[9, 7]
1111909:[3, 0]
1111961:[4, 0]
1112400:[6, 5]
1112764:[9, 0]
1113060:[9, 0]
1113143:[9, 0]
1113177:[9, 6]
1113972:[9, 0]
1113980:[1, 0]
111433:[1, 0]
1114510:[6, 2]
1116100:[9, 0]
1116400:[1, 0]
1116652:[2, 7]
1116767:[4, 7]
1117043:[1, 7]
1119008:[6, 0]
1120042:[0, 0]
