1000186:[1, 2]
1000397:[0, 5]
1000600:[0, 5]
1000652:[0, 6]
1000943:[0, 9]
1001147:[1, 4]
1001468:[0, 9]
1002546:[0, 7]
1003583:[0, 0]
1003921:[0, 6]
100467:[0, 7]
1005309:[7, 5]
1006057:[8, 0]
1006154:[6, 0]
1006310:[8, 6]
1006347:[0, 4]
1006464:[8, 3]
100653:[0, 1]
1006927:[8, 0]
1007264:[0, 6]
1007452:[0, 0]
1008440:[0, 9]
1008635:[4, 0]
1008651:[0, 1]
1008763:[0, 8]
1009545:[0, 6]
1009771:[9, 9]
1010360:[0, 7]
1010726:[8, 1]
1010944:[7, 9]
101110:[9, 3]
1011859:[8, 9]
1012363:[0, 7]
1012566:[5, 6]
1012810:[0, 2]
1013297:[0, 7]
1014066:[0, 8]
10144:[8, 1]
1014644:[0, 1]
1014652:[4, 8]
1014961:[8, 0]
1015432:[0, 1]
1016150:[2, 1]
1016293:[0, 1]
1016303:[0, 1]
1016438:[0, 7]
1016689:[7, 6]
1017075:[6, 9]
1017207:[8, 0]
1017793:[0, 5]
1018845:[7, 1]
1018992:[8, 4]
1019070:[2, 1]
101915:[1, 9]
1019486:[2, 1]
1019748:[6, 1]
1020188:[0, 1]
1020239:[7, 1]
1020334:[8, 1]
1020528:[7, 1]
1022269:[6, 3]
1022393:[0, 8]
1023543:[0, 7]
1024806:[6, 0]
1025112:[7, 1]
1025226:[6, 9]
1025565:[0, 7]
1026169:[7, 1]
1026274:[0, 9]
1026728:[0, 7]
1026878:[8, 9]
1027451:[3, 9]
1027833:[0, 2]
1027860:[0, 6]
102792:[0, 1]
1029379:[0, 7]
1029423:[0, 0]
1029948:[8, 7]
1030407:[5, 9]
10308:[2, 0]
1031432:[8, 2]
1031490:[0, 6]
1031569:[2, 7]
1031835:[8, 1]
1031929:[8, 7]
1031930:[0, 1]
1032053:[7, 5]
1032093:[8, 5]
1033587:[0, 9]
1033939:[0, 3]
1034176:[0, 6]
1034489:[8, 3]
1034693:[0, 9]
1035078:[8, 5]
1035490:[3, 5]
1036659:[8, 9]
103701:[0, 8]
1037186:[2, 8]
1038096:[9, 7]
1038438:[0, 1]
1039953:[7, 0]
1040012:[8, 3]
104079:[0, 1]
1041347:[1, 3]
1041493:[0, 0]
1041589:[0, 0]
1042147:[0, 6]
1042319:[0, 0]
1042825:[0, 6]
1043751:[0, 1]
1044125:[5, 6]
1044252:[8, 5]
104473:[4, 5]
1045259:[0, 7]
1045885:[0, 4]
1046691:[0, 4]
1046959:[5, 1]
1047309:[0, 1]
1047744:[1, 5]
1048174:[8, 2]
10485:[0, 1]
1048628:[0, 6]
1049081:[0, 2]
1049160:[0, 8]
1049334:[0, 1]
10509:[0, 6]
1051580:[8, 5]
1052023:[3, 1]
1052083:[0, 1]
1052368:[2, 2]
1053067:[8, 0]
1053450:[4, 4]
1053565:[0, 1]
1053700:[0, 1]
1053895:[0, 4]
105486:[4, 8]
1054937:[0, 6]
1055182:[8, 1]
1055792:[1, 2]
1055815:[0, 0]
1056006:[0, 7]
1056301:[1, 2]
1056795:[9, 6]
1058232:[0, 7]
1058528:[0, 5]
1058745:[0, 2]
1059689:[0, 8]
1059886:[0, 8]
1060875:[0, 9]
1061625:[4, 5]
1061781:[3, 7]
106287:[0, 5]
1063156:[0, 0]
1063228:[3, 5]
106349:[0, 6]
1064813:[0, 1]
1065404:[0, 9]
1065649:[1, 7]
106568:[1, 6]
1065947:[4, 9]
1066183:[0, 1]
1067043:[7, 4]
1067125:[0, 9]
1068124:[0, 4]
1068347:[0, 9]
1068600:[0, 7]
1069185:[1, 3]
1069883:[7, 5]
1070342:[0, 3]
1071078:[0, 6]
1071499:[0, 7]
1071578:[7, 1]
1072201:[0, 7]
1072429:[7, 7]
1072916:[0, 7]
10730:[7, 8]
1073206:[0, 7]
1073619:[5, 0]
1073716:[8, 7]
107392:[0, 1]
1074001:[8, 9]
1074383:[0, 1]
107438:[7, 3]
1075199:[0, 9]
1075550:[8, 9]
1075591:[0, 0]
1075824:[0, 6]
1077248:[8, 0]
107831:[8, 0]
1078512:[8, 6]
1078624:[3, 6]
1078647:[7, 5]
1079945:[1, 0]
1080125:[0, 9]
1080372:[3, 9]
1081181:[1, 0]
1081229:[4, 7]
108183:[0, 7]
1081840:[1, 6]
108207:[0, 7]
1082211:[0, 1]
1082691:[1, 0]
1083079:[0, 9]
1083272:[5, 3]
108350:[0, 4]
1084180:[0, 8]
1084347:[6, 9]
1084835:[0, 1]
1085453:[8, 2]
1085767:[0, 4]
1086113:[0, 5]
1086427:[3, 9]
10871:[3, 5]
1087453:[0, 3]
1087904:[9, 0]
1088423:[0, 9]
1088682:[7, 6]
1088907:[4, 8]
1088922:[2, 8]
1089004:[1, 7]
1089766:[2, 1]
1090334:[0, 1]
1091514:[0, 2]
1092010:[0, 1]
1093150:[1, 2]
1094951:[5, 0]
1095740:[4, 1]
1096200:[0, 4]
1096559:[9, 8]
1097093:[8, 8]
1097370:[6, 2]
1098011:[0, 0]
1098012:[7, 6]
1099334:[0, 1]
1100206:[6, 0]
1100214:[7, 1]
1100320:[0, 7]
1102755:[0, 6]
1103083:[7, 6]
1103341:[8, 9]
1103504:[0, 2]
1103960:[0, 0]
1104219:[0, 7]
1104534:[5, 7]
1104724:[0, 9]
110491:[0, 0]
1105218:[7, 6]
1105261:[8, 1]
1105957:[0, 9]
1106183:[7, 1]
1107509:[0, 6]
1107524:[0, 2]
1107933:[4, 6]
1109860:[1, 3]
1110492:[0, 2]
1111959:[0, 1]
1112011:[0, 5]
1112264:[3, 0]
1112867:[7, 7]
1113396:[0, 1]
1113815:[0, 0]
1114018:[2, 9]
1114681:[7, 7]
1114968:[0, 4]
1114970:[8, 9]
1115076:[2, 0]
1115086:[2, 4]
1116048:[0, 4]
1116159:[0, 1]
111654:[6, 9]
1117270:[3, 8]
1117290:[7, 0]
1117724:[7, 1]
1118087:[0, 1]
11181:[0, 6]
1118594:[0, 1]
1118604:[0, 5]
1119535:[5, 7]
1119827:[0, 6]
1120241:[7, 9]
1120274:[8, 3]
1120428:[0, 0]
1120494:[2, 8]
1120625:[3, 8]
112141:[5, 9]
1121492:[0, 9]
1121515:[4, 9]
1121743:[1, 1]
1122855:[0, 1]
1122997:[8, 7]
1123709:[8, 8]
1125054:[7, 3]
112561:[0, 7]
112597:[7, 9]
1127267:[7, 5]
1127483:[0, 7]
1127490:[0, 2]
1127637:[0, 9]
1128425:[0, 9]
1129075:[8, 7]
1129389:[0, 2]
1129713:[1, 6]
1129750:[9, 5]
1130846:[5, 9]
1130921:[7, 6]
1131218:[2, 4]
1131465:[7, 4]
1131466:[0, 1]
1131517:[0, 9]
1131519:[8, 6]
1131717:[8, 6]
1131730:[7, 8]
113233:[0, 3]
1132415:[8, 0]
1132887:[0, 9]
1133051:[8, 9]
1133377:[8, 5]
1133951:[5, 7]
113474:[2, 9]
1135114:[0, 7]
1135263:[4, 3]
1136242:[2, 5]
113677:[1, 8]
1136865:[0, 0]
1137542:[6, 0]
1137550:[0, 1]
1137868:[7, 7]
1138175:[2, 1]
1138188:[8, 0]
1138350:[0, 1]
1138464:[7, 9]
113938:[2, 7]
1139554:[8, 7]
1139683:[0, 0]
1139724:[4, 8]
113997:[0, 1]
1140197:[0, 3]
1140359:[7, 9]
1140799:[0, 1]
1141463:[7, 1]
1141476:[0, 1]
1141540:[7, 1]
1141972:[0, 2]
1142127:[3, 1]
1142640:[0, 1]
1142915:[5, 6]
1143254:[2, 5]
1143311:[0, 3]
1143401:[7, 9]
1143700:[0, 0]
114381:[0, 8]
1143945:[4, 9]
1144697:[5, 1]
1144923:[0, 5]
1145199:[6, 1]
1145637:[0, 5]
1145782:[7, 0]
114675:[0, 1]
1146910:[1, 1]
1147331:[0, 8]
1148291:[8, 9]
1149191:[3, 2]
1149196:[1, 2]
1149651:[7, 1]
1149848:[0, 9]
1150128:[9, 6]
1150515:[7, 9]
1150883:[0, 8]
1150975:[5, 3]
115104:[0, 3]
1151078:[0, 7]
1151221:[7, 7]
1152111:[0, 1]
1152181:[0, 2]
115291:[0, 9]
1153313:[8, 0]
1153746:[6, 6]
1154012:[0, 6]
1154097:[4, 1]
1154221:[8, 6]
115469:[9, 4]
1154846:[1, 4]
1154993:[7, 2]
1155181:[0, 2]
1155281:[0, 5]
1155596:[7, 1]
115565:[0, 6]
1155849:[2, 8]
1155929:[2, 1]
1158159:[6, 4]
1159057:[8, 5]
1159369:[0, 8]
1159371:[7, 1]
1159478:[0, 1]
1159602:[4, 8]
116036:[2, 6]
116053:[0, 1]
1162493:[0, 7]
1162529:[0, 2]
1162561:[3, 0]
116261:[0, 7]
1163011:[0, 7]
1163325:[0, 5]
116349:[0, 1]
1164147:[0, 9]
1164261:[8, 7]
1164727:[4, 7]
1164940:[6, 7]
1165306:[3, 5]
1165315:[6, 8]
1165924:[8, 0]
1165957:[7, 6]
1166342:[8, 7]
1166678:[0, 5]
1166964:[6, 9]
1167266:[0, 7]
1167664:[8, 4]
1168077:[0, 3]
1168739:[7, 6]
1169588:[8, 0]
117039:[5, 7]
1170647:[8, 4]
1171694:[8, 6]
1172079:[0, 1]
117210:[7, 7]
1173072:[0, 9]
1173901:[0, 6]
1174270:[4, 1]
1174932:[8, 8]
1175936:[0, 1]
1176745:[3, 0]
1176799:[3, 6]
1177111:[3, 6]
1177162:[0, 1]
1178150:[0, 0]
1178649:[0, 7]
1179306:[0, 7]
1180047:[1, 0]
1180350:[8, 1]
1180561:[0, 1]
1181407:[7, 6]
1181875:[4, 1]
1182134:[0, 3]
1182257:[0, 9]
1182951:[0, 5]
1183694:[2, 8]
1183995:[0, 5]
1184027:[0, 1]
1184387:[8, 0]
1184535:[7, 7]
1184721:[0, 0]
118490:[0, 9]
1185586:[0, 3]
1186316:[1, 1]
1186525:[3, 5]
1186615:[4, 1]
1187433:[0, 6]
1188275:[0, 1]
1188721:[0, 5]
1189314:[0, 9]
1189714:[6, 4]
1189846:[0, 6]
1190205:[7, 6]
1190544:[0, 5]
1190913:[0, 0]
1190914:[0, 6]
1191758:[0, 1]
1191790:[9, 3]
1192854:[8, 8]
1193477:[0, 0]
1193959:[7, 4]
1194610:[7, 6]
1195000:[0, 6]
1195534:[0, 2]
1195634:[0, 9]
1195845:[0, 7]
1196053:[7, 3]
1196743:[0, 7]
1197015:[0, 2]
1197604:[7, 3]
1197794:[7, 0]
1197893:[0, 6]
1197933:[7, 0]
1198301:[7, 8]
119853:[3, 3]
119891:[0, 9]
1199603:[0, 7]
11996:[2, 5]
1200324:[5, 0]
1200411:[0, 6]
1202967:[0, 0]
1203073:[7, 9]
1203324:[0, 6]
1203691:[8, 2]
1203794:[0, 7]
1205962:[0, 9]
1207258:[2, 6]
1207314:[0, 7]
1207401:[8, 0]
1207620:[0, 7]
1208135:[0, 9]
1209198:[2, 9]
1209288:[4, 0]
1209318:[0, 7]
1209557:[8, 0]
120964:[0, 1]
1209908:[0, 7]
1210103:[7, 1]
1210201:[0, 2]
1210650:[8, 1]
1210671:[0, 7]
1211449:[7, 7]
121224:[8, 5]
121238:[0, 1]
1212415:[4, 8]
1212463:[1, 2]
1213721:[0, 1]
1214111:[0, 7]
1214159:[8, 9]
1214623:[8, 6]
1215026:[0, 6]
1216520:[8, 1]
1216633:[5, 9]
1217092:[0, 1]
1217249:[2, 3]
1217877:[0, 1]
121787:[0, 1]
1218299:[0, 7]
1219420:[0, 6]
1219802:[7, 7]
1219924:[0, 7]
1221096:[8, 1]
1221158:[0, 9]
1221316:[8, 3]
1221343:[6, 9]
122138:[0, 6]
1221499:[7, 9]
1223373:[2, 4]
1223668:[0, 9]
1224635:[6, 9]
1225129:[0, 6]
1225130:[0, 6]
1226692:[6, 9]
1226858:[7, 6]
1226888:[0, 1]
1226907:[9, 0]
122720:[0, 6]
1227716:[9, 1]
1227:[0, 2]
1228045:[0, 7]
1228790:[0, 6]
122991:[0, 9]
1230455:[0, 5]
1230533:[7, 7]
1230878:[4, 0]
1230995:[7, 6]
1231117:[8, 5]
1231172:[0, 2]
1231307:[8, 6]
1231406:[4, 1]
1231413:[7, 0]
1232309:[0, 1]
1232669:[2, 1]
1232679:[0, 2]
123300:[0, 6]
1233101:[7, 9]
1233144:[8, 4]
1233216:[0, 9]
1234315:[3, 4]
1235467:[2, 0]
1235985:[0, 0]
1236505:[0, 1]
1237398:[0, 7]
1237957:[0, 9]
1238289:[9, 1]
1239108:[0, 1]
1239265:[1, 6]
1239572:[8, 8]
123969:[0, 0]
1240110:[0, 7]
1240387:[6, 5]
1241435:[2, 4]
1241569:[0, 1]
1241825:[0, 7]
1242285:[0, 7]
1243545:[1, 5]
124384:[8, 5]
1243915:[2, 1]
1244018:[0, 1]
1245367:[0, 2]
1245442:[8, 6]
1245576:[0, 1]
1246061:[6, 5]
1246331:[8, 0]
1246349:[6, 1]
1247334:[0, 4]
1247505:[0, 1]
124756:[8, 6]
124810:[1, 0]
1248111:[8, 1]
1248140:[0, 9]
1248226:[0, 1]
1248288:[5, 4]
1248657:[8, 2]
1249198:[1, 8]
1249228:[8, 5]
1249561:[0, 4]
1249892:[0, 1]
1250422:[0, 6]
1252056:[0, 9]
1253391:[5, 3]
1255356:[3, 6]
1255479:[0, 1]
1255512:[1, 3]
1255525:[2, 4]
1256351:[0, 8]
1256455:[9, 4]
1256811:[0, 6]
1256908:[0, 9]
1257335:[9, 6]
1258184:[3, 0]
1259455:[8, 2]
1259880:[6, 0]
1259923:[8, 3]
1260045:[0, 1]
1260595:[0, 2]
1262417:[7, 9]
1262458:[5, 6]
126342:[0, 1]
1263773:[8, 9]
1265202:[0, 6]
1265299:[0, 0]
126605:[0, 9]
126612:[9, 8]
1266385:[3, 5]
126638:[2, 4]
1266832:[9, 6]
1267506:[4, 7]
126801:[6, 4]
1268117:[0, 3]
1268535:[7, 7]
1268987:[0, 6]
1269082:[0, 8]
1269774:[1, 4]
1270227:[6, 0]
1270868:[2, 9]
1272346:[0, 9]
1272829:[0, 8]
1273957:[0, 5]
1274052:[0, 3]
1274442:[0, 7]
1274820:[6, 4]
127507:[8, 9]
1275355:[7, 3]
1275406:[8, 9]
1275901:[4, 2]
1276798:[0, 6]
1277648:[3, 9]
127774:[0, 1]
1278297:[8, 1]
1278641:[8, 1]
1279041:[5, 8]
1279047:[1, 1]
1279095:[0, 1]
1279110:[8, 0]
127974:[8, 8]
1279818:[4, 9]
1279929:[0, 1]
1280095:[0, 5]
1280441:[0, 2]
1280493:[2, 1]
1281638:[0, 7]
1283543:[0, 6]
1284018:[1, 1]
128600:[8, 1]
1286013:[7, 3]
1286018:[0, 1]
1286094:[0, 7]
1286446:[0, 1]
1286520:[8, 8]
1286772:[3, 5]
1287394:[0, 9]
1288224:[5, 1]
1288313:[8, 5]
1288455:[6, 7]
1288643:[7, 1]
1288687:[7, 0]
1288991:[6, 9]
1289098:[2, 2]
1289788:[8, 1]
1290164:[1, 8]
1290482:[7, 3]
1292164:[0, 1]
129299:[1, 5]
1293498:[0, 6]
1293566:[9, 1]
1293743:[7, 6]
129431:[9, 7]
1294924:[7, 7]
1295726:[0, 0]
1295879:[8, 2]
1296914:[7, 2]
129693:[0, 9]
12970:[0, 0]
1297841:[6, 2]
1298626:[6, 4]
1300268:[1, 9]
1300290:[6, 1]
1300784:[0, 2]
1301067:[8, 2]
1301229:[0, 0]
1301245:[0, 5]
130159:[6, 6]
1301975:[2, 4]
1302446:[5, 9]
1302547:[8, 7]
1302785:[0, 5]
1303243:[4, 7]
1303273:[9, 2]
1303342:[0, 8]
1304041:[0, 2]
1304485:[0, 5]
1305313:[7, 9]
1305792:[8, 3]
130593:[1, 5]
1306303:[0, 6]
1306608:[2, 2]
1307043:[0, 2]
1307313:[8, 2]
1308933:[8, 4]
1310873:[4, 1]
1310916:[6, 9]
1310970:[4, 8]
1311070:[0, 1]
1311101:[0, 7]
1311417:[0, 9]
1311464:[7, 7]
1311934:[0, 6]
1312021:[7, 0]
1312041:[0, 4]
1313044:[5, 0]
1313186:[0, 9]
1313309:[0, 7]
1314096:[2, 2]
1314354:[0, 7]
1315062:[2, 0]
1315444:[0, 2]
1315678:[9, 5]
1315776:[0, 9]
1316120:[5, 1]
1316226:[0, 1]
1316800:[8, 8]
1316906:[0, 7]
1317441:[0, 8]
131781:[6, 6]
1317838:[1, 5]
1318459:[0, 1]
131920:[7, 1]
1319356:[0, 7]
1319831:[8, 1]
1320005:[0, 4]
1320086:[0, 0]
132111:[0, 6]
1321765:[8, 4]
132299:[6, 6]
1323359:[6, 5]
1323795:[6, 9]
132381:[1, 4]
1324230:[7, 7]
1325058:[0, 5]
1325398:[0, 9]
132588:[0, 2]
132635:[7, 1]
1326588:[0, 6]
1326859:[0, 6]
1327156:[6, 1]
1327497:[0, 1]
1328551:[0, 7]
1329110:[4, 9]
1329807:[0, 9]
1330684:[7, 4]
1331296:[0, 2]
1331469:[6, 1]
133250:[6, 4]
133261:[9, 8]
1333005:[7, 9]
133309:[6, 5]
1333276:[9, 0]
1333799:[2, 7]
133395:[2, 2]
1334339:[0, 7]
1334662:[7, 1]
13346:[0, 6]
1335213:[0, 6]
1336043:[5, 4]
1336234:[0, 9]
1336379:[7, 8]
1336675:[4, 2]
1337606:[0, 5]
1337799:[0, 9]
133794:[4, 7]
1338447:[7, 1]
1338456:[6, 8]
1338514:[0, 9]
1338866:[0, 8]
1339577:[8, 8]
1339701:[0, 2]
1339936:[0, 6]
1340090:[0, 7]
1340359:[8, 7]
134055:[0, 1]
1340964:[8, 0]
1341234:[8, 5]
1341249:[0, 7]
1341421:[3, 0]
1341468:[0, 5]
1341656:[7, 4]
1342935:[0, 4]
1343192:[0, 1]
1343747:[7, 2]
1344213:[0, 1]
1344519:[6, 5]
1345104:[3, 4]
134555:[4, 0]
1345645:[2, 4]
1347067:[7, 8]
1347328:[7, 8]
1347356:[2, 9]
1347361:[0, 9]
1347738:[8, 7]
1348095:[0, 5]
13480:[4, 5]
1348497:[7, 1]
1349092:[0, 9]
1349179:[7, 1]
1350505:[7, 7]
1350638:[9, 0]
1351231:[2, 2]
1351442:[0, 9]
1351470:[0, 6]
1352150:[0, 5]
1352613:[4, 1]
1353329:[4, 3]
1353605:[6, 8]
1353992:[0, 1]
1354263:[0, 0]
1354377:[0, 7]
135438:[0, 1]
1354844:[0, 7]
1355257:[2, 6]
1356030:[0, 7]
1357014:[9, 6]
1357120:[0, 9]
1357861:[8, 0]
1358215:[0, 9]
1358325:[4, 0]
1358454:[2, 6]
1358759:[3, 1]
1359087:[0, 9]
1360160:[6, 9]
1360669:[7, 6]
136077:[0, 6]
1361000:[6, 9]
1362736:[0, 1]
1362833:[6, 0]
1362850:[0, 9]
1362864:[4, 0]
1363097:[4, 9]
1363148:[0, 6]
1363876:[1, 3]
1363946:[8, 5]
1364524:[0, 2]
1365023:[6, 2]
1365155:[7, 0]
1365506:[7, 2]
1365531:[0, 5]
1365914:[0, 2]
1366402:[8, 4]
1366711:[8, 8]
1369685:[0, 7]
1369867:[9, 6]
1370142:[9, 6]
1370534:[7, 9]
1371026:[0, 1]
1371058:[4, 6]
1371112:[0, 1]
137120:[0, 7]
1371970:[0, 6]
1372102:[0, 4]
1373094:[0, 6]
1373166:[2, 9]
1374136:[0, 2]
1374532:[0, 1]
1375316:[8, 0]
1375833:[8, 5]
1376030:[6, 3]
1376448:[8, 1]
1378177:[0, 0]
1378514:[4, 4]
1378606:[0, 3]
1378611:[7, 1]
1379054:[0, 2]
1379728:[0, 9]
1379764:[2, 6]
1379938:[1, 5]
1380104:[8, 9]
1380167:[0, 0]
1380800:[8, 8]
1381324:[0, 5]
1381421:[0, 7]
1381461:[1, 7]
138157:[8, 6]
1381636:[1, 5]
1382412:[9, 0]
1382690:[7, 6]
1383380:[1, 8]
1384444:[6, 1]
1384772:[0, 8]
1384901:[7, 1]
1385113:[0, 1]
1385185:[0, 2]
138597:[0, 7]
1386176:[0, 4]
138623:[8, 1]
1386407:[6, 9]
1386485:[0, 9]
1387772:[4, 3]
1388074:[8, 9]
1388130:[2, 2]
1388494:[0, 6]
1389072:[6, 0]
1389114:[8, 4]
